Andrey_Yeshchenko	wikicat_Russian_footballers 3
Université_de_Montréal	wordnet_university_108286569 1
NK_Neretva	wikicat_Football_clubs_in_Croatia 54
Rosa_Luxemburg_0	wikicat_German_atheists 123
Ruch_Chorzów	wikicat_Football_clubs_in_Poland 5
Roscoe_Arbuckle_0	wikicat_Vaudeville_performers 16
Henry_Fonda	wikicat_Kennedy_Center_honorees 151
Vicenza	wikicat_Cities_and_towns_in_Veneto 1
San_Jose_Earthquakes_(1974–88)	wikicat_Western_Soccer_Alliance_teams 9280
Leandro_Lourenço_Franco_2	wikicat_Sport_Boys_footballers 75
Sergey_Kostyuk_1	wikicat_FC_Tobol_players 9356
Ricardo_Montalbán_1	wordnet_person_100007846 1
Simon_Donaldson_0	wikicat_British_mathematicians 11
Democratic_Party_(United_States)	wikicat_Liberal_parties 28
Enrico_Fermi_Award	wikicat_Physics_awards 28
Godfrey_Ingram	wikicat_Major_Indoor_Soccer_League_(1978–92)_players 1
Sheffield	wikicat_Cities_in_England 7
Suwałki_County	wikicat_Land_counties_of_Podlaskie_Voivodeship 1
Spezia_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 3
University_of_Portland	wikicat_Universities_and_colleges_accredited_by_the_Northwest_Commission_on_Colleges_and_Universities 2
Cardiff	wikicat_British_capitals 2
Highlanders_(rugby_union)	wordnet_team_108208560 1
Maidstone	wordnet_site_108651247 1
Susan_Sontag_1	wikicat_American_essayists 40
George_Abbott	wikicat_Pulitzer_Prize_winners 66
Dwight_D._Eisenhower	wikicat_American_people_of_British_descent 11
Barry_Manilow	wikicat_American_film_producers 32
Brendan_Fraser_0	wikicat_20th-century_actors 1
Lisbon_Portela_Airport	wikicat_Airports_in_Portugal 5
Leandro_Bernardi_Silva	wikicat_Paysandu_Sport_Club_players 87
Thiago_Maciel	wikicat_Brazilian_footballers 1
Rwanda_1	wikicat_French-speaking_countries_and_territories 13
Toshiko_Akiyoshi_0	wikicat_Music_arrangers 7269
Club_Sol_de_América	wordnet_club_108227214 1
Figari_Sud-Corse_Airport	wikicat_Airports_in_France 2
Dimba	wikicat_Brasiliense_Futebol_Clube_players 25
Friedrich_Hirzebruch	wikicat_German_mathematicians 6
Hinsdale,_Illinois	wikicat_Villages_in_Cook_County,_Illinois 6
Caleb_Patterson-Sewell	wikicat_Carolina_RailHawks_players 56
Alianza_F.C.	wikicat_Football_clubs_in_El_Salvador 737
Charlie_Chaplin_1	wikicat_English_screenwriters 3
Ricky_Gervais_0	wikicat_Actors 1
Gamba_Osaka	wikicat_J._League_clubs 1
Juan_Carlos_Silva	wikicat_Mexican_footballers 4
Rudolf_Peierls	wikicat_Materials_scientists_and_engineers 2085
Charles_Fourier	wikicat_French_sociologists 8
Apocalypse_Now_0	wikicat_Miramax_Films_films 10
Stefano_Borgonovo_0	wikicat_Brescia_Calcio_players 256
Lulu_(singer)_1	wikicat_Scottish_television_actresses 17
Cape_Town_City_F.C.	wikicat_Association_football_clubs_established_in_1960 6048
Aldo_Adorno_1	wikicat_UD_Almería_footballers 207
Kamil_Čontofalský	wikicat_Footballers_at_the_2000_Summer_Olympics 1469
Lahore	wikicat_Cities_of_Pakistan 1
Rosa_Luxemburg_0	wikicat_Feminists 14
Hong_Kong_0	wikicat_Port_cities 25
S.P.A.L._2013	wikicat_Lega_Pro_Seconda_Divisione_clubs 28
Christopher_Hitchens_3	wikicat_American_people_of_Polish-Jewish_descent 138
Iván_Obolo	wikicat_Argentine_footballers 1
Bradley_Thomas_(footballer)_0	wikicat_King's_Lynn_F.C._players 55
David_Craig_(Scottish_footballer)_0	wikicat_Hamilton_Academical_F.C._players 88
Aleš_Pikl	wikicat_Czech_Republic_under-21_international_footballers 2
Tampico	wikicat_Populated_coastal_places_in_Mexico 6740
Avignon	wikicat_Prefectures_in_France 2
Germán_Herrera	wikicat_Campeonato_Brasileiro_Série_A_footballers 2
Joseph_Schumpeter	wikicat_Harvard_University_people 2753
Andrea_Cocco_1	wikicat_A.C._Pistoiese_players 711
Joe_(singer)	wikicat_African-American_songwriters 27
Gerard_Butler_1	wikicat_British_people 1
Mercedes_Lackey_0	wikicat_Fantasy_writers 1
CFR_Cluj	wordnet_club_108227214 1
Allan_Nielsen	wikicat_Danish_footballers 11
Luxembourg	wikicat_States_and_territories_established_in_1815 747
Kamel_Larbi_1	wikicat_US_Sénart-Moissy_players 11024
East_Midlands	wikicat_Regions_of_England 1
Amintore_Fanfani_0	wikicat_Presidents_of_the_Italian_Senate 211
Werder_Bremen	wikicat_Multi-sport_clubs_in_Germany 2
Bănel_Nicoliță	wikicat_Romania_international_footballers 1
Jade_North	wikicat_Olympic_soccer_players_of_Australia 33
Hopkinsville,_Kentucky	wikicat_County_seats_in_Kentucky 3
Manuel_Márquez_de_León_International_Airport	wikicat_Airports_in_Baja_California_Sur 82
Stephen_Bywater_1	wikicat_Premier_League_players 3
Mario_Cáceres	wikicat_Living_people 1
Peter_Debye_0	wikicat_20th-century_physicists 2
Kalusha_Bwalya	wikicat_People_from_Mufulira 8217
Stevenage_F.C.	wikicat_Football_clubs_in_Hertfordshire 3476
FK_Vojvodina	wikicat_Football_clubs_in_Serbia 21
Nicolas_Anelka_2	wikicat_Shanghai_Shenhua_F.C._players 19
Sri_Lanka	wikicat_Member_states_of_the_South_Asian_Association_for_Regional_Cooperation 2
Mark_Williams_(South_African_footballer)_1	wikicat_Jomo_Cosmos_F.C._players 10888
Ben_Sahar_2	wikicat_RCD_Espanyol_footballers 119
Madeleine_Carroll	wikicat_English_actresses 55
FC_Barcelona_C	wikicat_Association_football_clubs_disestablished_in_2007 13931
San_Luis_F.C.	wikicat_Defunct_football_clubs_in_Mexico 3
Uzbekistan	wikicat_Countries 1
Lucas_County,_Ohio	wordnet_county_108546183 28
James_Wong_(lyricist)	wikicat_Hong_Kong_writers 13572
Socialist_Federal_Republic_of_Yugoslavia	wikicat_States_and_territories_established_in_1945 9665
Peter_Fonda_0	wikicat_American_actors 1
Nikola_Karčev	wikicat_Expatriate_footballers_in_Russia 15
Pierre_Teilhard_de_Chardin_0	wikicat_Cosmologists 127
St_Asaph	wikicat_Towns_in_Denbighshire 1
Eduardo_Carvalho	wikicat_Portuguese_expatriates_in_Turkey 27
Jesús_Franco	wikicat_People_from_Madrid 7
Stuart_Fleetwood_1	wikicat_Cardiff_City_F.C._players 86
Felix_Halfon_0	wikicat_Israel_under-21_international_footballers 23
Geoffrey_Castillion	wikicat_Living_people 2
Steven_Spielberg	wikicat_American_film_producers 1
Virginia_Beach,_Virginia	wikicat_Populated_coastal_places_in_Virginia 4144
Alexandre_Lopes_1	wikicat_Criciúma_Esporte_Clube_players 99
Terrel_Castle_0	wikicat_Makedonikos_B.C._players 12739
Bogdan_Vrăjitoarea	wikicat_CS_Mioveni_players 1
Gustavo_Victoria	wikicat_Deportivo_Pereira_footballers 95
Bono	wikicat_Irish_rock_singers 93
Pepe_Reina	wikicat_UEFA_Euro_2008_players 22
Frosinone_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 10
Enyimba_International_F.C.	wikicat_Sports_clubs_in_Nigeria 26
McAlester,_Oklahoma	wikicat_Cities_in_Oklahoma 2
University_of_San_Francisco	wikicat_Roman_Catholic_schools_in_the_United_States 8193
Jared_Borgetti	wikicat_Mexican_people_of_Italian_descent 13184
Dnipropetrovsk	wikicat_Populated_places_established_in_1776 2778
Djibouti	wordnet_country_108544813 1
Clinton_County,_Indiana	wikicat_Populated_places_established_in_1830 1
Cordillera_Administrative_Region	wikicat_Regions_of_the_Philippines 3
Friedrich_Hayek_1	wikicat_20th-century_philosophers 17
Columbia_Law_School	wikicat_Educational_institutions_established_in_1858 162
Melissa_Tancredi	wikicat_Footballers_at_the_2007_Pan_American_Games 25
Klaus_Toppmöller	wikicat_FC_Erzgebirge_Aue_managers 12343
Accra	wikicat_Port_cities 1
Kurt_Hamrin_1	wikicat_A.C._Milan_players 149
Rot_Weiss_Ahlen	wikicat_Association_football_clubs_established_in_1996 3644
Pierre_Trudeau	wikicat_Alumni_of_the_London_School_of_Economics 12
Craig_Beattie_1	wikicat_Barnet_F.C._players 100
Fausto_Lourenço	wikicat_PFC_Lokomotiv_Mezdra_players 11345
Robin_Cook_(American_novelist)_1	wikicat_20th-century_physicians 874
Filmfare_Awards	wikicat_Awards_established_in_1954 1
Kano	wordnet_administrative_district_108491826 1
Kenneth_G._Wilson_0	wikicat_Living_people 3
Vital_Lyadzyanyow	wikicat_Expatriate_footballers_in_Moldova 15
Amy_Irving	wikicat_Actresses_from_New_York_City 198
Carrie_Fisher_0	wikicat_American_actresses 1
Wassily_Leontief	wikicat_Nobel_laureates_in_Economics 17
Lemar	wikicat_Soul_musicians 10
Martin_Luther_King,_Jr._3	wikicat_American_anti–Vietnam_War_activists 10
Wolfgang_Frank_1	wikicat_VfB_Stuttgart_players 39
Barnet	wordnet_site_108651247 6
F.C._Zenit_St._Petersburg	wikicat_Football_clubs_in_Russia 1
Roger_Ebert_0	wikicat_American_agnostics 6
Karl_Bermingham_1	wikicat_Monaghan_United_F.C._players 65
Michal_Kubala	wikicat_Expatriate_footballers_in_Romania 4
Eugène_Ionesco_1	wikicat_French_people_of_Greek_descent 317
Emerson_College	wordnet_university_108286569 1
Avaí_Futebol_Clube	wordnet_club_108227214 7
Mamadou_Bagayoko	wikicat_French_people_of_Malian_descent 177
Winston_Churchill_0	wikicat_British_journalists 3
Grigori_Perelman	wikicat_Living_people 7
Anders_Jacobsen_(footballer)	wikicat_Living_people 5
F.C._Dynamo_Kyiv	wordnet_club_108227214 27
Matteo_Momentè	wikicat_Teramo_Calcio_players 9088
Ville_Väisänen_1	wikicat_Bryne_FK_players 13133
Danny_Graham_(footballer)_0	wikicat_Premier_League_players 1
Ronald_Arana	wikicat_Club_Bolívar_players 4309
Dennis_Rodman_0	wikicat_Small_forwards 160
Liam_Neeson	wikicat_People_from_Ballymena 13586
Saša_Ćurčić	wikicat_Yugoslavia_international_footballers 60
Świecie_County	wikicat_Counties_of_Poland 1
50_Cent_0	wikicat_American_actors 2
Kazakhstan	wikicat_Member_states_of_the_United_Nations 1
Thomas_Bernhard	wikicat_People_from_Heerlen 10248
Rabiola_1	wikicat_Piast_Gliwice_players 15304
Raoul_Bott	wikicat_Algebraic_geometers 38
Georges_Simenon	wikicat_People_from_Liège_(city) 10026
Jair_Baylón	wikicat_Living_people 1
Immanuel_Kant_1	wikicat_Political_philosophers 3
Sivaji_Ganesan	wikicat_Actors 1
C.S._Marítimo	wikicat_Multi-sport_clubs_in_Portugal 1
Stuart_Nicholson	wikicat_Tamworth_F.C._players 3
Veghel	wikicat_Cities_in_the_Netherlands 1
Levan_Maghradze	wikicat_Ermis_Aradippou_players 406
Hermann_Hreiðarsson_1	wikicat_Brentford_F.C._players 27
Michigan_City,_Indiana	wordnet_administrative_district_108491826 2
Cape_Town	wikicat_Cities_in_South_Africa 1
Aidan_Davison	wikicat_Hull_City_A.F.C._players 6
Barry_Manilow_0	wikicat_American_actors 1
Charles_Akonnor_1	wikicat_Ghanaian_footballers 5
Leon_Best	wikicat_Association_football_forwards 8
Edward_Burns	wikicat_American_people_of_Irish_descent 35
Graham_Arnold	wikicat_Expatriate_footballers_in_Japan 6
Murray_Gell-Mann_1	wikicat_American_agnostics 1
NK_Varaždin	wikicat_Football_clubs_in_Croatia 14
Vancouver_Island	wikicat_Islands_of_Canada 1
Dessau	wikicat_Cities_in_Saxony-Anhalt 1
Jonathan_Téhoué_1	wikicat_UJA_Alfortville_players 11169
Aaran_Lines	wikicat_SV_Werder_Bremen_players 729
Jean-Emmanuel_Effa_Owona_0	wikicat_Ligue_1_players 2
Stephen_Hawking	wikicat_Commanders_of_the_Order_of_the_British_Empire 138
Curly_Howard_2	wikicat_American_stage_actors 2
Fernando_Varela_Ramos_0	wikicat_Spanish_footballers 1
Samuel_R._Delany	wikicat_Writers_from_Philadelphia,_Pennsylvania 9779
Oleksiy_Horodov	wikicat_FC_CSKA_Kyiv_players 9
Karl_Popper_3	wikicat_20th-century_philosophers 4
Ivor_Novello_Awards	wordnet_award_106696483 925
Prithviraj_Sukumaran	wikicat_Male_actors_in_Hindi_cinema 1
Narbonne	wikicat_Communes_of_Aude 10719
Province_of_Teruel	wikicat_Provinces_of_Spain 10
University_of_Victoria	wikicat_Educational_institutions_established_in_1903 8046
Tamil_Nadu	wordnet_administrative_district_108491826 3393
The_Dirty_Dozen	wikicat_American_films 2
Alicia_Silverstone_0	wordnet_person_100007846 1
Aaran_Lines	wikicat_2003_FIFA_Confederations_Cup_players 17
Sérgio_Araújo_1	wikicat_Clube_de_Regatas_do_Flamengo_players 65
Peter_Fonda	wikicat_American_film_producers 7
Amanda_Lear_1	wikicat_Living_people 2
Arne_Friedrich	wikicat_Germany_international_footballers 8
Greg_Strong_0	wikicat_Bury_F.C._players 6
Junior_Agogo	wikicat_People_from_Accra 128
Nobel_Prize_in_Physics	wikicat_Physics_awards 5
Inverell	wikicat_Towns_in_New_South_Wales 1
Roy_Ashburn	wordnet_state_senator_110650076 5
Christopher_Hitchens_2	wikicat_English_non-fiction_writers 12925
Georgios_Vakouftsis_2	wikicat_Serie_A_footballers 1
Bath,_Maine	wordnet_administrative_district_108491826 1
Anders_Jacobsen_(footballer)_0	wikicat_Skeid_Fotball_players 1
Alfred_Tarski	wikicat_American_philosophers 15
Wellington_Saints	wordnet_club_108227214 741
Claudette_Colbert_1	wikicat_American_actors 1
Cat_Power_0	wikicat_American_pianists 743
Leeds	wordnet_site_108651247 2
Burundi	wikicat_Least_developed_countries 2
Kansas	wikicat_States_and_territories_established_in_1861 8818
Hawaii	wikicat_Western_United_States 18
Mark_Williams_(South_African_footballer)	wikicat_Xian_Chanba_players 625
Przasnysz_County	wikicat_Land_counties_of_Masovian_Voivodeship 12
Valentino_Lai_1	wikicat_Malmö_FF_players 447
Harold_Urey_0	wikicat_20th-century_chemists 8
Viborg_FF	wordnet_club_108227214 1
Jair_Baylón	wikicat_Expatriate_footballers_in_Uruguay 128
Lyndon_B._Johnson	wikicat_American_people_of_British_descent 18
CS_Bourgoin-Jallieu	wikicat_Sports_clubs_established_in_1906 830
Kung_Fu_Panda_2	wikicat_2000s_comedy_films 20
Jerry_Pournelle_0	wikicat_Living_people 2
Mark_Williams_(Northern_Ireland_footballer)	wikicat_Stoke_City_F.C._players 97
Nick_Wright_(footballer_born_1987)	wikicat_Lincoln_City_F.C._players 1
David_Seaman_1	wikicat_Arsenal_F.C._players 40
Gerald_Ford_1	wikicat_American_lawyers 183
FC_Chiasso	wikicat_Football_clubs_in_Switzerland 9995
Ian_McLagan	wikicat_English_rock_keyboardists 550
Emmanuel_Levinas_0	wikicat_Existentialists 1
Qingdao_Jonoon_F.C.	wikicat_Football_clubs_in_China 75
Buckethead_1	wikicat_Progressive_metal_guitarists 1
Senthil_(actor)	wikicat_All_India_Anna_Dravida_Munnetra_Kazhagam_politicians 10515
Gustavo_Victoria	wikicat_Süper_Lig_players 4
Western_New_York_Flash	wordnet_club_108227214 1
Sheffield	wikicat_Post_towns_in_the_S_postcode_area 50
Gustavo_Biscayzacú	wikicat_Expatriate_footballers_in_Mexico 8
John_Badham	wikicat_Yale_University_alumni 3030
Denis_Leary_2	wikicat_American_television_actors 1
Free_City_of_Lübeck	wikicat_States_of_the_Weimar_Republic 4
Épinal	wikicat_Prefectures_in_France 17
Bradley_Thomas_(footballer)_0	wikicat_Concord_Rangers_F.C._players 13287
Billy_Boyd_(footballer)_0	wikicat_Southampton_F.C._players 275
Maksym_Levytskyi	wikicat_Ukrainian_expatriate_footballers 32
José_Ferrer	wikicat_Princeton_University_alumni 3424
Matthew_Bellamy_3	wikicat_English_rock_guitarists 16
Harry_B._Gray	wikicat_20th-century_chemists 9
Srgjan_Zaharievski	wikicat_Macedonian_expatriate_footballers 1
Comoé_Province	wikicat_Subdivisions_of_Burkina_Faso 1
Dário_Monteiro	wikicat_Expatriate_footballers_in_Brazil 81
Leonid_Hurwicz_0	wordnet_person_100007846 19
Zagłębie_Lubin	wikicat_Football_clubs_in_Poland 135
Matt_Carmichael_(footballer)	wikicat_Association_football_forwards 15
Valparaíso	wordnet_administrative_district_108491826 3
Ibón_Gutiérrez_0	wikicat_CD_Basconia_footballers 15
Bechara_Oliveira	wikicat_Fortaleza_Esporte_Clube_players 313
Castries	wordnet_administrative_district_108491826 1
Reus_Airport	wikicat_Airports_in_Spain 1
Jade_North_2	wikicat_Brisbane_Roar_FC_players 112
Lisbon_Region	wikicat_NUTS_2_statistical_regions_of_the_European_Union 2
Partick_Thistle_F.C.	wikicat_Football_clubs_in_Scotland 1
Devon	wikicat_Non-metropolitan_counties 13
Augsburg	wordnet_country_108544813 3
Mumtaz_(actress)	wikicat_Actresses_in_Hindi_cinema 2
Jennifer_Lopez_2	wikicat_Actresses_from_New_York_City 1
Nick_McKoy_1	wikicat_Grays_Athletic_F.C._players 72
Las_Palmas	wikicat_Canary_Islands 8799
Boz_Scaggs_1	wikicat_Guitarists 27
North_Holland	wikicat_Peninsulas_of_Europe 1230
Jonathan_Walters	wikicat_English_footballers 5
Nawaz_Sharif_0	wikicat_Pakistani_people 25
Mircea_Rednic	wikicat_Romanian_footballers 2
NK_GOŠK_Gabela	wordnet_club_108227214 5
Thiago_Ramos_Fernandes	wikicat_Liga_I_players 1
Eduardo_Marques_1	wikicat_APOP_Kinyras_FC_players 830
Jim_Kerr_(footballer_born_1959)	wikicat_Hamilton_Academical_F.C._players 1
Maurice_Blanchot_1	wordnet_writer_110794014 2
Dan_Aykroyd_2	wikicat_Canadian_television_comedians 11
Podlaskie_Voivodeship	wordnet_administrative_district_108491826 1
Rangers_F.C.	wikicat_Association_football_clubs_established_in_1872 214
Iván_Obolo	wikicat_Argentine_people_of_Italian_descent 412
Wallace_Shawn_0	wikicat_Jewish_actors 24
Corey_Feldman	wikicat_People_from_the_San_Fernando_Valley 14029
Bronisław_Komorowski	wikicat_Grand_Officers_of_the_Order_of_Merit_of_the_Italian_Republic 5
Nelson_Benítez	wikicat_Expatriate_footballers_in_Portugal 31
Alekos_Alekou	wikicat_Expatriate_footballers_in_Hungary 300
Héverton_Durães_Coutinho_Alves	wikicat_Brazilian_expatriates_in_South_Korea 10
Liam_Neeson_1	wikicat_Irish_television_actors 10570
Fredrik_Björck	wikicat_Swedish_footballers 1
South_East_England	wikicat_Regions_of_England 1
Marius_Niculae	wikicat_Expatriate_footballers_in_Ukraine 24
Taranto	wikicat_Port_cities_and_towns_in_Italy 47
Kingdom_of_Bavaria	wikicat_States_of_the_German_Confederation 1
Four_Rooms_0	wordnet_album_106591815 3
Sociedade_Esportiva_Matonense	wikicat_Football_clubs_in_São_Paulo_(state) 575
Mos_Def	wikicat_People_from_Bedford–Stuyvesant,_Brooklyn 13756
Agustín_Castillo	wikicat_Expatriate_footballers_in_Costa_Rica 51
Adolf_Hitler_0	wikicat_Stateless_people 264
Andy_Webster	wikicat_Living_people 1
Germán_Pietrobon	wikicat_Bulgarian_A_Professional_Football_Group_players 1
FC_Chernomorets_Novorossiysk	wordnet_club_108227214 18
Michael_Lamey_0	wikicat_Dutch_footballers 23
Kemi	wikicat_Populated_coastal_places_in_Finland 9
Davide_Marchini	wikicat_Italian_footballers 2
Josiesley_Ferreira_Rosa	wikicat_Clube_Atlético_Mineiro_players 1005
Uganda_0	wikicat_Landlocked_countries 7
Bob_Hope_1	wikicat_American_comedians 8
CFR_Cluj	wikicat_Association_football_clubs_established_in_1907 186
Carl_Pentney	wikicat_English_footballers 1
Mario_Bolatti	wikicat_Primera_División_Argentina_players 2
Julio_César_Uribe_2	wikicat_Peruvian_expatriate_footballers 12
Belarus_national_football_team	wikicat_European_national_association_football_teams 3
June_Allyson	wikicat_People_from_New_York_City 4
Stephenie_Meyer	wikicat_Women_film_producers 12638
David_Martin_(footballer_born_1986)	wikicat_England_youth_international_footballers 47
Order_of_Liberty	wikicat_Civil_awards_and_decorations 68
Kevin_Bacon_0	wikicat_20th-century_American_male_actors 1
Nick_McKoy	wikicat_Scottish_Football_League_players 1
Charles_K._Kao	wikicat_Alumni_of_the_University_of_Greenwich 9729
Dominique_de_Villepin_1	wordnet_minister_110320863 16
Aldous_Huxley_2	wikicat_English_humanists 6
Shergo_Biran	wikicat_2._Bundesliga_players 1
Kingdom_of_Prussia	wikicat_Former_countries_in_Europe 4
Ronald_Reagan_5	wikicat_Actors_from_California 15
Charlie_Chaplin_2	wikicat_British_film_actors 6
Pierce_Brosnan_3	wikicat_Irish_male_film_actors 3
Keith_Jarrett_3	wikicat_Hard_bop_pianists 38
Maceió	wikicat_State_capitals_in_Brazil 1
Peter_Sarsgaard	wikicat_People_from_St._Clair_County,_Illinois 481
Kurt_Vonnegut	wikicat_American_people_of_German_descent 51
Lev_Landau_1	wikicat_Russian_people 3
Bobby_Weale_1	wikicat_Cardiff_City_F.C._players 37
Gdynia	wikicat_Port_cities_and_towns_in_Poland 37
Uvalde,_Texas	wikicat_County_seats_in_Texas 2
David_Cassidy_0	wikicat_American_singers 4
Dominic_Foley	wikicat_Queens_Park_Rangers_F.C._players 6
Brampton	wikicat_Populated_places_in_Ontario 67
Bert_Gosnell	wikicat_Gillingham_F.C._players 60
Rijeka	wikicat_Capitals_of_former_nations 1047
Bruno_Alves_0	wikicat_Portuguese_expatriates_in_Greece 316
Chakhir_Belghazouani	wikicat_Expatriate_footballers_in_Ukraine 532
Sander_Westerveld_3	wikicat_Real_Sociedad_footballers 145
Ramón_Núñez_1	wikicat_Liga_MX_footballers 1
Santiago_Cañizares	wikicat_People_from_Madrid 108
George_Santayana	wikicat_Alumni_of_the_University_of_Cambridge 1
Abraham_Lincoln_1	wikicat_American_lawyers 1
Abraham_Wald_1	wordnet_scientist_110560637 1
Wallonia	wikicat_Regions_of_Belgium 23
John_Maynard_Keynes_3	wikicat_LGBT_people_from_England 2
University_of_Birmingham	wordnet_university_108286569 40
Federal_District_(Brazil)	wordnet_administrative_district_108491826 26
Daniel_McBreen	wikicat_Expatriate_footballers_in_China 4
Subrahmanyan_Chandrasekhar_2	wikicat_20th-century_astronomers 82
Santiago_Salcedo	wikicat_Expatriate_footballers_in_Japan 10
Socialist_Federal_Republic_of_Yugoslavia	wikicat_Former_countries_in_Europe 1
Liberal_Party_(UK)	wikicat_Political_parties_disestablished_in_1988 4267
Burhan_Eşer	wikicat_Sivasspor_footballers 17
Eric_Idle_0	wikicat_21st-century_composers 960
James_Wesolowski	wikicat_Leicester_City_F.C._players 20
François_Hollande_0	wikicat_French_politicians 1
Yaroslav_Svorak	wikicat_Living_people 1
Red_Sea	wikicat_Biblical_places 385
Frances_Goodrich	wikicat_American_screenwriters 5
Vijay_(actor)	wikicat_Loyola_College,_Chennai_alumni 191
Wolfgang_Frank_2	wikicat_Rot-Weiss_Essen_managers 84
Lindsay_Lohan_1	wikicat_Actresses_from_New_York 1
Simon_Donaldson_0	wordnet_scientist_110560637 1
Chile	wikicat_Member_states_of_the_Union_of_South_American_Nations 1
Qingdao	wikicat_Sub-provincial_cities_in_the_People's_Republic_of_China 2
Jean-Paul_Sartre_4	wikicat_Psychedelic_drug_advocates 350
Pittsburgh	wikicat_Pennsylvania_populated_places_on_the_Ohio_River 10517
Prince_Philip,_Duke_of_Edinburgh	wikicat_Fellows_of_the_Royal_Society 1
UE_Lleida	wordnet_club_108227214 2
Fernando_Varela_Ramos_0	wikicat_Spanish_people 23
Heilbronn	wikicat_Cities_in_Baden-Württemberg 3
Barack_Obama_1	wikicat_American_people_of_Swiss_descent 110
John_Adams_1	wikicat_Vice_Presidents_of_the_United_States 2
Obadiah_Tarumbwa	wikicat_Living_people 1
CA_Bordj_Bou_Arréridj	wikicat_Algerian_Ligue_Professionnelle_1_clubs 1
Bruno_Šundov	wikicat_Maccabi_Tel_Aviv_B.C._players 1596
Ely_Thadeu	wikicat_Brazilian_footballers 2
Daniel_Pendín	wikicat_People_from_Rosario,_Santa_Fe 6
Mel_Tormé_4	wikicat_Atlantic_Records_artists 8
Robert_Robinson_(organic_chemist)_0	wikicat_Faraday_Lecturers 3
Julio_Cortázar	wikicat_Argentine_expatriates_in_France 9892
Mali_national_football_team	wordnet_football_team_108080025 1
Amha_Selassie	wikicat_Knights_of_the_Royal_Order_of_the_Seraphim 126
Keanu_Reeves	wikicat_Canadian_film_producers 12
Liberty_University	wikicat_Universities_and_colleges_affiliated_with_the_Southern_Baptist_Convention 6127
Manchester_United_F.C.	wikicat_Association_football_clubs_established_in_1878 199
Paul_Wright_(footballer)	wikicat_Scottish_Football_League_players 1
Malaysia	wikicat_Member_states_of_the_Organisation_of_Islamic_Cooperation 3
Eau_Claire,_Wisconsin	wordnet_administrative_district_108491826 9
Amy_Adams_1	wikicat_Actors 1
Jesús_Franco_1	wikicat_Spanish_male_film_actors 11221
Media_General	wikicat_Media_companies_of_the_United_States 25
University_of_Münster	wikicat_Universities_in_Germany 9
Montgomery_Clift_0	wikicat_Bisexual_actors 14214
S.S._Felice_Scandone	wikicat_Sports_clubs_established_in_1948 8181
Windhoek	wikicat_Populated_places_established_in_1890 2508
SC_Kriens	wordnet_club_108227214 9
Herby_Fortunat	wikicat_France_youth_international_footballers 767
Associação_Atlética_Internacional_(Limeira)	wikicat_Association_football_clubs_established_in_1913 3
Aurelio_Vidmar	wikicat_2001_FIFA_Confederations_Cup_players 53
Brisbane_Roar_FC	wordnet_club_108227214 1
Dario_Smoje_1	wikicat_Croatian_expatriate_footballers 1
Subrahmanyan_Chandrasekhar_2	wikicat_American_people 1
Mauro_Sérgio_Viriato_Mendes	wikicat_Grêmio_Barueri_Futebol_players 295
Jean-Luc_Godard_1	wikicat_Swiss_film_directors 13161
Richard_Barthelmess	wikicat_People_from_Long_Island 44
U.S._Città_di_Palermo	wikicat_Italian_football_First_Division_clubs 1
Atlético_Celaya	wikicat_Football_clubs_in_Celaya 11828
Ville-Marie,_Montreal	wikicat_Boroughs_of_Montreal 5253
Vitória_S.C.	wikicat_Football_clubs_in_Portugal 8
Robert_Fogel	wikicat_20th-century_economists 1
FC_Chiasso	wikicat_Italian_football_First_Division_clubs 1960
Robin_Cook_(American_novelist)_1	wikicat_20th-century_writers 17
Matthew_Broderick_3	wikicat_American_musical_theatre_actors 25
Manuel_Preciado_Rebolledo	wikicat_Sporting_de_Gijón_managers 10220
John_Kerry_2	wikicat_Anti–death_penalty_activists 374
Liza_Minnelli_0	wikicat_Actresses_from_Los_Angeles,_California 1
Clube_Atlético_Mineiro	wikicat_Football_clubs_in_Minas_Gerais 1
Rwanda	wordnet_country_108544813 1
Walt_Disney_1	wikicat_English-language_film_directors 43
Robert_Enke_2	wikicat_FC_Barcelona_footballers 53
Jeremy_Bentham_0	wikicat_British_activists 276
Valentino_Lai_1	wikicat_Danish_Superliga_players 7
ND_Gorica	wikicat_Football_clubs_in_Slovenia 11
Intel_2	wikicat_Computer_companies_of_the_United_States 6
Bernie_Mac_2	wikicat_American_people 1
Thom_Yorke_3	wikicat_English_rock_singers 49
Gene_Kelly_2	wikicat_American_choreographers 13
Alhassane_Issoufou_1	wikicat_Niger_international_footballers 9
George_Gebro	wikicat_Ethnikos_Achna_FC_players 22
Miloš_Kolaković_1	wikicat_Expatriate_footballers_in_Hungary 59
Dario_Dabac	wikicat_Expatriate_footballers_in_China 2
Pat_Morita_2	wikicat_American_people 1
J._R._Bremer_1	wikicat_Liga_ACB_players 1
Alain_Delon	wikicat_21st-century_Swiss_people 12373
Tom_Stoppard_1	wikicat_British_dramatists_and_playwrights 1
Alex_Mathie	wikicat_West_Auckland_Town_F.C._players 12464
Ljungskile_SK	wikicat_Allsvenskan_clubs 14651
Lucille_Ball	wikicat_American_people_of_French_descent 43
