Andrey_Yeshchenko	wikicat_Russian_footballers 2
Rosa_Luxemburg	wikicat_Anti-poverty_advocates 3125
Mexico_City	wikicat_Capital_districts_and_territories 125
Ronald_Reagan	wikicat_20th-century_American_male_actors 1
Gilda_Radner	wikicat_20th-century_American_actresses 1
Ethiopia	wikicat_Federal_countries 28
Isidor_Isaac_Rabi	wikicat_Columbia_University_alumni 42
Elmore_Leonard	wikicat_Writers_from_Detroit,_Michigan 4694
Alan_Dodd_(English_footballer)	wikicat_Expatriate_footballers_in_Sweden 8
William_Holden	wikicat_American_male_film_actors 1
Radosław_Kałużny	wikicat_Bundesliga_players 1
Kostyantyn_Kravchenko	wikicat_FC_Shakhtar_Donetsk_players 1
Maurice_Ross	wikicat_Viking_FK_players 1058
Battle_of_Leipzig	wikicat_Battles_involving_Germany 4
Wolfgang_Pauli	wikicat_American_academics 7
FC_Zürich	wikicat_Football_clubs_in_Switzerland 1
Chester_City_F.C.	wikicat_Defunct_Football_League_clubs 20
Jaipur	wikicat_Planned_cities 52
Alfred_Tarski	wikicat_Computability_theorists 7347
Meryl_Streep	wikicat_American_actresses 2
American_Revolutionary_War	wikicat_Wars_of_independence 433
George_Carlin	wikicat_American_non-fiction_writers 81
Franz_Carr	wikicat_English_expatriates_in_the_United_States 1048
Damián_Manso	wikicat_Monarcas_Morelia_footballers 43
Stephan_Kling	wikicat_Germany_B_international_footballers 13
Albert_Einstein	wikicat_German_physicists 24
Émerson_Leão	wikicat_Sociedade_Esportiva_Palmeiras_players 1
Delta_Goodrem	wikicat_Australian_film_actors 15
Haruki_Murakami	wikicat_20th-century_novelists 52
Luís_Eduardo_Schmidt	wikicat_La_Liga_footballers 1
Leonid_Hurwicz	wikicat_Russian_economists 61
C.D._Universidad_de_Concepción	wordnet_club_108227214 31
Hollywood_Party_(1934_film)	wikicat_American_comedy_films 1
Martin_Luther_King,_Jr.	wikicat_Fellows_of_the_American_Academy_of_Arts_and_Sciences 1
Le_streghe	wikicat_Comedy-drama_films 299
Joseph_Stiglitz	wikicat_Jewish_American_social_scientists 4
Mircea_Eliade	wikicat_Christian_writers 254
Frank_Arnesen	wikicat_Association_football_executives 838
Marvin_Minsky	wikicat_Harvard_University_alumni 14
Richard_Hofstadter	wikicat_Jewish_American_historians 235
Jack_Ross_(footballer_born_1976)	wikicat_St._Mirren_F.C._players 12
Dubai_International_Airport	wikicat_Airports_in_the_United_Arab_Emirates 10872
Reinaldo_da_Cruz_Oliveira	wikicat_Suwon_Samsung_Bluewings_players 45
Jordan	wikicat_Middle_Eastern_countries 1
Friedrich_Engels	wikicat_People_from_the_Rhine_Province 241
Andy_Webster	wikicat_Association_football_defenders 22
SC_Heerenveen	wordnet_club_108227214 3
Carlos_Gamarra	wikicat_2002_FIFA_World_Cup_players 1
Apocalypse_Now	wikicat_Vietnam_War_films 5
Jamie_Moralee	wikicat_Crewe_Alexandra_F.C._players 1222
Shpëtim_Babaj	wikicat_People_from_Pristina 12057
Steve_Croudson	wikicat_English_footballers 4
Cédric_Roussel	wikicat_Wolverhampton_Wanderers_F.C._players 15
Rani_Mukerji	wikicat_Bengali_people 1
Will_Gregory	wikicat_British_synthpop_new_wave_musicians 19
Aleksandar_Komadina	wikicat_FC_Zimbru_Chișinău_players 6121
Worms	wikicat_Former_countries_in_Europe 1
Yago_Alonso-Fueyo_Sako	wikicat_People_from_Abidjan 271
Debbie_Reynolds	wikicat_American_musical_theatre_actresses 109
Dorchester_Town_F.C.	wikicat_Association_football_clubs_established_in_1880 35
Daigo_Kobayashi	wikicat_Norwegian_Premier_League_players 4
Club_Atlético_Vélez_Sarsfield	wordnet_club_108227214 3
Rachel_Weisz	wikicat_English_people_of_Hungarian-Jewish_descent 844
Henderson,_Nevada	wikicat_Cities_in_Clark_County,_Nevada 5
Honolulu	wikicat_Port_cities 85
FC_Chiasso	wordnet_club_108227214 16474
Christopher_Guest	wikicat_Barons_in_the_Peerage_of_the_United_Kingdom 3833
Precious_Emuejeraye	wikicat_Nigerian_emigrants_to_Singapore 6176
Clint_Eastwood	wikicat_American_male_actors 1
Chris_de_Burgh	wikicat_Irish_male_singers 5
Robert_Bunsen	wikicat_19th-century_German_people 41
Valletta	wikicat_World_Heritage_Sites_in_Malta 1354
Seïd_Khiter	wikicat_French_people_of_Algerian_descent 15
Burkina_Faso	wikicat_Least_developed_countries 1
F.C._Hansa_Rostock	wikicat_Football_clubs_in_East_Germany 4
Thomas_Paine	wikicat_English_inventors 7914
Walt_Disney	wikicat_American_cartoonists 1509
Panhellenic_Socialist_Movement	wikicat_Political_parties_in_Greece 5113
Sevilla_F.C.	wikicat_La_Liga_clubs 24
George_Orwell	wikicat_English_political_writers 251
Édison_Méndez	wikicat_2014_FIFA_World_Cup_players 18
Dick_Cheney	wordnet_officeholder_110371450 1
Sunil_Dutt	wikicat_Indian_film_directors 1
UB_Conquense	wikicat_Football_clubs_in_Spain 748
Portsmouth_F.C.	wikicat_Association_football_clubs_established_in_1898 3293
Oscar_Dertycia	wikicat_Argentine_footballers 1
San_Martín_de_San_Juan	wikicat_Football_clubs_in_Argentina 67
MYPA	wordnet_club_108227214 24
Julio_Cortázar	wikicat_People_from_Paris 4
Alexander_Herzen	wikicat_People_from_Moscow_Governorate 103
Matt_Dillon	wikicat_21st-century_actors 11
Daniel_McBreen	wikicat_FC_Universitatea_Craiova_players 1620
Roy_Orbison	wikicat_Songwriters_from_Texas 1077
Tiro_Federal	wikicat_Association_football_clubs_established_in_1905 1698
Daniele_De_Vezze	wikicat_Italy_youth_international_footballers 363
Mark_Owen	wikicat_English_singers 1
Richmond_Boakye	wikicat_Ghana_international_footballers 6
Ioan_Sabău	wikicat_Feyenoord_players 165
Jeffrey_Jones	wikicat_American_stage_actors 3
Ryan_Mack	wikicat_Xtreme_Soccer_League_players 5968
Lethbridge_Hurricanes	wordnet_team_108208560 18
Boca_Unidos	wikicat_Basketball_teams_in_Argentina 14
Jeonnam_Dragons	wikicat_K_League_clubs 2243
Carlos_Navarro_Montoya	wikicat_Colombian_expatriates_in_Chile 6348
Trinidad	wordnet_island_109316454 18
Darren_Mansaram	wikicat_Worksop_Town_F.C._players 329
Lyndon_B._Johnson	wikicat_People_of_the_Vietnam_War 22
Özden_Öngün	wikicat_MKE_Ankaragücü_footballers 10
Harrogate_Town_F.C.	wordnet_club_108227214 19
Zurich_Airport	wordnet_airport_102692232 5
Charles_Scott_Sherrington	wikicat_Fellows_of_Magdalen_College,_Oxford 89
Ingolstadt	wikicat_University_towns_in_Germany 3
Sérgio_Araújo	wikicat_Fluminense_Football_Club_players 2
Montclair,_New_Jersey	wikicat_Townships_in_New_Jersey 8102
Robert_Rodriguez	wikicat_American_film_producers 6
Västerbotten_County	wikicat_Counties_of_Sweden 6
Settling_Accounts	wordnet_conflict_100958896 208
Steve_Jones_(Northern_Irish_footballer)	wikicat_Bradford_City_A.F.C._players 6
San_Diego	wikicat_Incorporated_cities_and_towns_in_California 4
Stefan_Majewski	wikicat_Polonia_Warsaw_managers 20
Luciano_Henrique	wikicat_Santos_Futebol_Clube_players 5
Trinity_University_(Texas)	wikicat_Educational_institutions_established_in_1873 4202
Brian_Clemens	wikicat_English_screenwriters 2
Gustavo_Biscayzacú	wikicat_Tiburones_Rojos_de_Veracruz_footballers 2988
Rotterdam	wikicat_Port_cities_and_towns_in_the_Netherlands 7836
Mattia_Biso	wikicat_Italian_footballers 8
Forfar_Athletic_F.C.	wordnet_club_108227214 1
Université_de_Montréal	wordnet_university_108286569 1
NK_Neretva	wikicat_Football_clubs_in_Croatia 23
Rosa_Luxemburg	wikicat_German_atheists 46
Ruch_Chorzów	wikicat_Football_clubs_in_Poland 4
Roscoe_Arbuckle	wikicat_Vaudeville_performers 1
Henry_Fonda	wikicat_Kennedy_Center_honorees 37
Vicenza	wikicat_Cities_and_towns_in_Veneto 1
San_Jose_Earthquakes_(1974–88)	wikicat_Western_Soccer_Alliance_teams 6773
Leandro_Lourenço_Franco	wikicat_Sport_Boys_footballers 467
Sergey_Kostyuk	wikicat_FC_Tobol_players 7427
Ricardo_Montalbán	wordnet_person_100007846 2
Simon_Donaldson	wikicat_British_mathematicians 3
Democratic_Party_(United_States)	wikicat_Liberal_parties 3
Enrico_Fermi_Award	wikicat_Physics_awards 336
Godfrey_Ingram	wikicat_Major_Indoor_Soccer_League_(1978–92)_players 61
Sheffield	wikicat_Cities_in_England 5
Suwałki_County	wikicat_Land_counties_of_Podlaskie_Voivodeship 5
Spezia_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 1
University_of_Portland	wikicat_Universities_and_colleges_accredited_by_the_Northwest_Commission_on_Colleges_and_Universities 1
Cardiff	wikicat_British_capitals 12
Highlanders_(rugby_union)	wordnet_team_108208560 1
Maidstone	wordnet_site_108651247 1
Susan_Sontag	wikicat_American_essayists 13
George_Abbott	wikicat_Pulitzer_Prize_winners 33
Dwight_D._Eisenhower	wikicat_American_people_of_British_descent 8
Barry_Manilow	wikicat_American_film_producers 4
Brendan_Fraser	wikicat_20th-century_actors 1
Lisbon_Portela_Airport	wikicat_Airports_in_Portugal 83
Leandro_Bernardi_Silva	wikicat_Paysandu_Sport_Club_players 136
Thiago_Maciel	wikicat_Brazilian_footballers 1
Rwanda	wikicat_French-speaking_countries_and_territories 1
Toshiko_Akiyoshi	wikicat_Music_arrangers 7713
Club_Sol_de_América	wordnet_club_108227214 1
Figari_Sud-Corse_Airport	wikicat_Airports_in_France 2
Dimba	wikicat_Brasiliense_Futebol_Clube_players 103
Friedrich_Hirzebruch	wikicat_German_mathematicians 17
Hinsdale,_Illinois	wikicat_Villages_in_Cook_County,_Illinois 4
Caleb_Patterson-Sewell	wikicat_Carolina_RailHawks_players 325
Alianza_F.C.	wikicat_Football_clubs_in_El_Salvador 4
Charlie_Chaplin	wikicat_English_screenwriters 2
Ricky_Gervais	wikicat_Actors 1
Gamba_Osaka	wikicat_J._League_clubs 1
Juan_Carlos_Silva	wikicat_Mexican_footballers 45
Rudolf_Peierls	wikicat_Materials_scientists_and_engineers 5992
Charles_Fourier	wikicat_French_sociologists 1
Apocalypse_Now	wikicat_Miramax_Films_films 68
Stefano_Borgonovo	wikicat_Brescia_Calcio_players 44
Lulu_(singer)	wikicat_Scottish_television_actresses 2
Cape_Town_City_F.C.	wikicat_Association_football_clubs_established_in_1960 681
Aldo_Adorno	wikicat_UD_Almería_footballers 225
Kamil_Čontofalský	wikicat_Footballers_at_the_2000_Summer_Olympics 446
Lahore	wikicat_Cities_of_Pakistan 1
Rosa_Luxemburg	wikicat_Feminists 47
Hong_Kong	wikicat_Port_cities 1176
S.P.A.L._2013	wikicat_Lega_Pro_Seconda_Divisione_clubs 2
Christopher_Hitchens	wikicat_American_people_of_Polish-Jewish_descent 48
Iván_Obolo	wikicat_Argentine_footballers 1
Bradley_Thomas_(footballer)	wikicat_King's_Lynn_F.C._players 48
David_Craig_(Scottish_footballer)	wikicat_Hamilton_Academical_F.C._players 16
Aleš_Pikl	wikicat_Czech_Republic_under-21_international_footballers 6
Tampico	wikicat_Populated_coastal_places_in_Mexico 4871
Avignon	wikicat_Prefectures_in_France 1
Germán_Herrera	wikicat_Campeonato_Brasileiro_Série_A_footballers 21
Joseph_Schumpeter	wikicat_Harvard_University_people 1785
Andrea_Cocco	wikicat_A.C._Pistoiese_players 231
Joe_(singer)	wikicat_African-American_songwriters 4
Gerard_Butler	wikicat_British_people 1
Mercedes_Lackey	wikicat_Fantasy_writers 2
CFR_Cluj	wordnet_club_108227214 1
Allan_Nielsen	wikicat_Danish_footballers 3
Luxembourg	wikicat_States_and_territories_established_in_1815 2306
Kamel_Larbi	wikicat_US_Sénart-Moissy_players 7191
East_Midlands	wikicat_Regions_of_England 1
Amintore_Fanfani	wikicat_Presidents_of_the_Italian_Senate 52
Werder_Bremen	wikicat_Multi-sport_clubs_in_Germany 9
Bănel_Nicoliță	wikicat_Romania_international_footballers 9
Jade_North	wikicat_Olympic_soccer_players_of_Australia 1
Hopkinsville,_Kentucky	wikicat_County_seats_in_Kentucky 1
Manuel_Márquez_de_León_International_Airport	wikicat_Airports_in_Baja_California_Sur 236
Stephen_Bywater	wikicat_Premier_League_players 1
Mario_Cáceres	wikicat_Living_people 1
Peter_Debye	wikicat_20th-century_physicists 1
Kalusha_Bwalya	wikicat_People_from_Mufulira 10409
Stevenage_F.C.	wikicat_Football_clubs_in_Hertfordshire 259
FK_Vojvodina	wikicat_Football_clubs_in_Serbia 4
Nicolas_Anelka	wikicat_Shanghai_Shenhua_F.C._players 1
Sri_Lanka	wikicat_Member_states_of_the_South_Asian_Association_for_Regional_Cooperation 87
Mark_Williams_(South_African_footballer)	wikicat_Jomo_Cosmos_F.C._players 6575
Ben_Sahar	wikicat_RCD_Espanyol_footballers 249
Madeleine_Carroll	wikicat_English_actresses 83
FC_Barcelona_C	wikicat_Association_football_clubs_disestablished_in_2007 1752
San_Luis_F.C.	wikicat_Defunct_football_clubs_in_Mexico 9
Uzbekistan	wikicat_Countries 1
Lucas_County,_Ohio	wordnet_county_108546183 181
James_Wong_(lyricist)	wikicat_Hong_Kong_writers 10215
Socialist_Federal_Republic_of_Yugoslavia	wikicat_States_and_territories_established_in_1945 6932
Peter_Fonda	wikicat_American_actors 1
Nikola_Karčev	wikicat_Expatriate_footballers_in_Russia 1
Pierre_Teilhard_de_Chardin	wikicat_Cosmologists 375
St_Asaph	wikicat_Towns_in_Denbighshire 1
Eduardo_Carvalho	wikicat_Portuguese_expatriates_in_Turkey 4
Jesús_Franco	wikicat_People_from_Madrid 1394
Stuart_Fleetwood	wikicat_Cardiff_City_F.C._players 23
Felix_Halfon	wikicat_Israel_under-21_international_footballers 11
Geoffrey_Castillion	wikicat_Living_people 1
Steven_Spielberg	wikicat_American_film_producers 2
Virginia_Beach,_Virginia	wikicat_Populated_coastal_places_in_Virginia 7455
Alexandre_Lopes	wikicat_Criciúma_Esporte_Clube_players 121
Terrel_Castle	wikicat_Makedonikos_B.C._players 10854
Bogdan_Vrăjitoarea	wikicat_CS_Mioveni_players 2
Gustavo_Victoria	wikicat_Deportivo_Pereira_footballers 54
Bono	wikicat_Irish_rock_singers 421
Pepe_Reina	wikicat_UEFA_Euro_2008_players 16
Frosinone_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 4
Enyimba_International_F.C.	wikicat_Sports_clubs_in_Nigeria 4
McAlester,_Oklahoma	wikicat_Cities_in_Oklahoma 4
University_of_San_Francisco	wikicat_Roman_Catholic_schools_in_the_United_States 10232
Jared_Borgetti	wikicat_Mexican_people_of_Italian_descent 8739
Dnipropetrovsk	wikicat_Populated_places_established_in_1776 8256
Djibouti	wordnet_country_108544813 1
Clinton_County,_Indiana	wikicat_Populated_places_established_in_1830 1
Cordillera_Administrative_Region	wikicat_Regions_of_the_Philippines 8
Friedrich_Hayek	wikicat_20th-century_philosophers 10
Columbia_Law_School	wikicat_Educational_institutions_established_in_1858 3744
Melissa_Tancredi	wikicat_Footballers_at_the_2007_Pan_American_Games 231
Klaus_Toppmöller	wikicat_FC_Erzgebirge_Aue_managers 7395
Accra	wikicat_Port_cities 96
Kurt_Hamrin	wikicat_A.C._Milan_players 54
Rot_Weiss_Ahlen	wikicat_Association_football_clubs_established_in_1996 4574
Pierre_Trudeau	wikicat_Alumni_of_the_London_School_of_Economics 1
Craig_Beattie	wikicat_Barnet_F.C._players 267
Fausto_Lourenço	wikicat_PFC_Lokomotiv_Mezdra_players 7483
Robin_Cook_(American_novelist)	wikicat_20th-century_physicians 14998
Filmfare_Awards	wikicat_Awards_established_in_1954 14
Kano	wordnet_administrative_district_108491826 21
Kenneth_G._Wilson	wikicat_Living_people 18
Vital_Lyadzyanyow	wikicat_Expatriate_footballers_in_Moldova 24
Amy_Irving	wikicat_Actresses_from_New_York_City 49
Carrie_Fisher	wikicat_American_actresses 4
Wassily_Leontief	wikicat_Nobel_laureates_in_Economics 1
Lemar	wikicat_Soul_musicians 8
Martin_Luther_King,_Jr.	wikicat_American_anti–Vietnam_War_activists 29
Wolfgang_Frank	wikicat_VfB_Stuttgart_players 117
Barnet	wordnet_site_108651247 2
F.C._Zenit_St._Petersburg	wikicat_Football_clubs_in_Russia 1
Roger_Ebert	wikicat_American_agnostics 20
Karl_Bermingham	wikicat_Monaghan_United_F.C._players 202
Michal_Kubala	wikicat_Expatriate_footballers_in_Romania 1
Eugène_Ionesco	wikicat_French_people_of_Greek_descent 5446
Emerson_College	wordnet_university_108286569 4
Avaí_Futebol_Clube	wordnet_club_108227214 34
Mamadou_Bagayoko	wikicat_French_people_of_Malian_descent 31
Winston_Churchill	wikicat_British_journalists 30
Grigori_Perelman	wikicat_Living_people 39
Anders_Jacobsen_(footballer)	wikicat_Living_people 1
F.C._Dynamo_Kyiv	wordnet_club_108227214 88
Matteo_Momentè	wikicat_Teramo_Calcio_players 7935
Ville_Väisänen	wikicat_Bryne_FK_players 7223
Danny_Graham_(footballer)	wikicat_Premier_League_players 1
Ronald_Arana	wikicat_Club_Bolívar_players 2013
Dennis_Rodman	wikicat_Small_forwards 62
Liam_Neeson	wikicat_People_from_Ballymena 8163
Saša_Ćurčić	wikicat_Yugoslavia_international_footballers 12
Świecie_County	wikicat_Counties_of_Poland 1
50_Cent	wikicat_American_actors 1
Kazakhstan	wikicat_Member_states_of_the_United_Nations 1
Thomas_Bernhard	wikicat_People_from_Heerlen 7948
Rabiola	wikicat_Piast_Gliwice_players 1306
Raoul_Bott	wikicat_Algebraic_geometers 26
Georges_Simenon	wikicat_People_from_Liège_(city) 9644
Jair_Baylón	wikicat_Living_people 1
Immanuel_Kant	wikicat_Political_philosophers 6
Sivaji_Ganesan	wikicat_Actors 1
C.S._Marítimo	wikicat_Multi-sport_clubs_in_Portugal 1
Stuart_Nicholson	wikicat_Tamworth_F.C._players 19
Veghel	wikicat_Cities_in_the_Netherlands 17
Levan_Maghradze	wikicat_Ermis_Aradippou_players 46
Hermann_Hreiðarsson	wikicat_Brentford_F.C._players 230
Michigan_City,_Indiana	wordnet_administrative_district_108491826 2
Cape_Town	wikicat_Cities_in_South_Africa 1
Aidan_Davison	wikicat_Hull_City_A.F.C._players 1
Barry_Manilow	wikicat_American_actors 1
Charles_Akonnor	wikicat_Ghanaian_footballers 1
Leon_Best	wikicat_Association_football_forwards 12
Edward_Burns	wikicat_American_people_of_Irish_descent 25
Graham_Arnold	wikicat_Expatriate_footballers_in_Japan 19
Murray_Gell-Mann	wikicat_American_agnostics 30
NK_Varaždin	wikicat_Football_clubs_in_Croatia 6
Vancouver_Island	wikicat_Islands_of_Canada 1
Dessau	wikicat_Cities_in_Saxony-Anhalt 2
Jonathan_Téhoué	wikicat_UJA_Alfortville_players 9716
Aaran_Lines	wikicat_SV_Werder_Bremen_players 1465
Jean-Emmanuel_Effa_Owona	wikicat_Ligue_1_players 3
Stephen_Hawking	wikicat_Commanders_of_the_Order_of_the_British_Empire 88
Curly_Howard	wikicat_American_stage_actors 2
Fernando_Varela_Ramos	wikicat_Spanish_footballers 1
Samuel_R._Delany	wikicat_Writers_from_Philadelphia,_Pennsylvania 9371
Oleksiy_Horodov	wikicat_FC_CSKA_Kyiv_players 19
Karl_Popper	wikicat_20th-century_philosophers 2
Ivor_Novello_Awards	wordnet_award_106696483 140
Prithviraj_Sukumaran	wikicat_Male_actors_in_Hindi_cinema 1
Narbonne	wikicat_Communes_of_Aude 7511
Province_of_Teruel	wikicat_Provinces_of_Spain 14
University_of_Victoria	wikicat_Educational_institutions_established_in_1903 7353
Tamil_Nadu	wordnet_administrative_district_108491826 283
The_Dirty_Dozen	wikicat_American_films 1
Alicia_Silverstone	wordnet_person_100007846 1
Aaran_Lines	wikicat_2003_FIFA_Confederations_Cup_players 66
Sérgio_Araújo	wikicat_Clube_de_Regatas_do_Flamengo_players 18
Peter_Fonda	wikicat_American_film_producers 8
Amanda_Lear	wikicat_Living_people 1
Arne_Friedrich	wikicat_Germany_international_footballers 15
Greg_Strong	wikicat_Bury_F.C._players 109
Junior_Agogo	wikicat_People_from_Accra 2
Nobel_Prize_in_Physics	wikicat_Physics_awards 1
Inverell	wikicat_Towns_in_New_South_Wales 1
Roy_Ashburn	wordnet_state_senator_110650076 77
Christopher_Hitchens	wikicat_English_non-fiction_writers 8743
Georgios_Vakouftsis	wikicat_Serie_A_footballers 1
Bath,_Maine	wordnet_administrative_district_108491826 1
Anders_Jacobsen_(footballer)	wikicat_Skeid_Fotball_players 1
Alfred_Tarski	wikicat_American_philosophers 38
Wellington_Saints	wordnet_club_108227214 1556
Claudette_Colbert	wikicat_American_actors 1
Cat_Power	wikicat_American_pianists 805
Leeds	wordnet_site_108651247 1
Burundi	wikicat_Least_developed_countries 1
Kansas	wikicat_States_and_territories_established_in_1861 4632
Hawaii	wikicat_Western_United_States 89
Mark_Williams_(South_African_footballer)	wikicat_Xian_Chanba_players 2534
Przasnysz_County	wikicat_Land_counties_of_Masovian_Voivodeship 22
Valentino_Lai	wikicat_Malmö_FF_players 86
Harold_Urey	wikicat_20th-century_chemists 104
Viborg_FF	wordnet_club_108227214 3
Jair_Baylón	wikicat_Expatriate_footballers_in_Uruguay 155
Lyndon_B._Johnson	wikicat_American_people_of_British_descent 1
CS_Bourgoin-Jallieu	wikicat_Sports_clubs_established_in_1906 6162
Kung_Fu_Panda	wikicat_2000s_comedy_films 8
Jerry_Pournelle	wikicat_Living_people 2
Mark_Williams_(Northern_Ireland_footballer)	wikicat_Stoke_City_F.C._players 162
Nick_Wright_(footballer_born_1987)	wikicat_Lincoln_City_F.C._players 1
David_Seaman	wikicat_Arsenal_F.C._players 48
Gerald_Ford	wikicat_American_lawyers 52
FC_Chiasso	wikicat_Football_clubs_in_Switzerland 7535
Ian_McLagan	wikicat_English_rock_keyboardists 33
Emmanuel_Levinas	wikicat_Existentialists 49
Qingdao_Jonoon_F.C.	wikicat_Football_clubs_in_China 46
Buckethead	wikicat_Progressive_metal_guitarists 1
Senthil_(actor)	wikicat_All_India_Anna_Dravida_Munnetra_Kazhagam_politicians 7842
Gustavo_Victoria	wikicat_Süper_Lig_players 1
Western_New_York_Flash	wordnet_club_108227214 3
Sheffield	wikicat_Post_towns_in_the_S_postcode_area 339
Gustavo_Biscayzacú	wikicat_Expatriate_footballers_in_Mexico 1
John_Badham	wikicat_Yale_University_alumni 1346
Denis_Leary	wikicat_American_television_actors 2
Free_City_of_Lübeck	wikicat_States_of_the_Weimar_Republic 30
Épinal	wikicat_Prefectures_in_France 7
Bradley_Thomas_(footballer)	wikicat_Concord_Rangers_F.C._players 6928
Billy_Boyd_(footballer)	wikicat_Southampton_F.C._players 86
Maksym_Levytskyi	wikicat_Ukrainian_expatriate_footballers 9
José_Ferrer	wikicat_Princeton_University_alumni 3775
Matthew_Bellamy	wikicat_English_rock_guitarists 7
Harry_B._Gray	wikicat_20th-century_chemists 125
Srgjan_Zaharievski	wikicat_Macedonian_expatriate_footballers 1
Comoé_Province	wikicat_Subdivisions_of_Burkina_Faso 1
Dário_Monteiro	wikicat_Expatriate_footballers_in_Brazil 246
Leonid_Hurwicz	wordnet_person_100007846 275
Zagłębie_Lubin	wikicat_Football_clubs_in_Poland 22
Matt_Carmichael_(footballer)	wikicat_Association_football_forwards 11
Valparaíso	wordnet_administrative_district_108491826 1
Ibón_Gutiérrez	wikicat_CD_Basconia_footballers 11
Bechara_Oliveira	wikicat_Fortaleza_Esporte_Clube_players 86
Castries	wordnet_administrative_district_108491826 1
Reus_Airport	wikicat_Airports_in_Spain 1
Jade_North	wikicat_Brisbane_Roar_FC_players 98
Lisbon_Region	wikicat_NUTS_2_statistical_regions_of_the_European_Union 10
Partick_Thistle_F.C.	wikicat_Football_clubs_in_Scotland 1
Devon	wikicat_Non-metropolitan_counties 66
Augsburg	wordnet_country_108544813 6
Mumtaz_(actress)	wikicat_Actresses_in_Hindi_cinema 2
Jennifer_Lopez	wikicat_Actresses_from_New_York_City 163
Nick_McKoy	wikicat_Grays_Athletic_F.C._players 21
Las_Palmas	wikicat_Canary_Islands 12032
Boz_Scaggs	wikicat_Guitarists 35
North_Holland	wikicat_Peninsulas_of_Europe 88
Jonathan_Walters	wikicat_English_footballers 3
Nawaz_Sharif	wikicat_Pakistani_people 1
Mircea_Rednic	wikicat_Romanian_footballers 1
NK_GOŠK_Gabela	wordnet_club_108227214 11
Thiago_Ramos_Fernandes	wikicat_Liga_I_players 1
Eduardo_Marques	wikicat_APOP_Kinyras_FC_players 607
Jim_Kerr_(footballer_born_1959)	wikicat_Hamilton_Academical_F.C._players 1
Maurice_Blanchot	wordnet_writer_110794014 18
Dan_Aykroyd	wikicat_Canadian_television_comedians 11
Podlaskie_Voivodeship	wordnet_administrative_district_108491826 2
Rangers_F.C.	wikicat_Association_football_clubs_established_in_1872 56
Iván_Obolo	wikicat_Argentine_people_of_Italian_descent 69
Wallace_Shawn	wikicat_Jewish_actors 1
Corey_Feldman	wikicat_People_from_the_San_Fernando_Valley 8212
Bronisław_Komorowski	wikicat_Grand_Officers_of_the_Order_of_Merit_of_the_Italian_Republic 28
Nelson_Benítez	wikicat_Expatriate_footballers_in_Portugal 12
Alekos_Alekou	wikicat_Expatriate_footballers_in_Hungary 12
Héverton_Durães_Coutinho_Alves	wikicat_Brazilian_expatriates_in_South_Korea 4
Liam_Neeson	wikicat_Irish_television_actors 10638
Fredrik_Björck	wikicat_Swedish_footballers 1
South_East_England	wikicat_Regions_of_England 1
Marius_Niculae	wikicat_Expatriate_footballers_in_Ukraine 16
Taranto	wikicat_Port_cities_and_towns_in_Italy 79
Kingdom_of_Bavaria	wikicat_States_of_the_German_Confederation 1
Four_Rooms	wordnet_album_106591815 10
Sociedade_Esportiva_Matonense	wikicat_Football_clubs_in_São_Paulo_(state) 284
Mos_Def	wikicat_People_from_Bedford–Stuyvesant,_Brooklyn 5932
Agustín_Castillo	wikicat_Expatriate_footballers_in_Costa_Rica 10
Adolf_Hitler	wikicat_Stateless_people 1032
Andy_Webster	wikicat_Living_people 1
Germán_Pietrobon	wikicat_Bulgarian_A_Professional_Football_Group_players 1
FC_Chernomorets_Novorossiysk	wordnet_club_108227214 4
Michael_Lamey	wikicat_Dutch_footballers 10
Kemi	wikicat_Populated_coastal_places_in_Finland 3
Davide_Marchini	wikicat_Italian_footballers 7
Josiesley_Ferreira_Rosa	wikicat_Clube_Atlético_Mineiro_players 11
Uganda	wikicat_Landlocked_countries 3
Bob_Hope	wikicat_American_comedians 1
CFR_Cluj	wikicat_Association_football_clubs_established_in_1907 154
Carl_Pentney	wikicat_English_footballers 2
Mario_Bolatti	wikicat_Primera_División_Argentina_players 1
Julio_César_Uribe	wikicat_Peruvian_expatriate_footballers 2
Belarus_national_football_team	wikicat_European_national_association_football_teams 3
June_Allyson	wikicat_People_from_New_York_City 3
Stephenie_Meyer	wikicat_Women_film_producers 11777
David_Martin_(footballer_born_1986)	wikicat_England_youth_international_footballers 45
Order_of_Liberty	wikicat_Civil_awards_and_decorations 1
Kevin_Bacon	wikicat_20th-century_American_male_actors 1
Nick_McKoy	wikicat_Scottish_Football_League_players 1
Charles_K._Kao	wikicat_Alumni_of_the_University_of_Greenwich 9491
Dominique_de_Villepin	wordnet_minister_110320863 42
Aldous_Huxley	wikicat_English_humanists 1
Shergo_Biran	wikicat_2._Bundesliga_players 1
Kingdom_of_Prussia	wikicat_Former_countries_in_Europe 1
Ronald_Reagan	wikicat_Actors_from_California 39
Charlie_Chaplin	wikicat_British_film_actors 2
Pierce_Brosnan	wikicat_Irish_male_film_actors 1
Keith_Jarrett	wikicat_Hard_bop_pianists 168
Maceió	wikicat_State_capitals_in_Brazil 11
Peter_Sarsgaard	wikicat_People_from_St._Clair_County,_Illinois 143
