Andrey_Yeshchenko	wikicat_Russian_footballers 10
San_Pablo_Airport	wikicat_Airports_in_Europe 3
United_States	wikicat_Member_states_of_NATO 47
Radomir_Đalović	wikicat_Red_Star_Belgrade_footballers 4
Sandra_Bullock	wikicat_21st-century_actors 3
George_Best	wikicat_Fort_Lauderdale_Strikers_(1977–83)_players 13631
Laos	wikicat_Communist_states 1
Georg_Wilhelm_Friedrich_Hegel	wikicat_Philosophers_of_art 24
Fritz_Lang	wikicat_American_people_of_Austrian_descent 398
Kalloni_F.C.	wikicat_Association_football_clubs_established_in_1994 1036
Ivan_Dragičević	wikicat_Living_people 1
Caroline_Seger	wikicat_Western_New_York_Flash_players 64
Dumitru_Mitu	wikicat_Expatriate_footballers_in_Greece 1
Club_Blooming	wikicat_Football_clubs_in_Bolivia 13025
Jared_Borgetti	wikicat_C.F._Pachuca_footballers 1
Nicolás_Diez	wikicat_Everton_de_Viña_del_Mar_players 31
Scarborough,_Ontario	wikicat_Former_municipalities_in_Toronto 2
Jean_Harlow	wikicat_20th-century_actors 18
Joakim_Persson	wikicat_Atalanta_B.C._players 246
Shooting_Stars_SC	wikicat_Sports_clubs_in_Nigeria 1
Raul_Águas	wikicat_C.S._Marítimo_managers 12267
Samuel_R._Delany	wikicat_Science_fiction_writers 1
John_Maynard_Keynes	wordnet_economist_110043643 3
Puerto_Cabello	wikicat_Port_cities 20
Jeffrey_Jones	wikicat_Stage_actors 40
Baraboo,_Wisconsin	wikicat_Micropolitan_areas_of_Wisconsin 8889
Worcester	wikicat_Cities_in_England 1
Geno_Carlisle	wikicat_Karşıyaka_basketball_players 1
Kittitas_County,_Washington	wikicat_Washington_(state)_counties 1
Romeo_Filipović	wikicat_FK_Željezničar_players 2
Alain_Delon	wikicat_French_people 2
Yaroslav_Svorak	wikicat_FC_Karpaty_Lviv_players 11
Brooke_Shields	wikicat_American_female_models 24
Gilbert_Bodart	wikicat_SC_Eendracht_Aalst_managers 10630
Palermo	wordnet_administrative_district_108491826 7
Sarah_Jessica_Parker	wikicat_Women 1
Liam_Lawrence	wikicat_English_footballers 15
Alexandro_da_Silva_Batista	wikicat_Pohang_Steelers_players 1
Bruno_Šundov	wikicat_CB_Lucentum_Alicante_players 1658
Anambra_State	wikicat_States_and_territories_established_in_1991 7
Bob_Hope	wikicat_British_humorists 2882
Alan_Ladd	wikicat_Actors_who_committed_suicide 7120
Burgundy	wordnet_region_108630039 2
Ben_Davis_(basketball)	wikicat_Makedonikos_B.C._players 8699
Philosophy_of_language	wikicat_Branches_of_philosophy 7981
Alain_Juppé	wikicat_French_people 1
K.S.K._Beveren	wikicat_Association_football_clubs_established_in_1934 55
Billy_Corgan	wikicat_Guitarists 1
Arne_Friedrich	wikicat_German_expatriate_footballers 25
Roger_Glover	wikicat_English_record_producers 250
Jane_Wyman	wikicat_American_women 359
Matthew_Broderick	wikicat_21st-century_American_actors 3
Junior_Agogo	wikicat_Colorado_Rapids_players 75
Weston-super-Mare_A.F.C.	wikicat_Southern_Football_League_clubs 23
Lemar	wikicat_British_male_singers 11
King's_College_London	wikicat_Universities_in_England 1
Richmondshire	wordnet_administrative_district_108491826 2
Republican_Party_(United_States)	wikicat_Political_parties_established_in_1854 11967
Kenya	wikicat_Member_states_of_the_Commonwealth_of_Nations 1
Ferrara	wikicat_World_Heritage_Sites_in_Europe 3
Alice_Cooper	wikicat_American_rock_musicians 56
Marques_Houston	wikicat_American_people_of_Mexican_descent 1078
San_Jose_Earthquakes_(1974–88)	wikicat_Defunct_indoor_soccer_clubs_in_the_United_States 1
Frédéric_Nimani	wikicat_Premier_League_players 190
Steven_Tyler	wikicat_American_heavy_metal_singers 46
Santa_Monica	wordnet_administrative_district_108491826 1
Alexandria_(Virginia)	wikicat_Populated_places_established_in_1695 8790
Courteney_Cox	wikicat_American_television_actresses 2
Singapore	wikicat_Chinese-speaking_countries_and_territories 9
Alphonse_Tchami	wikicat_1994_FIFA_World_Cup_players 69
June_Allyson	wikicat_Metro-Goldwyn-Mayer_contract_players 16
Macau	wikicat_Cities_in_China 3
Order_of_the_Nile	wikicat_Civil_awards_and_decorations 24
Nenad_Stojanović	wikicat_FK_Leotar_players 581
Racing_de_Ferrol	wikicat_Football_clubs_in_Spain 38
Pepe_Reina	wikicat_UEFA_Euro_2012_players 55
Zoran_Milinković_(footballer)	wikicat_Serbian_football_managers 26
Stephen_Fry	wikicat_Jewish_humanists 2984
Little_Rock,_Arkansas	wikicat_Cities_in_Arkansas 3
Stefan_Majewski	wikicat_Widzew_Łódź_managers 1
Sergei_Kolotovkin	wikicat_FC_Tyumen_players 1
Roberto_Trashorras	wikicat_La_Liga_footballers 1
Millonarios_Fútbol_Club	wikicat_Football_clubs_in_Colombia 45
Johnny_Torres	wikicat_Miami_Fusion_F.C._players 27
Tunisia	wikicat_French-speaking_countries_and_territories 1
Rosa_Luxemburg	wikicat_Anti-poverty_advocates 11144
Mexico_City	wikicat_Capital_districts_and_territories 45
Ronald_Reagan	wikicat_20th-century_American_male_actors 1
Gilda_Radner	wikicat_20th-century_American_actresses 1
Ethiopia	wikicat_Federal_countries 29
Isidor_Isaac_Rabi	wikicat_Columbia_University_alumni 22
Elmore_Leonard	wikicat_Writers_from_Detroit,_Michigan 3014
Alan_Dodd_(English_footballer)	wikicat_Expatriate_footballers_in_Sweden 2
William_Holden	wikicat_American_male_film_actors 1
Radosław_Kałużny	wikicat_Bundesliga_players 1
Kostyantyn_Kravchenko	wikicat_FC_Shakhtar_Donetsk_players 4
Maurice_Ross	wikicat_Viking_FK_players 359
Battle_of_Leipzig	wikicat_Battles_involving_Germany 38
Wolfgang_Pauli	wikicat_American_academics 36
FC_Zürich	wikicat_Football_clubs_in_Switzerland 1
Chester_City_F.C.	wikicat_Defunct_Football_League_clubs 3
Jaipur	wikicat_Planned_cities 241
Alfred_Tarski	wikicat_Computability_theorists 10497
Meryl_Streep	wikicat_American_actresses 1
American_Revolutionary_War	wikicat_Wars_of_independence 65
George_Carlin	wikicat_American_non-fiction_writers 515
Franz_Carr	wikicat_English_expatriates_in_the_United_States 1134
Damián_Manso	wikicat_Monarcas_Morelia_footballers 329
Stephan_Kling	wikicat_Germany_B_international_footballers 2
Albert_Einstein	wikicat_German_physicists 45
Émerson_Leão	wikicat_Sociedade_Esportiva_Palmeiras_players 2
Delta_Goodrem	wikicat_Australian_film_actors 5
Haruki_Murakami	wikicat_20th-century_novelists 34
Luís_Eduardo_Schmidt	wikicat_La_Liga_footballers 1
Leonid_Hurwicz	wikicat_Russian_economists 72
C.D._Universidad_de_Concepción	wordnet_club_108227214 20
Hollywood_Party_(1934_film)	wikicat_American_comedy_films 1
Martin_Luther_King,_Jr.	wikicat_Fellows_of_the_American_Academy_of_Arts_and_Sciences 1
Le_streghe	wikicat_Comedy-drama_films 35
Joseph_Stiglitz	wikicat_Jewish_American_social_scientists 2
Mircea_Eliade	wikicat_Christian_writers 262
Frank_Arnesen	wikicat_Association_football_executives 939
Marvin_Minsky	wikicat_Harvard_University_alumni 12
Richard_Hofstadter	wikicat_Jewish_American_historians 86
Jack_Ross_(footballer_born_1976)	wikicat_St._Mirren_F.C._players 69
Dubai_International_Airport	wikicat_Airports_in_the_United_Arab_Emirates 5330
Reinaldo_da_Cruz_Oliveira	wikicat_Suwon_Samsung_Bluewings_players 28
Jordan	wikicat_Middle_Eastern_countries 1
Friedrich_Engels	wikicat_People_from_the_Rhine_Province 404
Andy_Webster	wikicat_Association_football_defenders 8
SC_Heerenveen	wordnet_club_108227214 9
Carlos_Gamarra	wikicat_2002_FIFA_World_Cup_players 2
Apocalypse_Now	wikicat_Vietnam_War_films 14
Jamie_Moralee	wikicat_Crewe_Alexandra_F.C._players 804
Shpëtim_Babaj	wikicat_People_from_Pristina 9083
Steve_Croudson	wikicat_English_footballers 1
Cédric_Roussel	wikicat_Wolverhampton_Wanderers_F.C._players 25
Rani_Mukerji	wikicat_Bengali_people 1
Will_Gregory	wikicat_British_synthpop_new_wave_musicians 18
Aleksandar_Komadina	wikicat_FC_Zimbru_Chișinău_players 10204
Worms	wikicat_Former_countries_in_Europe 1
Yago_Alonso-Fueyo_Sako	wikicat_People_from_Abidjan 241
Debbie_Reynolds	wikicat_American_musical_theatre_actresses 116
Dorchester_Town_F.C.	wikicat_Association_football_clubs_established_in_1880 126
Daigo_Kobayashi	wikicat_Norwegian_Premier_League_players 6
Club_Atlético_Vélez_Sarsfield	wordnet_club_108227214 2
Rachel_Weisz	wikicat_English_people_of_Hungarian-Jewish_descent 2257
Henderson,_Nevada	wikicat_Cities_in_Clark_County,_Nevada 20
Honolulu	wikicat_Port_cities 9
FC_Chiasso	wordnet_club_108227214 1545
Christopher_Guest	wikicat_Barons_in_the_Peerage_of_the_United_Kingdom 1212
Precious_Emuejeraye	wikicat_Nigerian_emigrants_to_Singapore 10145
Clint_Eastwood	wikicat_American_male_actors 1
Chris_de_Burgh	wikicat_Irish_male_singers 3
Robert_Bunsen	wikicat_19th-century_German_people 73
Valletta	wikicat_World_Heritage_Sites_in_Malta 88
Seïd_Khiter	wikicat_French_people_of_Algerian_descent 4
Burkina_Faso	wikicat_Least_developed_countries 1
F.C._Hansa_Rostock	wikicat_Football_clubs_in_East_Germany 6
Thomas_Paine	wikicat_English_inventors 6116
Walt_Disney	wikicat_American_cartoonists 605
Panhellenic_Socialist_Movement	wikicat_Political_parties_in_Greece 10458
Sevilla_F.C.	wikicat_La_Liga_clubs 1
George_Orwell	wikicat_English_political_writers 362
Édison_Méndez	wikicat_2014_FIFA_World_Cup_players 20
Dick_Cheney	wordnet_officeholder_110371450 1
Sunil_Dutt	wikicat_Indian_film_directors 1
UB_Conquense	wikicat_Football_clubs_in_Spain 1631
Portsmouth_F.C.	wikicat_Association_football_clubs_established_in_1898 1559
Oscar_Dertycia	wikicat_Argentine_footballers 1
San_Martín_de_San_Juan	wikicat_Football_clubs_in_Argentina 2658
MYPA	wordnet_club_108227214 11
Julio_Cortázar	wikicat_People_from_Paris 5
Alexander_Herzen	wikicat_People_from_Moscow_Governorate 74
Matt_Dillon	wikicat_21st-century_actors 9
Daniel_McBreen	wikicat_FC_Universitatea_Craiova_players 7164
Roy_Orbison	wikicat_Songwriters_from_Texas 1433
Tiro_Federal	wikicat_Association_football_clubs_established_in_1905 114
Daniele_De_Vezze	wikicat_Italy_youth_international_footballers 123
Mark_Owen	wikicat_English_singers 1
Richmond_Boakye	wikicat_Ghana_international_footballers 1
Ioan_Sabău	wikicat_Feyenoord_players 25
Jeffrey_Jones	wikicat_American_stage_actors 3
Ryan_Mack	wikicat_Xtreme_Soccer_League_players 10938
Lethbridge_Hurricanes	wordnet_team_108208560 3
Boca_Unidos	wikicat_Basketball_teams_in_Argentina 9
Jeonnam_Dragons	wikicat_K_League_clubs 939
Carlos_Navarro_Montoya	wikicat_Colombian_expatriates_in_Chile 9846
Trinidad	wordnet_island_109316454 2
Darren_Mansaram	wikicat_Worksop_Town_F.C._players 123
Lyndon_B._Johnson	wikicat_People_of_the_Vietnam_War 11
Özden_Öngün	wikicat_MKE_Ankaragücü_footballers 11
Harrogate_Town_F.C.	wordnet_club_108227214 23
Zurich_Airport	wordnet_airport_102692232 20
Charles_Scott_Sherrington	wikicat_Fellows_of_Magdalen_College,_Oxford 102
Ingolstadt	wikicat_University_towns_in_Germany 3
Sérgio_Araújo	wikicat_Fluminense_Football_Club_players 2
Montclair,_New_Jersey	wikicat_Townships_in_New_Jersey 7476
Robert_Rodriguez	wikicat_American_film_producers 5
Västerbotten_County	wikicat_Counties_of_Sweden 6
Settling_Accounts	wordnet_conflict_100958896 102
Steve_Jones_(Northern_Irish_footballer)	wikicat_Bradford_City_A.F.C._players 83
San_Diego	wikicat_Incorporated_cities_and_towns_in_California 2
Stefan_Majewski	wikicat_Polonia_Warsaw_managers 25
Luciano_Henrique	wikicat_Santos_Futebol_Clube_players 13
Trinity_University_(Texas)	wikicat_Educational_institutions_established_in_1873 3286
Brian_Clemens	wikicat_English_screenwriters 1
Gustavo_Biscayzacú	wikicat_Tiburones_Rojos_de_Veracruz_footballers 448
Rotterdam	wikicat_Port_cities_and_towns_in_the_Netherlands 7036
Mattia_Biso	wikicat_Italian_footballers 49
Forfar_Athletic_F.C.	wordnet_club_108227214 1
Université_de_Montréal	wordnet_university_108286569 1
NK_Neretva	wikicat_Football_clubs_in_Croatia 867
Rosa_Luxemburg	wikicat_German_atheists 9
Ruch_Chorzów	wikicat_Football_clubs_in_Poland 8
Roscoe_Arbuckle	wikicat_Vaudeville_performers 1
Henry_Fonda	wikicat_Kennedy_Center_honorees 40
Vicenza	wikicat_Cities_and_towns_in_Veneto 1
San_Jose_Earthquakes_(1974–88)	wikicat_Western_Soccer_Alliance_teams 7319
Leandro_Lourenço_Franco	wikicat_Sport_Boys_footballers 335
Sergey_Kostyuk	wikicat_FC_Tobol_players 2955
Ricardo_Montalbán	wordnet_person_100007846 3
Simon_Donaldson	wikicat_British_mathematicians 8
Democratic_Party_(United_States)	wikicat_Liberal_parties 13
Enrico_Fermi_Award	wikicat_Physics_awards 6
Godfrey_Ingram	wikicat_Major_Indoor_Soccer_League_(1978–92)_players 11
Sheffield	wikicat_Cities_in_England 6
Suwałki_County	wikicat_Land_counties_of_Podlaskie_Voivodeship 1
Spezia_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 2
University_of_Portland	wikicat_Universities_and_colleges_accredited_by_the_Northwest_Commission_on_Colleges_and_Universities 24
Cardiff	wikicat_British_capitals 19
Highlanders_(rugby_union)	wordnet_team_108208560 1
Maidstone	wordnet_site_108651247 3
Susan_Sontag	wikicat_American_essayists 10
George_Abbott	wikicat_Pulitzer_Prize_winners 3
Dwight_D._Eisenhower	wikicat_American_people_of_British_descent 3
Barry_Manilow	wikicat_American_film_producers 26
Brendan_Fraser	wikicat_20th-century_actors 1
Lisbon_Portela_Airport	wikicat_Airports_in_Portugal 28
Leandro_Bernardi_Silva	wikicat_Paysandu_Sport_Club_players 26
Thiago_Maciel	wikicat_Brazilian_footballers 1
Rwanda	wikicat_French-speaking_countries_and_territories 1
Toshiko_Akiyoshi	wikicat_Music_arrangers 8937
Club_Sol_de_América	wordnet_club_108227214 1
Figari_Sud-Corse_Airport	wikicat_Airports_in_France 5
Dimba	wikicat_Brasiliense_Futebol_Clube_players 19
Friedrich_Hirzebruch	wikicat_German_mathematicians 7
Hinsdale,_Illinois	wikicat_Villages_in_Cook_County,_Illinois 31
Caleb_Patterson-Sewell	wikicat_Carolina_RailHawks_players 117
Alianza_F.C.	wikicat_Football_clubs_in_El_Salvador 2052
Charlie_Chaplin	wikicat_English_screenwriters 2
Ricky_Gervais	wikicat_Actors 1
Gamba_Osaka	wikicat_J._League_clubs 1
Juan_Carlos_Silva	wikicat_Mexican_footballers 11
Rudolf_Peierls	wikicat_Materials_scientists_and_engineers 3126
Charles_Fourier	wikicat_French_sociologists 1
Apocalypse_Now	wikicat_Miramax_Films_films 26
Stefano_Borgonovo	wikicat_Brescia_Calcio_players 17
Lulu_(singer)	wikicat_Scottish_television_actresses 4
Cape_Town_City_F.C.	wikicat_Association_football_clubs_established_in_1960 15126
Aldo_Adorno	wikicat_UD_Almería_footballers 241
Kamil_Čontofalský	wikicat_Footballers_at_the_2000_Summer_Olympics 814
Lahore	wikicat_Cities_of_Pakistan 1
Rosa_Luxemburg	wikicat_Feminists 241
Hong_Kong	wikicat_Port_cities 30
S.P.A.L._2013	wikicat_Lega_Pro_Seconda_Divisione_clubs 2
Christopher_Hitchens	wikicat_American_people_of_Polish-Jewish_descent 136
Iván_Obolo	wikicat_Argentine_footballers 1
Bradley_Thomas_(footballer)	wikicat_King's_Lynn_F.C._players 30
David_Craig_(Scottish_footballer)	wikicat_Hamilton_Academical_F.C._players 17
Aleš_Pikl	wikicat_Czech_Republic_under-21_international_footballers 6
Tampico	wikicat_Populated_coastal_places_in_Mexico 9384
Avignon	wikicat_Prefectures_in_France 4
Germán_Herrera	wikicat_Campeonato_Brasileiro_Série_A_footballers 6
Joseph_Schumpeter	wikicat_Harvard_University_people 3052
Andrea_Cocco	wikicat_A.C._Pistoiese_players 133
Joe_(singer)	wikicat_African-American_songwriters 2
Gerard_Butler	wikicat_British_people 1
Mercedes_Lackey	wikicat_Fantasy_writers 3
CFR_Cluj	wordnet_club_108227214 1
Allan_Nielsen	wikicat_Danish_footballers 4
Luxembourg	wikicat_States_and_territories_established_in_1815 1481
Kamel_Larbi	wikicat_US_Sénart-Moissy_players 11093
East_Midlands	wikicat_Regions_of_England 1
Amintore_Fanfani	wikicat_Presidents_of_the_Italian_Senate 59
Werder_Bremen	wikicat_Multi-sport_clubs_in_Germany 4
Bănel_Nicoliță	wikicat_Romania_international_footballers 14
Jade_North	wikicat_Olympic_soccer_players_of_Australia 3
Hopkinsville,_Kentucky	wikicat_County_seats_in_Kentucky 1
Manuel_Márquez_de_León_International_Airport	wikicat_Airports_in_Baja_California_Sur 150
Stephen_Bywater	wikicat_Premier_League_players 1
Mario_Cáceres	wikicat_Living_people 1
Peter_Debye	wikicat_20th-century_physicists 1
Kalusha_Bwalya	wikicat_People_from_Mufulira 12296
Stevenage_F.C.	wikicat_Football_clubs_in_Hertfordshire 3807
FK_Vojvodina	wikicat_Football_clubs_in_Serbia 4
Nicolas_Anelka	wikicat_Shanghai_Shenhua_F.C._players 1
Sri_Lanka	wikicat_Member_states_of_the_South_Asian_Association_for_Regional_Cooperation 28
Mark_Williams_(South_African_footballer)	wikicat_Jomo_Cosmos_F.C._players 9184
Ben_Sahar	wikicat_RCD_Espanyol_footballers 94
Madeleine_Carroll	wikicat_English_actresses 87
FC_Barcelona_C	wikicat_Association_football_clubs_disestablished_in_2007 8850
San_Luis_F.C.	wikicat_Defunct_football_clubs_in_Mexico 4
Uzbekistan	wikicat_Countries 1
Lucas_County,_Ohio	wordnet_county_108546183 87
James_Wong_(lyricist)	wikicat_Hong_Kong_writers 12260
Socialist_Federal_Republic_of_Yugoslavia	wikicat_States_and_territories_established_in_1945 7758
Peter_Fonda	wikicat_American_actors 1
Nikola_Karčev	wikicat_Expatriate_footballers_in_Russia 1
Pierre_Teilhard_de_Chardin	wikicat_Cosmologists 213
St_Asaph	wikicat_Towns_in_Denbighshire 1
Eduardo_Carvalho	wikicat_Portuguese_expatriates_in_Turkey 8
Jesús_Franco	wikicat_People_from_Madrid 87
Stuart_Fleetwood	wikicat_Cardiff_City_F.C._players 33
Felix_Halfon	wikicat_Israel_under-21_international_footballers 14
Geoffrey_Castillion	wikicat_Living_people 1
Steven_Spielberg	wikicat_American_film_producers 1
Virginia_Beach,_Virginia	wikicat_Populated_coastal_places_in_Virginia 8513
Alexandre_Lopes	wikicat_Criciúma_Esporte_Clube_players 94
Terrel_Castle	wikicat_Makedonikos_B.C._players 10407
Bogdan_Vrăjitoarea	wikicat_CS_Mioveni_players 4
Gustavo_Victoria	wikicat_Deportivo_Pereira_footballers 33
Bono	wikicat_Irish_rock_singers 149
Pepe_Reina	wikicat_UEFA_Euro_2008_players 16
Frosinone_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 1
Enyimba_International_F.C.	wikicat_Sports_clubs_in_Nigeria 2
McAlester,_Oklahoma	wikicat_Cities_in_Oklahoma 3
University_of_San_Francisco	wikicat_Roman_Catholic_schools_in_the_United_States 7018
Jared_Borgetti	wikicat_Mexican_people_of_Italian_descent 12567
Dnipropetrovsk	wikicat_Populated_places_established_in_1776 2755
Djibouti	wordnet_country_108544813 1
Clinton_County,_Indiana	wikicat_Populated_places_established_in_1830 2
Cordillera_Administrative_Region	wikicat_Regions_of_the_Philippines 5
Friedrich_Hayek	wikicat_20th-century_philosophers 5
Columbia_Law_School	wikicat_Educational_institutions_established_in_1858 3694
Melissa_Tancredi	wikicat_Footballers_at_the_2007_Pan_American_Games 456
Klaus_Toppmöller	wikicat_FC_Erzgebirge_Aue_managers 9346
Accra	wikicat_Port_cities 23
Kurt_Hamrin	wikicat_A.C._Milan_players 310
Rot_Weiss_Ahlen	wikicat_Association_football_clubs_established_in_1996 11770
Pierre_Trudeau	wikicat_Alumni_of_the_London_School_of_Economics 1
Craig_Beattie	wikicat_Barnet_F.C._players 404
Fausto_Lourenço	wikicat_PFC_Lokomotiv_Mezdra_players 11682
Robin_Cook_(American_novelist)	wikicat_20th-century_physicians 5372
Filmfare_Awards	wikicat_Awards_established_in_1954 8
Kano	wordnet_administrative_district_108491826 109
Kenneth_G._Wilson	wikicat_Living_people 1
Vital_Lyadzyanyow	wikicat_Expatriate_footballers_in_Moldova 6
Amy_Irving	wikicat_Actresses_from_New_York_City 30
Carrie_Fisher	wikicat_American_actresses 1
Wassily_Leontief	wikicat_Nobel_laureates_in_Economics 1
Lemar	wikicat_Soul_musicians 5
Martin_Luther_King,_Jr.	wikicat_American_anti–Vietnam_War_activists 316
Wolfgang_Frank	wikicat_VfB_Stuttgart_players 117
Barnet	wordnet_site_108651247 24
F.C._Zenit_St._Petersburg	wikicat_Football_clubs_in_Russia 1
Roger_Ebert	wikicat_American_agnostics 162
Karl_Bermingham	wikicat_Monaghan_United_F.C._players 161
Michal_Kubala	wikicat_Expatriate_footballers_in_Romania 1
Eugène_Ionesco	wikicat_French_people_of_Greek_descent 2481
Emerson_College	wordnet_university_108286569 4
Avaí_Futebol_Clube	wordnet_club_108227214 8
Mamadou_Bagayoko	wikicat_French_people_of_Malian_descent 32
Winston_Churchill	wikicat_British_journalists 32
Grigori_Perelman	wikicat_Living_people 52
Anders_Jacobsen_(footballer)	wikicat_Living_people 1
F.C._Dynamo_Kyiv	wordnet_club_108227214 7
Matteo_Momentè	wikicat_Teramo_Calcio_players 8772
Ville_Väisänen	wikicat_Bryne_FK_players 9310
Danny_Graham_(footballer)	wikicat_Premier_League_players 1
Ronald_Arana	wikicat_Club_Bolívar_players 1042
Dennis_Rodman	wikicat_Small_forwards 125
Liam_Neeson	wikicat_People_from_Ballymena 9233
Saša_Ćurčić	wikicat_Yugoslavia_international_footballers 17
Świecie_County	wikicat_Counties_of_Poland 1
50_Cent	wikicat_American_actors 1
Kazakhstan	wikicat_Member_states_of_the_United_Nations 1
Thomas_Bernhard	wikicat_People_from_Heerlen 9951
Rabiola	wikicat_Piast_Gliwice_players 1440
Raoul_Bott	wikicat_Algebraic_geometers 23
Georges_Simenon	wikicat_People_from_Liège_(city) 10571
Jair_Baylón	wikicat_Living_people 1
Immanuel_Kant	wikicat_Political_philosophers 2
Sivaji_Ganesan	wikicat_Actors 1
C.S._Marítimo	wikicat_Multi-sport_clubs_in_Portugal 1
Stuart_Nicholson	wikicat_Tamworth_F.C._players 159
Veghel	wikicat_Cities_in_the_Netherlands 4
Levan_Maghradze	wikicat_Ermis_Aradippou_players 35
Hermann_Hreiðarsson	wikicat_Brentford_F.C._players 248
Michigan_City,_Indiana	wordnet_administrative_district_108491826 2
Cape_Town	wikicat_Cities_in_South_Africa 1
Aidan_Davison	wikicat_Hull_City_A.F.C._players 1
Barry_Manilow	wikicat_American_actors 2
Charles_Akonnor	wikicat_Ghanaian_footballers 1
Leon_Best	wikicat_Association_football_forwards 25
Edward_Burns	wikicat_American_people_of_Irish_descent 14
Graham_Arnold	wikicat_Expatriate_footballers_in_Japan 4
Murray_Gell-Mann	wikicat_American_agnostics 6
NK_Varaždin	wikicat_Football_clubs_in_Croatia 4
Vancouver_Island	wikicat_Islands_of_Canada 1
Dessau	wikicat_Cities_in_Saxony-Anhalt 4
Jonathan_Téhoué	wikicat_UJA_Alfortville_players 10782
Aaran_Lines	wikicat_SV_Werder_Bremen_players 85
Jean-Emmanuel_Effa_Owona	wikicat_Ligue_1_players 1
Stephen_Hawking	wikicat_Commanders_of_the_Order_of_the_British_Empire 89
Curly_Howard	wikicat_American_stage_actors 2
Fernando_Varela_Ramos	wikicat_Spanish_footballers 1
Samuel_R._Delany	wikicat_Writers_from_Philadelphia,_Pennsylvania 11477
Oleksiy_Horodov	wikicat_FC_CSKA_Kyiv_players 17
Karl_Popper	wikicat_20th-century_philosophers 3
Ivor_Novello_Awards	wordnet_award_106696483 105
Prithviraj_Sukumaran	wikicat_Male_actors_in_Hindi_cinema 1
Narbonne	wikicat_Communes_of_Aude 9941
Province_of_Teruel	wikicat_Provinces_of_Spain 1643
University_of_Victoria	wikicat_Educational_institutions_established_in_1903 10311
Tamil_Nadu	wordnet_administrative_district_108491826 112
The_Dirty_Dozen	wikicat_American_films 1
Alicia_Silverstone	wordnet_person_100007846 1
Aaran_Lines	wikicat_2003_FIFA_Confederations_Cup_players 250
Sérgio_Araújo	wikicat_Clube_de_Regatas_do_Flamengo_players 1
Peter_Fonda	wikicat_American_film_producers 7
Amanda_Lear	wikicat_Living_people 1
Arne_Friedrich	wikicat_Germany_international_footballers 68
Greg_Strong	wikicat_Bury_F.C._players 42
Junior_Agogo	wikicat_People_from_Accra 10
Nobel_Prize_in_Physics	wikicat_Physics_awards 6
Inverell	wikicat_Towns_in_New_South_Wales 1
Roy_Ashburn	wordnet_state_senator_110650076 17
Christopher_Hitchens	wikicat_English_non-fiction_writers 8689
Georgios_Vakouftsis	wikicat_Serie_A_footballers 2
Bath,_Maine	wordnet_administrative_district_108491826 546
Anders_Jacobsen_(footballer)	wikicat_Skeid_Fotball_players 4
Alfred_Tarski	wikicat_American_philosophers 49
Wellington_Saints	wordnet_club_108227214 1375
Claudette_Colbert	wikicat_American_actors 1
Cat_Power	wikicat_American_pianists 598
Leeds	wordnet_site_108651247 1
Burundi	wikicat_Least_developed_countries 1
Kansas	wikicat_States_and_territories_established_in_1861 6380
Hawaii	wikicat_Western_United_States 9
Mark_Williams_(South_African_footballer)	wikicat_Xian_Chanba_players 7234
Przasnysz_County	wikicat_Land_counties_of_Masovian_Voivodeship 13
Valentino_Lai	wikicat_Malmö_FF_players 116
Harold_Urey	wikicat_20th-century_chemists 82
Viborg_FF	wordnet_club_108227214 1
Jair_Baylón	wikicat_Expatriate_footballers_in_Uruguay 115
Lyndon_B._Johnson	wikicat_American_people_of_British_descent 1
CS_Bourgoin-Jallieu	wikicat_Sports_clubs_established_in_1906 5274
Kung_Fu_Panda	wikicat_2000s_comedy_films 2
Jerry_Pournelle	wikicat_Living_people 4
Mark_Williams_(Northern_Ireland_footballer)	wikicat_Stoke_City_F.C._players 140
Nick_Wright_(footballer_born_1987)	wikicat_Lincoln_City_F.C._players 1
David_Seaman	wikicat_Arsenal_F.C._players 57
Gerald_Ford	wikicat_American_lawyers 20
FC_Chiasso	wikicat_Football_clubs_in_Switzerland 1399
Ian_McLagan	wikicat_English_rock_keyboardists 130
Emmanuel_Levinas	wikicat_Existentialists 48
Qingdao_Jonoon_F.C.	wikicat_Football_clubs_in_China 25
Buckethead	wikicat_Progressive_metal_guitarists 1
Senthil_(actor)	wikicat_All_India_Anna_Dravida_Munnetra_Kazhagam_politicians 11371
Gustavo_Victoria	wikicat_Süper_Lig_players 1
Western_New_York_Flash	wordnet_club_108227214 4
Sheffield	wikicat_Post_towns_in_the_S_postcode_area 142
Gustavo_Biscayzacú	wikicat_Expatriate_footballers_in_Mexico 3
John_Badham	wikicat_Yale_University_alumni 508
Denis_Leary	wikicat_American_television_actors 2
Free_City_of_Lübeck	wikicat_States_of_the_Weimar_Republic 15
Épinal	wikicat_Prefectures_in_France 4
Bradley_Thomas_(footballer)	wikicat_Concord_Rangers_F.C._players 12275
Billy_Boyd_(footballer)	wikicat_Southampton_F.C._players 29
Maksym_Levytskyi	wikicat_Ukrainian_expatriate_footballers 16
José_Ferrer	wikicat_Princeton_University_alumni 1803
Matthew_Bellamy	wikicat_English_rock_guitarists 7
Harry_B._Gray	wikicat_20th-century_chemists 622
Srgjan_Zaharievski	wikicat_Macedonian_expatriate_footballers 2
