Andrey_Yeshchenko	wikicat_Russian_footballers 1
Éder_Aleixo_de_Assis	wikicat_Clube_Atlético_Paranaense_players 22
Hugo_Award	wikicat_American_awards 1
Stevenage	wikicat_New_towns_in_England 172
Adalto_Batista_da_Silva	wikicat_Guarani_Futebol_Clube_players 1
Roy_Scheider	wikicat_American_people_of_Irish_descent 6
Rafael_Carlos_Santacruz	wikicat_Segunda_División_footballers 1
Harvey_Keitel	wikicat_American_television_actors 7
Canterbury	wikicat_Post_towns_in_the_CT_postcode_area 12756
Stevenage	wikicat_Towns_in_Hertfordshire 4
Fausto_Lourenço	wikicat_Expatriate_footballers_in_Kazakhstan 3157
Filmfare_Awards_South	wikicat_Filmfare_Awards 2
Daniel_Arismendi	wikicat_Venezuelan_expatriate_footballers 1
Michele_Fini	wikicat_Vicenza_Calcio_players 15
Brazil	wikicat_Romance_countries_and_territories 275
Anne,_Princess_Royal	wikicat_Royal_Olympic_participants 6686
Martin_Andresen	wikicat_Wimbledon_F.C._players 58
Oran	wikicat_Port_cities 38
Natasha_Richardson	wikicat_English_film_actors 1
Umm_Salal_SC	wikicat_Football_clubs_in_Qatar 7555
Ronald_Arana	wikicat_Club_Destroyers_players 12485
S.P.A.L._2013	wikicat_Serie_B_clubs 1
East_Haddam,_Connecticut	wordnet_administrative_district_108491826 1
Apocalypse_Now	wikicat_American_war_films 1
James_Watson	wikicat_Phage_workers 47
Vital_Lyadzyanyow	wikicat_FC_Inter_Baku_players 12
Nassim_Mendil	wikicat_Algerian_expatriates_in_Belgium 9282
Michael_Lamey	wikicat_PSV_Eindhoven_players 83
Abia_State	wikicat_States_of_Nigeria 1
George_Carlin	wikicat_American_social_commentators 499
Richard_Rorty	wordnet_philosopher_110423589 1
Kotka	wordnet_area_108497294 3
Kilmarnock_F.C.	wikicat_Defunct_Scottish_rugby_union_clubs 6312
Bolu	wikicat_Ancient_Greek_sites_in_Turkey 1
Jimmy_Ghaichem	wikicat_Buxton_F.C._players 6874
Jeonnam_Dragons	wikicat_K_League_Classic_clubs 53
50_Cent	wikicat_Shady_Records_artists 68
Grammy_Award	wikicat_Music_awards 1
Alex_Nyarko	wikicat_Dawu_Youngstars_players 8553
Paulo_Figueiredo	wikicat_2006_FIFA_World_Cup_players 90
Allentown,_Pennsylvania	wikicat_Populated_places_on_the_Lehigh_River 8639
Agnes_Moorehead	wikicat_American_actresses 8
Mamadou_Bagayoko	wikicat_Ligue_2_players 2
Millwall_F.C.	wikicat_Football_clubs_in_England 1
Ioan_Sabău	wikicat_CFM_U_Cluj_players 2
Kathy_Bates	wikicat_21st-century_actresses 5
Fábio_Lima	wikicat_Living_people 1
Fernando_Meira	wikicat_Russian_Premier_League_players 42
Simon_Donaldson	wikicat_Living_people 2
Al-Sailiya_SC	wikicat_Football_clubs_in_Qatar 8043
RBC_Roosendaal	wordnet_club_108227214 65
Nozomi_Hiroyama	wikicat_Japanese_expatriates_in_France 2014
Empoli_F.C.	wikicat_Football_clubs_in_Tuscany 25
Eysturoy	wordnet_island_109316454 42
Seol_Ki-hyeon	wikicat_Al-Hilal_FC_players 1
University_of_Leeds	wikicat_Universities_in_the_United_Kingdom 1
Bruno_Cirillo	wikicat_Expatriate_footballers_in_Cyprus 1
Germán_Herrera	wikicat_San_Lorenzo_footballers 1
Mario_Bolatti	wikicat_Living_people 1
Jack_Reynolds_(footballer_born_1881)	wikicat_AFC_Ajax_managers 2
Kathy_Bates	wikicat_People_with_cancer 13925
Augsburg	wikicat_Archaeological_sites_in_Germany 5353
Fathi_Chebal	wikicat_Algerian_expatriates_in_Saudi_Arabia 4945
Friedrich_Engels	wikicat_19th-century_Prussian_people 169
Thom_Yorke	wikicat_Anti-globalization_activists 654
Billy_Corgan	wikicat_Songwriters 1
VfL_Wolfsburg	wikicat_Football_clubs_in_Lower_Saxony 74
Reggie_Davani	wikicat_Expatriate_soccer_players_in_Australia 165
Robert_Bunsen	wikicat_German_chemists 1
Histoire(s)_du_cinéma	wikicat_French_films 39
Bernard_Hill	wikicat_British_actors 1
Chris_Coyne	wikicat_Australia_international_soccer_players 71
Jamil_Fearrington	wordnet_artist_109812338 1133
Eastern_Highlands_Province	wikicat_Provinces_of_Papua_New_Guinea 1
Géza_Kalocsay	wikicat_Hungarian_footballers 2
Kemi	wikicat_Port_cities_and_towns_in_Finland 17
Scott_Willis_(footballer)	wikicat_Stalybridge_Celtic_F.C._players 51
Terence_McKenna	wikicat_20th-century_American_writers 1
MFK_Ružomberok	wikicat_Association_football_clubs_established_in_1906 3133
Zeeland	wikicat_States_of_the_Holy_Roman_Empire 1133
Dublin	wikicat_Populated_coastal_places_in_the_Republic_of_Ireland 44
Gheorghe_Hagi	wikicat_Süper_Lig_managers 118
Ethiopia	wikicat_Member_states_of_the_United_Nations 1
Thomas_Jefferson	wikicat_Classical_liberals 49
Quarentinha	wikicat_América_de_Cali_footballers 2
Lee_Chapman	wikicat_Chamois_Niortais_F.C._players 7267
Werner_Heisenberg	wikicat_Philosophers_of_science 16
Joshua_Jackson	wikicat_20th-century_American_actors 1
Tom_Stoppard	wikicat_Living_people 7
Scarborough_F.C.	wikicat_Defunct_Football_League_clubs 11
John_Stuart_Mill	wikicat_Feminist_economists 7731
Aldous_Huxley	wikicat_Writers_from_Los_Angeles,_California 2109
Barack_Obama	wikicat_Occidental_College_alumni 10715
Ambika_(actress)	wordnet_person_100007846 5
Milovan_Milović	wikicat_Albanian_Superliga_players 9046
Arne_Friedrich	wikicat_UEFA_Euro_2008_players 89
Émile_Durkheim	wikicat_Sociologists_of_religion 11389
Eric_Clapton	wikicat_English-language_singers 6
Cosenza_Calcio	wikicat_Serie_B_clubs 6
Dick_Cheney	wikicat_American_people_of_English_descent 3
Mark_Prudhoe	wikicat_Bradford_City_A.F.C._players 55
Rome	wikicat_Holy_cities 30
Mato_Neretljak	wikicat_K_League_players 90
Timo_Ochs	wikicat_2._Bundesliga_players 2
Norm_Macdonald	wikicat_Comedians 33
Union_for_a_Popular_Movement	wikicat_Right-wing_parties 1
Jim_Kerr_(footballer_born_1959)	wikicat_Falkirk_F.C._players 1
Pennington_County,_South_Dakota	wordnet_county_108546183 50
Ludwigshafen	wikicat_Cities_in_Germany 3
FC_Zorya_Luhansk	wikicat_Association_football_clubs_established_in_1923 488
Michael_Hughes_(footballer)	wikicat_Living_people 1
Australian_Capital_Territory	wikicat_Capital_districts_and_territories 1250
Kazakhstan_national_football_team	wikicat_Asian_national_association_football_teams 1
University_of_Sussex	wordnet_university_108286569 161
Zlatan_Ibrahimović	wikicat_Serie_A_footballers 1
Andy_Millen	wikicat_Kilmarnock_F.C._players 60
Adana	wikicat_Roman_sites_in_Turkey 44
Kraljevo	wikicat_Municipalities_and_cities_of_Šumadija_and_Western_Serbia 256
Lucky_Idahor	wikicat_Expatriate_footballers_in_Azerbaijan 74
Cole_Porter	wikicat_LGBT_composers 11877
FK_Atlantas	wikicat_Football_clubs_in_the_Soviet_Union 1
Georgios_Vakouftsis	wikicat_ACF_Fiorentina_players 335
Boz_Scaggs	wikicat_Blues_rock_musicians 1
Pierre_Trudeau	wikicat_Canadian_academics 7504
Cologne	wikicat_Municipalities_in_North_Rhine-Westphalia 1
Paul_Baker	wikicat_Hartlepool_United_F.C._players 494
Subrahmanyan_Chandrasekhar	wikicat_20th-century_mathematicians 2
Chhunly_Pagenburg	wikicat_1._FC_Nürnberg_II_players 381
Collins_John	wikicat_Expatriate_footballers_in_England 10
Ricky_Gervais	wikicat_English_film_actors 4
Gustavo_Biscayzacú	wikicat_Real_Jaén_footballers 8315
Dennis_Miller	wikicat_American_people 2
Thomas_Mulcair	wikicat_Canadian_people 1
Philip_III_of_France	wikicat_Roman_Catholic_monarchs 6
Jerzy_Skolimowski	wikicat_Polish_film_directors 7370
Lille_OSC	wordnet_club_108227214 4
Missoula,_Montana	wikicat_University_towns_in_the_United_States 383
Walter_Novellino	wikicat_21st-century_Italian_people 1
Syria	wikicat_Arabic-speaking_countries_and_territories 1
Takasaki,_Gunma	wikicat_Cities_in_Gunma_Prefecture 5724
Éder_Aleixo_de_Assis	wikicat_1982_FIFA_World_Cup_players 345
Janet_Frame	wikicat_20th-century_New_Zealand_novelists 12034
Mato_Neretljak	wikicat_Croatia_international_footballers 2
Armand_Traoré	wikicat_AS_Monaco_FC_players 79
Joseph-Désiré_Job	wikicat_2002_FIFA_World_Cup_players 1
Alan_Dodd_(English_footballer)	wikicat_Landskrona_BoIS_players 22
Luís_Eduardo_Schmidt	wikicat_Brazilian_people_of_German_descent 8213
Andy_King_(footballer,_born_1956)	wikicat_Cobh_Ramblers_F.C._players 9160
Coral_Gables,_Florida	wikicat_Populated_places_established_in_1925 8532
Paramaribo	wordnet_site_108651247 50
Saskatoon_Blades	wikicat_Ice_hockey_teams_in_Canada 19
Julia_Kristeva	wikicat_20th-century_philosophers 7
Esporte_Clube_XV_de_Novembro_(Piracicaba)	wikicat_Football_clubs_in_Brazil 1
Dundee	wikicat_Cities_in_the_United_Kingdom 8406
Montgomery_Clift	wikicat_American_people_of_Scottish_descent 198
Nicolas_Sahnoun	wikicat_UD_Almería_footballers 297
Marconi_Stallions_FC	wikicat_Association_football_clubs_established_in_1972 10349
Herfølge_Boldklub	wikicat_Football_clubs_in_Denmark 7
Hannah-Beth_Jackson	wikicat_Living_people 6
Anthony_Eden	wikicat_British_politicians 48
Julius_Akosah	wikicat_Happy_Valley_AA_footballers 8600
Toshiko_Akiyoshi	wikicat_Hard_bop_pianists 134
Maccabi_Netanya_F.C.	wikicat_Association_football_clubs_established_in_1934 7
Order_of_the_Nile	wikicat_Orders_of_knighthood_awarded_to_heads_of_state,_consorts_and_sovereign_family_members 2
Bechara_Oliveira	wikicat_Odense_Boldklub_players 146
Lyndon_B._Johnson	wikicat_American_gun_control_advocates 9497
Nikita_Rukavytsya	wikicat_K.S.V._Roeselare_players 143
Teemu_Pukki	wikicat_Expatriate_footballers_in_Spain 13
Borough_of_Milton_Keynes	wordnet_county_108546183 13800
Éric_Besson	wikicat_Socialist_Party_(France)_politicians 5
Richard_Feynman	wikicat_Jewish_American_scientists 23
Konrad_Adenauer	wordnet_officeholder_110371450 1
Andy_King_(footballer,_born_1956)	wikicat_Waterford_United_F.C._managers 311
Orange_County_(Florida)	wordnet_county_108546183 40
John_O'Rourke_(footballer)	wikicat_Rangers_F.C._(Johannesburg)_players 2740
Lääne_County	wordnet_country_108544813 1
ABC_Futebol_Clube	wikicat_Football_clubs_in_Brazil 376
Frank_Sinatra	wikicat_American_male_voice_actors 79
University_of_Hawaii_at_Manoa	wikicat_Land-grant_universities_and_colleges 2
Julian_Alsop	wikicat_Newport_County_A.F.C._players 57
Manchester_United_F.C.	wikicat_Football_clubs_in_England 35
Holger_Fach	wikicat_2._Bundesliga_managers 4
Alfred_North_Whitehead	wikicat_Academics_of_Imperial_College_London 167
Christian_Democracy_(Italy)	wikicat_Defunct_political_parties 1
F.C._Porto	wikicat_Superleague_Formula_clubs 1
Strasbourg	wordnet_country_108544813 10
Chuck_Norris	wikicat_20th-century_American_actors 1
David_Bohm	wikicat_Jewish_scientists 34
New_Delhi	wikicat_Capitals 642
Greece	wikicat_Member_states_of_the_Union_for_the_Mediterranean 1
New_Hampshire	wikicat_States_of_the_United_States 1
MFC_Kremin_Kremenchuk	wikicat_Association_football_clubs_established_in_1959 543
Russia_national_under-21_football_team	wordnet_football_team_108080025 67
Bloemfontein	wikicat_Populated_places_founded_by_Afrikaners 3
Meryl_Streep	wikicat_American_atheists 50
Alphonse_Tchami	wikicat_Expatriate_footballers_in_China 61
Pau,_France	wordnet_commune_108541609 1
William_Golding	wikicat_British_Nobel_laureates 6
Zé_Ramalho	wikicat_Brazilian_guitarists 8922
John_Cassavetes	wikicat_Film_directors_from_New_York_City 1074
Lyndon_B._Johnson	wikicat_Vice_Presidents_of_the_United_States 55
Bănel_Nicoliță	wikicat_UEFA_Euro_2008_players 89
Laurie_R._King	wikicat_American_women_novelists 8
Vyacheslav_Sviderskyi	wikicat_FC_Alania_Vladikavkaz_players 36
Alex_Notman	wikicat_Scotland_under-21_international_footballers 26
Evgeny_Yarovenko	wikicat_FC_Taraz_players 1
Merthyr_Tydfil	wikicat_Post_towns_in_the_CF_postcode_area 19
Bakhtiyor_Ashurmatov	wikicat_FC_Bunyodkor_players 137
Jim_Kerr_(footballer_born_1959)	wikicat_Partick_Thistle_F.C._players 5
Burgas_Province	wordnet_state_108654360 1
Frank_Sinatra	wikicat_American_voice_actors 2
Darryn_Stamp	wikicat_Gateshead_F.C._players 1
Giuliano_Tadeo_Aranda	wikicat_Botafogo_de_Futebol_e_Regatas_players 42
América_Futebol_Clube_(SP)	wikicat_Football_clubs_in_São_Paulo_(state) 14
Otago	wordnet_administrative_district_108491826 15465
Amy_LePeilbet	wikicat_United_Soccer_Leagues_W-League_players 1
Gene_Kelly	wikicat_American_actors 1
Damascus	wordnet_site_108651247 1
Rotherham_United_F.C.	wikicat_Football_League_clubs 3
Gary_Sweet	wikicat_Australian_male_singers 158
Keijo_Huusko	wikicat_Tromsø_IL_players 108
Bernardo_Tengarrinha	wikicat_PFC_CSKA_Sofia_players 10
Błażej_Augustyn	wikicat_Expatriate_footballers_in_England 56
Aníbal_Cavaco_Silva	wikicat_Living_people 1
Matthew_Collins	wikicat_Swindon_Town_F.C._players 11
Gheorghe_Hagi	wikicat_Bursaspor_managers 5519
S.L._Benfica	wikicat_Multi-sport_clubs_in_Portugal 9
Henri_Fuchs	wikicat_German_footballers 1
Sandra_Bullock	wikicat_American_film_producers 78
Mario_Cáceres	wikicat_Liga_MX_footballers 107
Washoe_County,_Nevada	wordnet_county_108546183 31
David_Cox_(statistician)	wordnet_scientist_110560637 1
U.S._Cremonese	wikicat_Association_football_clubs_established_in_1903 37
Sétif	wikicat_Communes_of_Algeria 1
Oleg_Veretennikov	wikicat_Living_people 1
Tisch_School_of_the_Arts	wikicat_Educational_institutions_established_in_1965 1932
Osamu_Tezuka	wikicat_Science_fiction_fans 1352
Rimas_Kurtinaitis	wikicat_Expatriate_basketball_people_in_Australia 1
John_Grisham	wikicat_People_from_Oxford,_Mississippi 3155
Danny_Califf	wikicat_American_soccer_players 3
The_New_School	wikicat_Educational_institutions_established_in_1919 49
Susan_Sontag	wikicat_American_historical_novelists 8609
Kashima_Antlers	wikicat_Japan_Soccer_League_clubs 1
Zhejiang	wikicat_Administrative_divisions_of_China 3
Dario_Smoje	wikicat_A.C._Milan_players 673
Santiago_Cañizares	wikicat_Footballers_at_the_1992_Summer_Olympics 668
Paul_Bastock	wikicat_Living_people 1
Aydın_Yılmaz	wikicat_Turkish_people 2
Nobles_County,_Minnesota	wordnet_county_108546183 2
Victoria_Cougars_(WHL)	wordnet_team_108208560 1
Ernst_Mach	wikicat_Philosophers_of_science 7
Ilian_Iliev	wikicat_Expatriate_footballers_in_Greece 2
Walt_Disney	wikicat_Actors_from_California 31
War_of_the_Second_Coalition	wikicat_Wars_involving_the_Ottoman_Empire 71
Talia_Shire	wikicat_People_from_Long_Island 44
Ethio-Somali_War	wikicat_Wars_involving_the_Soviet_Union 34
Dick_Van_Dyke	wikicat_Musicians_from_Illinois 9182
Hugh_Grant	wikicat_English_television_actors 2
Jade_North	wikicat_Australia_international_soccer_players 1
Bolivia_national_football_team	wordnet_football_team_108080025 1
Galatasaray_S.K.	wikicat_Association_football_clubs_established_in_1905 6987
Olivia_Newton-John	wikicat_Australian_television_actors 21
Werner_Heisenberg	wikicat_Ethnic_German_people 1
Michael_Thwaite	wikicat_Australian_expatriates_in_Romania 386
Frank_Launder	wikicat_People_from_Hertfordshire 8584
Tony_Bennett	wikicat_American_jazz_musicians 665
The_Last_Judgement_(1961_film)	wikicat_1960s_comedy_films 1
Carlos_Gamarra	wikicat_Olympic_silver_medalists_for_Paraguay 196
Gottlob_Frege	wikicat_20th-century_mathematicians 15
Fábio_José_dos_Santos	wikicat_J._League_Division_2_players 100
Angola	wikicat_Bantu_countries_and_territories 2
Jerry_Siegel	wikicat_Science_fiction_fans 527
Jean-Emmanuel_Effa_Owona	wikicat_MKE_Ankaragücü_footballers 36
Carl_Sagan	wikicat_20th-century_American_writers 24
Samir_Aliyev	wikicat_Living_people 1
Chulalongkorn	wordnet_sovereign_110628644 1
David_Arquette	wikicat_Actors 1
Iraq	wikicat_Member_states_of_the_Organisation_of_Islamic_Cooperation 1
Juan_José_Borrelli	wikicat_Argentina_international_footballers 27
Faith_Evans	wikicat_American_hip_hop_singers 9
Real_Betis	wikicat_La_Liga_clubs 1
Jacques_Derrida	wikicat_20th-century_French_writers 6
Wivenhoe_Town_F.C.	wordnet_club_108227214 1
Iván_Guerrero	wikicat_Living_people 1
Peterborough_United_F.C.	wikicat_Football_League_clubs 2
Bret_McKenzie	wikicat_New_Zealand_male_comedians 9516
Benoit_Mandelbrot	wikicat_American_economists 110
Werner_Heisenberg	wikicat_Knight_Commanders_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany 10
Sligo	wikicat_Towns_in_Ireland 2
Gmina_Żukowo	wordnet_administrative_district_108491826 1
Thomas_Mulcair	wikicat_Anglophone_Quebec_people 455
San_Pablo_Airport	wikicat_Airports_in_Europe 90
United_States	wikicat_Member_states_of_NATO 16
Radomir_Đalović	wikicat_Red_Star_Belgrade_footballers 8
Sandra_Bullock	wikicat_21st-century_actors 1
George_Best	wikicat_Fort_Lauderdale_Strikers_(1977–83)_players 8786
Laos	wikicat_Communist_states 1
Georg_Wilhelm_Friedrich_Hegel	wikicat_Philosophers_of_art 4
Fritz_Lang	wikicat_American_people_of_Austrian_descent 126
Kalloni_F.C.	wikicat_Association_football_clubs_established_in_1994 1562
Ivan_Dragičević	wikicat_Living_people 1
Caroline_Seger	wikicat_Western_New_York_Flash_players 67
Dumitru_Mitu	wikicat_Expatriate_footballers_in_Greece 2
Club_Blooming	wikicat_Football_clubs_in_Bolivia 7884
Jared_Borgetti	wikicat_C.F._Pachuca_footballers 1
Nicolás_Diez	wikicat_Everton_de_Viña_del_Mar_players 18
Scarborough,_Ontario	wikicat_Former_municipalities_in_Toronto 2
Jean_Harlow	wikicat_20th-century_actors 1
Joakim_Persson	wikicat_Atalanta_B.C._players 287
Shooting_Stars_SC	wikicat_Sports_clubs_in_Nigeria 1
Raul_Águas	wikicat_C.S._Marítimo_managers 7614
Samuel_R._Delany	wikicat_Science_fiction_writers 1
John_Maynard_Keynes	wordnet_economist_110043643 14
Puerto_Cabello	wikicat_Port_cities 12
Jeffrey_Jones	wikicat_Stage_actors 10
Baraboo,_Wisconsin	wikicat_Micropolitan_areas_of_Wisconsin 4642
Worcester	wikicat_Cities_in_England 1
Geno_Carlisle	wikicat_Karşıyaka_basketball_players 1
Kittitas_County,_Washington	wikicat_Washington_(state)_counties 1
Romeo_Filipović	wikicat_FK_Željezničar_players 1
Alain_Delon	wikicat_French_people 5
Yaroslav_Svorak	wikicat_FC_Karpaty_Lviv_players 10
Brooke_Shields	wikicat_American_female_models 14
Gilbert_Bodart	wikicat_SC_Eendracht_Aalst_managers 7717
Palermo	wordnet_administrative_district_108491826 2
Sarah_Jessica_Parker	wikicat_Women 1
Liam_Lawrence	wikicat_English_footballers 8
Alexandro_da_Silva_Batista	wikicat_Pohang_Steelers_players 1
Bruno_Šundov	wikicat_CB_Lucentum_Alicante_players 1993
Anambra_State	wikicat_States_and_territories_established_in_1991 3
Bob_Hope	wikicat_British_humorists 2270
Alan_Ladd	wikicat_Actors_who_committed_suicide 718
Burgundy	wordnet_region_108630039 1
Ben_Davis_(basketball)	wikicat_Makedonikos_B.C._players 11494
Philosophy_of_language	wikicat_Branches_of_philosophy 253
Alain_Juppé	wikicat_French_people 1
K.S.K._Beveren	wikicat_Association_football_clubs_established_in_1934 7
Billy_Corgan	wikicat_Guitarists 1
Arne_Friedrich	wikicat_German_expatriate_footballers 13
Roger_Glover	wikicat_English_record_producers 54
Jane_Wyman	wikicat_American_women 63
Matthew_Broderick	wikicat_21st-century_American_actors 2
Junior_Agogo	wikicat_Colorado_Rapids_players 123
Weston-super-Mare_A.F.C.	wikicat_Southern_Football_League_clubs 31
Lemar	wikicat_British_male_singers 3
King's_College_London	wikicat_Universities_in_England 7
Richmondshire	wordnet_administrative_district_108491826 8
Republican_Party_(United_States)	wikicat_Political_parties_established_in_1854 13020
Kenya	wikicat_Member_states_of_the_Commonwealth_of_Nations 1
Ferrara	wikicat_World_Heritage_Sites_in_Europe 9
Alice_Cooper	wikicat_American_rock_musicians 19
Marques_Houston	wikicat_American_people_of_Mexican_descent 1586
San_Jose_Earthquakes_(1974–88)	wikicat_Defunct_indoor_soccer_clubs_in_the_United_States 1
Frédéric_Nimani	wikicat_Premier_League_players 81
Steven_Tyler	wikicat_American_heavy_metal_singers 39
Santa_Monica	wordnet_administrative_district_108491826 313
Alexandria_(Virginia)	wikicat_Populated_places_established_in_1695 6872
Courteney_Cox	wikicat_American_television_actresses 4
Singapore	wikicat_Chinese-speaking_countries_and_territories 5
Alphonse_Tchami	wikicat_1994_FIFA_World_Cup_players 12
June_Allyson	wikicat_Metro-Goldwyn-Mayer_contract_players 25
Macau	wikicat_Cities_in_China 7
Order_of_the_Nile	wikicat_Civil_awards_and_decorations 47
Nenad_Stojanović	wikicat_FK_Leotar_players 1073
Racing_de_Ferrol	wikicat_Football_clubs_in_Spain 5
Pepe_Reina	wikicat_UEFA_Euro_2012_players 78
Zoran_Milinković_(footballer)	wikicat_Serbian_football_managers 34
Stephen_Fry	wikicat_Jewish_humanists 10690
Little_Rock,_Arkansas	wikicat_Cities_in_Arkansas 12
Stefan_Majewski	wikicat_Widzew_Łódź_managers 1
Sergei_Kolotovkin	wikicat_FC_Tyumen_players 1
Roberto_Trashorras	wikicat_La_Liga_footballers 1
Millonarios_Fútbol_Club	wikicat_Football_clubs_in_Colombia 202
Johnny_Torres	wikicat_Miami_Fusion_F.C._players 89
Tunisia	wikicat_French-speaking_countries_and_territories 1
Rosa_Luxemburg	wikicat_Anti-poverty_advocates 3700
Mexico_City	wikicat_Capital_districts_and_territories 5
Ronald_Reagan	wikicat_20th-century_American_male_actors 2
Gilda_Radner	wikicat_20th-century_American_actresses 1
Ethiopia	wikicat_Federal_countries 109
Isidor_Isaac_Rabi	wikicat_Columbia_University_alumni 26
Elmore_Leonard	wikicat_Writers_from_Detroit,_Michigan 2227
Alan_Dodd_(English_footballer)	wikicat_Expatriate_footballers_in_Sweden 5
William_Holden	wikicat_American_male_film_actors 1
Radosław_Kałużny	wikicat_Bundesliga_players 1
Kostyantyn_Kravchenko	wikicat_FC_Shakhtar_Donetsk_players 1
Maurice_Ross	wikicat_Viking_FK_players 226
Battle_of_Leipzig	wikicat_Battles_involving_Germany 45
Wolfgang_Pauli	wikicat_American_academics 18
FC_Zürich	wikicat_Football_clubs_in_Switzerland 1
Chester_City_F.C.	wikicat_Defunct_Football_League_clubs 20
Jaipur	wikicat_Planned_cities 5
Alfred_Tarski	wikicat_Computability_theorists 8031
Meryl_Streep	wikicat_American_actresses 1
American_Revolutionary_War	wikicat_Wars_of_independence 44
George_Carlin	wikicat_American_non-fiction_writers 129
Franz_Carr	wikicat_English_expatriates_in_the_United_States 1061
Damián_Manso	wikicat_Monarcas_Morelia_footballers 21
Stephan_Kling	wikicat_Germany_B_international_footballers 72
Albert_Einstein	wikicat_German_physicists 41
Émerson_Leão	wikicat_Sociedade_Esportiva_Palmeiras_players 1
Delta_Goodrem	wikicat_Australian_film_actors 5
Haruki_Murakami	wikicat_20th-century_novelists 28
Luís_Eduardo_Schmidt	wikicat_La_Liga_footballers 5
Leonid_Hurwicz	wikicat_Russian_economists 67
C.D._Universidad_de_Concepción	wordnet_club_108227214 19
Hollywood_Party_(1934_film)	wikicat_American_comedy_films 1
Martin_Luther_King,_Jr.	wikicat_Fellows_of_the_American_Academy_of_Arts_and_Sciences 1
Le_streghe	wikicat_Comedy-drama_films 57
Joseph_Stiglitz	wikicat_Jewish_American_social_scientists 2
Mircea_Eliade	wikicat_Christian_writers 575
Frank_Arnesen	wikicat_Association_football_executives 492
Marvin_Minsky	wikicat_Harvard_University_alumni 13
Richard_Hofstadter	wikicat_Jewish_American_historians 225
Jack_Ross_(footballer_born_1976)	wikicat_St._Mirren_F.C._players 30
Dubai_International_Airport	wikicat_Airports_in_the_United_Arab_Emirates 8039
Reinaldo_da_Cruz_Oliveira	wikicat_Suwon_Samsung_Bluewings_players 53
Jordan	wikicat_Middle_Eastern_countries 1
Friedrich_Engels	wikicat_People_from_the_Rhine_Province 256
Andy_Webster	wikicat_Association_football_defenders 44
SC_Heerenveen	wordnet_club_108227214 2
Carlos_Gamarra	wikicat_2002_FIFA_World_Cup_players 1
Apocalypse_Now	wikicat_Vietnam_War_films 3
Jamie_Moralee	wikicat_Crewe_Alexandra_F.C._players 735
Shpëtim_Babaj	wikicat_People_from_Pristina 8188
Steve_Croudson	wikicat_English_footballers 4
Cédric_Roussel	wikicat_Wolverhampton_Wanderers_F.C._players 39
Rani_Mukerji	wikicat_Bengali_people 1
Will_Gregory	wikicat_British_synthpop_new_wave_musicians 44
Aleksandar_Komadina	wikicat_FC_Zimbru_Chișinău_players 7812
Worms	wikicat_Former_countries_in_Europe 1
Yago_Alonso-Fueyo_Sako	wikicat_People_from_Abidjan 339
Debbie_Reynolds	wikicat_American_musical_theatre_actresses 138
Dorchester_Town_F.C.	wikicat_Association_football_clubs_established_in_1880 67
Daigo_Kobayashi	wikicat_Norwegian_Premier_League_players 8
Club_Atlético_Vélez_Sarsfield	wordnet_club_108227214 3
Rachel_Weisz	wikicat_English_people_of_Hungarian-Jewish_descent 2176
Henderson,_Nevada	wikicat_Cities_in_Clark_County,_Nevada 35
Honolulu	wikicat_Port_cities 3
FC_Chiasso	wordnet_club_108227214 4207
Christopher_Guest	wikicat_Barons_in_the_Peerage_of_the_United_Kingdom 7310
Precious_Emuejeraye	wikicat_Nigerian_emigrants_to_Singapore 12368
Clint_Eastwood	wikicat_American_male_actors 1
Chris_de_Burgh	wikicat_Irish_male_singers 5
Robert_Bunsen	wikicat_19th-century_German_people 102
Valletta	wikicat_World_Heritage_Sites_in_Malta 2653
Seïd_Khiter	wikicat_French_people_of_Algerian_descent 6
Burkina_Faso	wikicat_Least_developed_countries 1
F.C._Hansa_Rostock	wikicat_Football_clubs_in_East_Germany 2
Thomas_Paine	wikicat_English_inventors 6449
Walt_Disney	wikicat_American_cartoonists 3567
Panhellenic_Socialist_Movement	wikicat_Political_parties_in_Greece 2134
Sevilla_F.C.	wikicat_La_Liga_clubs 5
George_Orwell	wikicat_English_political_writers 253
Édison_Méndez	wikicat_2014_FIFA_World_Cup_players 38
Dick_Cheney	wordnet_officeholder_110371450 1
Sunil_Dutt	wikicat_Indian_film_directors 1
UB_Conquense	wikicat_Football_clubs_in_Spain 75
Portsmouth_F.C.	wikicat_Association_football_clubs_established_in_1898 2188
Oscar_Dertycia	wikicat_Argentine_footballers 1
San_Martín_de_San_Juan	wikicat_Football_clubs_in_Argentina 1100
MYPA	wordnet_club_108227214 15
Julio_Cortázar	wikicat_People_from_Paris 9
Alexander_Herzen	wikicat_People_from_Moscow_Governorate 93
Matt_Dillon	wikicat_21st-century_actors 5
Daniel_McBreen	wikicat_FC_Universitatea_Craiova_players 8037
Roy_Orbison	wikicat_Songwriters_from_Texas 4072
Tiro_Federal	wikicat_Association_football_clubs_established_in_1905 96
Daniele_De_Vezze	wikicat_Italy_youth_international_footballers 331
Mark_Owen	wikicat_English_singers 1
Richmond_Boakye	wikicat_Ghana_international_footballers 3
Ioan_Sabău	wikicat_Feyenoord_players 71
Jeffrey_Jones	wikicat_American_stage_actors 1
Ryan_Mack	wikicat_Xtreme_Soccer_League_players 6485
