Andrey_Yeshchenko	wikicat_Russian_footballers 9
Hawaii	wikicat_Western_United_States 242
Mark_Williams_(South_African_footballer)	wikicat_Xian_Chanba_players 7108
Przasnysz_County	wikicat_Land_counties_of_Masovian_Voivodeship 16
Valentino_Lai	wikicat_Malmö_FF_players 108
Harold_Urey	wikicat_20th-century_chemists 56
Viborg_FF	wordnet_club_108227214 2
Jair_Baylón	wikicat_Expatriate_footballers_in_Uruguay 58
Lyndon_B._Johnson	wikicat_American_people_of_British_descent 8
CS_Bourgoin-Jallieu	wikicat_Sports_clubs_established_in_1906 11571
Kung_Fu_Panda	wikicat_2000s_comedy_films 4
Jerry_Pournelle	wikicat_Living_people 3
Mark_Williams_(Northern_Ireland_footballer)	wikicat_Stoke_City_F.C._players 52
Nick_Wright_(footballer_born_1987)	wikicat_Lincoln_City_F.C._players 1
David_Seaman	wikicat_Arsenal_F.C._players 20
Gerald_Ford	wikicat_American_lawyers 356
FC_Chiasso	wikicat_Football_clubs_in_Switzerland 17692
Ian_McLagan	wikicat_English_rock_keyboardists 179
Emmanuel_Levinas	wikicat_Existentialists 4
Qingdao_Jonoon_F.C.	wikicat_Football_clubs_in_China 9
Buckethead	wikicat_Progressive_metal_guitarists 1
Senthil_(actor)	wikicat_All_India_Anna_Dravida_Munnetra_Kazhagam_politicians 9358
Gustavo_Victoria	wikicat_Süper_Lig_players 1
Western_New_York_Flash	wordnet_club_108227214 1
Sheffield	wikicat_Post_towns_in_the_S_postcode_area 61
Gustavo_Biscayzacú	wikicat_Expatriate_footballers_in_Mexico 4
John_Badham	wikicat_Yale_University_alumni 234
Denis_Leary	wikicat_American_television_actors 2
Free_City_of_Lübeck	wikicat_States_of_the_Weimar_Republic 82
Épinal	wikicat_Prefectures_in_France 1
Bradley_Thomas_(footballer)	wikicat_Concord_Rangers_F.C._players 6661
Billy_Boyd_(footballer)	wikicat_Southampton_F.C._players 107
Maksym_Levytskyi	wikicat_Ukrainian_expatriate_footballers 12
José_Ferrer	wikicat_Princeton_University_alumni 8663
Matthew_Bellamy	wikicat_English_rock_guitarists 10
Harry_B._Gray	wikicat_20th-century_chemists 116
Srgjan_Zaharievski	wikicat_Macedonian_expatriate_footballers 1
Comoé_Province	wikicat_Subdivisions_of_Burkina_Faso 1
Dário_Monteiro	wikicat_Expatriate_footballers_in_Brazil 844
Leonid_Hurwicz	wordnet_person_100007846 52
Zagłębie_Lubin	wikicat_Football_clubs_in_Poland 68
Matt_Carmichael_(footballer)	wikicat_Association_football_forwards 6
Valparaíso	wordnet_administrative_district_108491826 61
Ibón_Gutiérrez	wikicat_CD_Basconia_footballers 19
Bechara_Oliveira	wikicat_Fortaleza_Esporte_Clube_players 98
Castries	wordnet_administrative_district_108491826 1
Reus_Airport	wikicat_Airports_in_Spain 1
Jade_North	wikicat_Brisbane_Roar_FC_players 56
Lisbon_Region	wikicat_NUTS_2_statistical_regions_of_the_European_Union 2
Partick_Thistle_F.C.	wikicat_Football_clubs_in_Scotland 1
Devon	wikicat_Non-metropolitan_counties 7
Augsburg	wordnet_country_108544813 8
Mumtaz_(actress)	wikicat_Actresses_in_Hindi_cinema 5
Jennifer_Lopez	wikicat_Actresses_from_New_York_City 43
Nick_McKoy	wikicat_Grays_Athletic_F.C._players 9
Las_Palmas	wikicat_Canary_Islands 7333
Boz_Scaggs	wikicat_Guitarists 25
North_Holland	wikicat_Peninsulas_of_Europe 1473
Jonathan_Walters	wikicat_English_footballers 5
Nawaz_Sharif	wikicat_Pakistani_people 1
Mircea_Rednic	wikicat_Romanian_footballers 3
NK_GOŠK_Gabela	wordnet_club_108227214 41
Thiago_Ramos_Fernandes	wikicat_Liga_I_players 2
Eduardo_Marques	wikicat_APOP_Kinyras_FC_players 960
Jim_Kerr_(footballer_born_1959)	wikicat_Hamilton_Academical_F.C._players 3
Maurice_Blanchot	wordnet_writer_110794014 18
Dan_Aykroyd	wikicat_Canadian_television_comedians 34
Podlaskie_Voivodeship	wordnet_administrative_district_108491826 2
Rangers_F.C.	wikicat_Association_football_clubs_established_in_1872 223
Iván_Obolo	wikicat_Argentine_people_of_Italian_descent 244
Wallace_Shawn	wikicat_Jewish_actors 1
Corey_Feldman	wikicat_People_from_the_San_Fernando_Valley 5744
Bronisław_Komorowski	wikicat_Grand_Officers_of_the_Order_of_Merit_of_the_Italian_Republic 17
Nelson_Benítez	wikicat_Expatriate_footballers_in_Portugal 3
Alekos_Alekou	wikicat_Expatriate_footballers_in_Hungary 34
Héverton_Durães_Coutinho_Alves	wikicat_Brazilian_expatriates_in_South_Korea 5
Liam_Neeson	wikicat_Irish_television_actors 7599
Fredrik_Björck	wikicat_Swedish_footballers 1
South_East_England	wikicat_Regions_of_England 1
Marius_Niculae	wikicat_Expatriate_footballers_in_Ukraine 5
Taranto	wikicat_Port_cities_and_towns_in_Italy 220
Kingdom_of_Bavaria	wikicat_States_of_the_German_Confederation 2
Four_Rooms	wordnet_album_106591815 24
Sociedade_Esportiva_Matonense	wikicat_Football_clubs_in_São_Paulo_(state) 2426
Mos_Def	wikicat_People_from_Bedford–Stuyvesant,_Brooklyn 8740
Agustín_Castillo	wikicat_Expatriate_footballers_in_Costa_Rica 4
Adolf_Hitler	wikicat_Stateless_people 645
Andy_Webster	wikicat_Living_people 1
Germán_Pietrobon	wikicat_Bulgarian_A_Professional_Football_Group_players 1
FC_Chernomorets_Novorossiysk	wordnet_club_108227214 2
Michael_Lamey	wikicat_Dutch_footballers 16
Kemi	wikicat_Populated_coastal_places_in_Finland 3
Davide_Marchini	wikicat_Italian_footballers 3
Josiesley_Ferreira_Rosa	wikicat_Clube_Atlético_Mineiro_players 34
Uganda	wikicat_Landlocked_countries 5
Bob_Hope	wikicat_American_comedians 1
CFR_Cluj	wikicat_Association_football_clubs_established_in_1907 77
Carl_Pentney	wikicat_English_footballers 5
Mario_Bolatti	wikicat_Primera_División_Argentina_players 2
Julio_César_Uribe	wikicat_Peruvian_expatriate_footballers 1
Belarus_national_football_team	wikicat_European_national_association_football_teams 11
June_Allyson	wikicat_People_from_New_York_City 12
Stephenie_Meyer	wikicat_Women_film_producers 8784
David_Martin_(footballer_born_1986)	wikicat_England_youth_international_footballers 101
Order_of_Liberty	wikicat_Civil_awards_and_decorations 1
Kevin_Bacon	wikicat_20th-century_American_male_actors 1
Nick_McKoy	wikicat_Scottish_Football_League_players 1
Charles_K._Kao	wikicat_Alumni_of_the_University_of_Greenwich 8861
Dominique_de_Villepin	wordnet_minister_110320863 62
Aldous_Huxley	wikicat_English_humanists 1
Shergo_Biran	wikicat_2._Bundesliga_players 1
Kingdom_of_Prussia	wikicat_Former_countries_in_Europe 1
Ronald_Reagan	wikicat_Actors_from_California 36
Charlie_Chaplin	wikicat_British_film_actors 2
Pierce_Brosnan	wikicat_Irish_male_film_actors 1
Keith_Jarrett	wikicat_Hard_bop_pianists 71
Maceió	wikicat_State_capitals_in_Brazil 5
Peter_Sarsgaard	wikicat_People_from_St._Clair_County,_Illinois 391
Kurt_Vonnegut	wikicat_American_people_of_German_descent 35
Lev_Landau	wikicat_Russian_people 1
Bobby_Weale	wikicat_Cardiff_City_F.C._players 52
Gdynia	wikicat_Port_cities_and_towns_in_Poland 8
Uvalde,_Texas	wikicat_County_seats_in_Texas 2
David_Cassidy	wikicat_American_singers 4
Dominic_Foley	wikicat_Queens_Park_Rangers_F.C._players 31
Brampton	wikicat_Populated_places_in_Ontario 3039
Bert_Gosnell	wikicat_Gillingham_F.C._players 64
Rijeka	wikicat_Capitals_of_former_nations 371
Bruno_Alves	wikicat_Portuguese_expatriates_in_Greece 97
Chakhir_Belghazouani	wikicat_Expatriate_footballers_in_Ukraine 691
Sander_Westerveld	wikicat_Real_Sociedad_footballers 1776
Ramón_Núñez	wikicat_Liga_MX_footballers 1
Santiago_Cañizares	wikicat_People_from_Madrid 528
George_Santayana	wikicat_Alumni_of_the_University_of_Cambridge 1
Abraham_Lincoln	wikicat_American_lawyers 1
Abraham_Wald	wordnet_scientist_110560637 1
Wallonia	wikicat_Regions_of_Belgium 62
John_Maynard_Keynes	wikicat_LGBT_people_from_England 526
University_of_Birmingham	wordnet_university_108286569 3
Federal_District_(Brazil)	wordnet_administrative_district_108491826 8
Daniel_McBreen	wikicat_Expatriate_footballers_in_China 65
Subrahmanyan_Chandrasekhar	wikicat_20th-century_astronomers 564
Santiago_Salcedo	wikicat_Expatriate_footballers_in_Japan 1
Socialist_Federal_Republic_of_Yugoslavia	wikicat_Former_countries_in_Europe 1
Liberal_Party_(UK)	wikicat_Political_parties_disestablished_in_1988 6286
Burhan_Eşer	wikicat_Sivasspor_footballers 5
Eric_Idle	wikicat_21st-century_composers 1657
James_Wesolowski	wikicat_Leicester_City_F.C._players 132
François_Hollande	wikicat_French_politicians 2
Yaroslav_Svorak	wikicat_Living_people 5
Red_Sea	wikicat_Biblical_places 2651
Frances_Goodrich	wikicat_American_screenwriters 209
Vijay_(actor)	wikicat_Loyola_College,_Chennai_alumni 308
Wolfgang_Frank	wikicat_Rot-Weiss_Essen_managers 56
Lindsay_Lohan	wikicat_Actresses_from_New_York 4
Simon_Donaldson	wordnet_scientist_110560637 3
Chile	wikicat_Member_states_of_the_Union_of_South_American_Nations 1
Qingdao	wikicat_Sub-provincial_cities_in_the_People's_Republic_of_China 1
Jean-Paul_Sartre	wikicat_Psychedelic_drug_advocates 393
Pittsburgh	wikicat_Pennsylvania_populated_places_on_the_Ohio_River 4627
Prince_Philip,_Duke_of_Edinburgh	wikicat_Fellows_of_the_Royal_Society 4
UE_Lleida	wordnet_club_108227214 2
Fernando_Varela_Ramos	wikicat_Spanish_people 16
Heilbronn	wikicat_Cities_in_Baden-Württemberg 3
Barack_Obama	wikicat_American_people_of_Swiss_descent 9859
John_Adams	wikicat_Vice_Presidents_of_the_United_States 49
Obadiah_Tarumbwa	wikicat_Living_people 1
CA_Bordj_Bou_Arréridj	wikicat_Algerian_Ligue_Professionnelle_1_clubs 1
Bruno_Šundov	wikicat_Maccabi_Tel_Aviv_B.C._players 100
Ely_Thadeu	wikicat_Brazilian_footballers 1
Daniel_Pendín	wikicat_People_from_Rosario,_Santa_Fe 33
Mel_Tormé	wikicat_Atlantic_Records_artists 25
Robert_Robinson_(organic_chemist)	wikicat_Faraday_Lecturers 17
Julio_Cortázar	wikicat_Argentine_expatriates_in_France 6543
Mali_national_football_team	wordnet_football_team_108080025 16
Amha_Selassie	wikicat_Knights_of_the_Royal_Order_of_the_Seraphim 59
Keanu_Reeves	wikicat_Canadian_film_producers 29
Liberty_University	wikicat_Universities_and_colleges_affiliated_with_the_Southern_Baptist_Convention 8262
Manchester_United_F.C.	wikicat_Association_football_clubs_established_in_1878 434
Paul_Wright_(footballer)	wikicat_Scottish_Football_League_players 1
Malaysia	wikicat_Member_states_of_the_Organisation_of_Islamic_Cooperation 1
Eau_Claire,_Wisconsin	wordnet_administrative_district_108491826 18
Amy_Adams	wikicat_Actors 1
Jesús_Franco	wikicat_Spanish_male_film_actors 8287
Media_General	wikicat_Media_companies_of_the_United_States 18
University_of_Münster	wikicat_Universities_in_Germany 13
Montgomery_Clift	wikicat_Bisexual_actors 5288
S.S._Felice_Scandone	wikicat_Sports_clubs_established_in_1948 6592
Windhoek	wikicat_Populated_places_established_in_1890 11650
SC_Kriens	wordnet_club_108227214 37
Herby_Fortunat	wikicat_France_youth_international_footballers 3
Associação_Atlética_Internacional_(Limeira)	wikicat_Association_football_clubs_established_in_1913 5
Aurelio_Vidmar	wikicat_2001_FIFA_Confederations_Cup_players 493
Brisbane_Roar_FC	wordnet_club_108227214 8
Dario_Smoje	wikicat_Croatian_expatriate_footballers 1
Subrahmanyan_Chandrasekhar	wikicat_American_people 119
Mauro_Sérgio_Viriato_Mendes	wikicat_Grêmio_Barueri_Futebol_players 442
Jean-Luc_Godard	wikicat_Swiss_film_directors 5791
Richard_Barthelmess	wikicat_People_from_Long_Island 153
U.S._Città_di_Palermo	wikicat_Italian_football_First_Division_clubs 1
Atlético_Celaya	wikicat_Football_clubs_in_Celaya 8632
Ville-Marie,_Montreal	wikicat_Boroughs_of_Montreal 2602
Vitória_S.C.	wikicat_Football_clubs_in_Portugal 6
Robert_Fogel	wikicat_20th-century_economists 2
FC_Chiasso	wikicat_Italian_football_First_Division_clubs 105
Robin_Cook_(American_novelist)	wikicat_20th-century_writers 1423
Matthew_Broderick	wikicat_American_musical_theatre_actors 22
Manuel_Preciado_Rebolledo	wikicat_Sporting_de_Gijón_managers 10175
John_Kerry	wikicat_Anti–death_penalty_activists 595
Liza_Minnelli	wikicat_Actresses_from_Los_Angeles,_California 14
Clube_Atlético_Mineiro	wikicat_Football_clubs_in_Minas_Gerais 1
Rwanda	wordnet_country_108544813 1
Walt_Disney	wikicat_English-language_film_directors 82
Robert_Enke	wikicat_FC_Barcelona_footballers 2
Jeremy_Bentham	wikicat_British_activists 490
Valentino_Lai	wikicat_Danish_Superliga_players 1
ND_Gorica	wikicat_Football_clubs_in_Slovenia 21
Intel	wikicat_Computer_companies_of_the_United_States 3
Bernie_Mac	wikicat_American_people 3
Thom_Yorke	wikicat_English_rock_singers 12
Gene_Kelly	wikicat_American_choreographers 148
Alhassane_Issoufou	wikicat_Niger_international_footballers 40
George_Gebro	wikicat_Ethnikos_Achna_FC_players 6
Miloš_Kolaković	wikicat_Expatriate_footballers_in_Hungary 76
Dario_Dabac	wikicat_Expatriate_footballers_in_China 1
Pat_Morita	wikicat_American_people 1
J._R._Bremer	wikicat_Liga_ACB_players 1
Alain_Delon	wikicat_21st-century_Swiss_people 10149
Tom_Stoppard	wikicat_British_dramatists_and_playwrights 1
Alex_Mathie	wikicat_West_Auckland_Town_F.C._players 7711
Ljungskile_SK	wikicat_Allsvenskan_clubs 5732
Lucille_Ball	wikicat_American_people_of_French_descent 58
Kalusha_Bwalya	wikicat_Club_Necaxa_footballers 317
Second_Boer_War	wikicat_Wars_involving_the_states_and_peoples_of_Africa 27
Kamil_Grosicki	wikicat_FC_Sion_players 1
Émile_Mpenza	wikicat_Expatriate_footballers_in_Switzerland 1
Jerry_Pournelle	wikicat_American_bloggers 83
Anne_Baxter	wordnet_person_100007846 1
John_Grisham	wikicat_American_thriller_writers 10161
Paul_Bastock	wikicat_English_expatriate_footballers 284
Bangalore	wordnet_administrative_district_108491826 1
Daisuke_Matsui	wikicat_Ligue_2_players 4
Martin_Luther_King,_Jr.	wikicat_Nonviolence_advocates 65
Jerusalem	wikicat_Amarna_letters_locations 138
Tennessee	wordnet_administrative_district_108491826 1
Leoben_District	wikicat_Districts_of_Austria 23
Zarand_County	wordnet_administrative_district_108491826 17
Debbie_Reynolds	wikicat_American_actresses 1
Cat_Power	wikicat_Musicians_from_Georgia_(U.S._state) 406
Insurgency_in_Northeast_India	wikicat_Conflicts_in_2013 30
Mateus_Galiano_da_Costa	wikicat_Angolan_expatriates_in_Portugal 9298
English_language	wikicat_Languages_of_the_United_States 18
José_Augusto_Freitas_Sousa	wikicat_Brazilian_expatriate_footballers 1
FK_Hajduk_Kula	wikicat_Association_football_clubs_disestablished_in_2013 75
Nice	wikicat_Ancient_Greek_cities 58
Pierre_Teilhard_de_Chardin	wikicat_Villanova_University_alumni 12290
Deportivo_Pereira	wikicat_Association_football_clubs_established_in_1944 278
Trabzon	wikicat_Capitals_of_former_nations 26
Liza_Minnelli	wikicat_American_people_of_Italian_descent 2
Tony_Bennett	wikicat_20th-century_American_singers 4
Mohéli	wikicat_Island_countries 30
Gene_Kelly	wikicat_American_people_of_Irish_descent 8
Gene_Wilder	wikicat_Diarists 100
Reno	wikicat_County_seats_in_Nevada 8870
Mobile,_Alabama	wordnet_administrative_district_108491826 1
Kapurthala_district	wikicat_Districts_of_Punjab,_India 7341
Nicolas_Anelka	wikicat_French_expatriate_footballers 9
Kingstonian_F.C.	wikicat_Football_clubs_in_England 3
Jane_Wyman	wikicat_American_television_actresses 10
Kid_Rock	wikicat_American_hip_hop_singers 50
Gabon	wikicat_States_and_territories_established_in_1960 4
Henry_Jaglom	wikicat_American_dramatists_and_playwrights 253
Santiago_Raymonda	wikicat_Quilmes_footballers 618
Boston_Breakers	wikicat_Massachusetts_soccer_clubs 2
Wiener_Sport-Club	wordnet_club_108227214 3
Bahrain	wordnet_country_108544813 1
Džoni_Novak	wikicat_Expatriate_footballers_in_France 7
Gregory_Peck	wikicat_21st-century_actors 25
Holy_Roman_Empire	wordnet_country_108544813 18
Chien-Shiung_Wu	wikicat_Chinese_emigrants_to_the_United_States 156
Gary_Forrester	wikicat_American_bluegrass_musicians 1
Club_Deportivo_Olimpia	wordnet_club_108227214 117
Odense_Boldklub	wikicat_Badminton_clubs 1912
Giuseppe_Sannino	wikicat_Watford_F.C._managers 11195
Kalusha_Bwalya	wikicat_Zambian_footballers 10013
Moss_Airport,_Rygge	wikicat_Airports_in_Norway 27
Toronto	wikicat_Populated_coastal_places 1362
Russian_Civil_War	wikicat_Conflicts_in_1919 5561
Preston_North_End_F.C.	wikicat_Publicly_traded_sports_companies 887
Laurent_Schwartz	wordnet_scientist_110560637 3
PBC_Lokomotiv-Kuban	wikicat_Sports_clubs_established_in_1946 270
Indonesia	wikicat_States_and_territories_established_in_1949 419
Watford_F.C.	wikicat_Association_football_clubs_established_in_1881 70
Bridgend	wikicat_Post_towns_in_the_CF_postcode_area 841
Zhuhai_Jinwan_Airport	wordnet_airport_102692232 1
Julia_Kristeva	wikicat_Fellows_of_the_British_Academy 1
Charles_Darwin	wikicat_Science_writers 39
Gustavo_Biscayzacú	wikicat_National_Soccer_League_(Australia)_players 718
Sylvia_Plath	wikicat_American_poets 7
Pablo_Aimar	wikicat_La_Liga_footballers 1
Craig_Nelson_(footballer)	wikicat_Brechin_City_F.C._players 36
Matthew_Bellamy	wikicat_Lead_guitarists 1
Leonid_Hurwicz	wikicat_American_people 2
Barack_Obama	wikicat_Living_people 1
The_Hague	wikicat_Cities_in_Europe 4
Ikechi_Anya	wikicat_Watford_F.C._players 405
Thelma_Schoonmaker	wordnet_person_100007846 6
Sanjay_Dutt	wikicat_Actors 1
Tarragona	wikicat_Archaeological_sites_in_Spain 8
Bernardo_Tengarrinha	wikicat_Vitória_F.C._players 63
Västra_Götaland_County	wikicat_Counties_of_Sweden 114
Nigeria	wikicat_Member_states_of_OPEC 1
University_of_Pennsylvania	wikicat_Universities_and_colleges_in_Philadelphia,_Pennsylvania 7195
South_Africa	wikicat_English-speaking_countries_and_territories 3
Ludwig_Wittgenstein	wikicat_Prisoners_of_war 686
Chiba	wikicat_Populated_coastal_places_in_Japan 1
Chuck_Norris	wikicat_American_martial_artists 6997
Portuguese_Empire	wikicat_Former_empires 1
Raša,_Istria_County	wikicat_Municipalities_of_Croatia 2
Ioan_Sabău	wikicat_CFM_U_Cluj_managers 629
Goole_A.F.C.	wordnet_club_108227214 2
Johnny_Carson	wikicat_United_States_Navy_officers 99
Jack_Cork	wikicat_Living_people 1
Milton_Friedman	wikicat_People_from_Brooklyn 25
Xavier_Gravelaine	wikicat_Paris_Saint-Germain_F.C._players 9
John_Cassavetes	wikicat_American_film_editors 73
Chris_Coyne	wikicat_Colchester_United_F.C._players 262
Ernst_Dospel	wikicat_Austrian_footballers 1
Eleftheria_Arvanitaki	wikicat_Singers 25
Bernardo_Romeo	wikicat_La_Liga_footballers 4
Romeo_Filipović	wikicat_MSV_Duisburg_players 318
Dennis_Rodman	wikicat_Dallas_Mavericks_players 5
Jokerit	wordnet_hockey_team_108080386 1
Jerry_Pournelle	wikicat_American_journalists 11
Santa_Cruz_County,_Arizona	wikicat_Arizona_counties 6762
Buckethead	wikicat_Musicians_from_California 9
Cagliari	wikicat_Port_cities 1
Tyra_Banks	wikicat_Artists_from_California 1387
HNK_Hajduk_Split	wordnet_club_108227214 1
University_of_Freiburg	wordnet_university_108286569 281
Billy_Corgan	wikicat_American_male_singers 1
Foeke_Booy	wikicat_PEC_Zwolle_players 355
Robert_Lucas,_Jr.	wikicat_Presidents_of_the_Econometric_Society 104
Tommy_Wright_(footballer,_born_1984)	wikicat_English_footballers 7
Viggo_Mortensen	wikicat_Canadian_emigrants_to_the_United_States 67
Bruno_Cirillo	wikicat_Expatriate_footballers_in_Spain 1
Kathy_Bates	wikicat_American_television_directors 84
Friedrich_Hayek	wikicat_People_associated_with_the_London_School_of_Economics 602
Serhiy_Zakarlyuka	wikicat_Ukrainian_footballers 2
John_G._Thompson	wikicat_Living_people 7
Milan_Stojanoski	wikicat_Macedonian_expatriate_footballers 1
André_Guerreiro_Rocha	wikicat_Expatriate_footballers_in_Greece 18
Namur,_Belgium	wordnet_municipality_108626283 4
Jim_Adams_(soccer)	wikicat_Delaware_Wizards_players 8559
Talia_Shire	wikicat_Actresses_from_New_York 74
Marcos_Alonso_Peña	wikicat_Living_people 1
Howard_Shore	wikicat_Living_people 4
Pim_Fortuyn_List	wikicat_Defunct_political_parties_in_the_Netherlands 4227
Buenos_Aires	wikicat_Populated_coastal_places_in_Argentina 4748
George_R._R._Martin	wikicat_American_bloggers 65
Lin_Carter	wordnet_writer_110794014 1
FC_Dynamo_Stavropol	wikicat_Football_clubs_in_Russia 49
Ottoman_Empire	wikicat_Empires 1
Hugo_Carreira	wikicat_Portugal_youth_international_footballers 1
Kano	wikicat_State_capitals_in_Nigeria 1
Vince_Clarke	wikicat_People_from_Redbridge_(London_borough) 4265
Strasbourg	wikicat_Prefectures_in_France 1
Donald_Davidson_(philosopher)	wikicat_Action_theorists 2912
Maputo	wikicat_Port_cities_in_Africa 6
CR_Vasco_da_Gama	wordnet_club_108227214 1
Stendhal	wikicat_Pseudonymous_writers 35
Edmonton	wikicat_Towns_in_Alberta 1
Michael_Duberry	wikicat_Reading_F.C._players 177
Pascal_Zuberbühler	wikicat_Bayer_04_Leverkusen_players 666
Krunoslav_Lovrek	wikicat_Cerezo_Osaka_players 8245
Andrey_Yeshchenko	wikicat_FC_Khimki_players 70
Diogo_Lézico_da_Silva	wikicat_Portimonense_S.C._players 81
Alojz_Rebula	wikicat_Slovenian_dramatists_and_playwrights 1
Nicolas_Anelka	wikicat_Süper_Lig_players 1
Mexican_Drug_War	wordnet_conflict_100958896 1
Glen_Moss	wikicat_Liga_I_players 141
Carlton_Fairweather	wikicat_Connecticut_Wolves_players 1
Connacht	wordnet_administrative_district_108491826 57
Frances_Goodrich	wikicat_American_dramatists_and_playwrights 2
Évry,_Essonne	wikicat_Cities_in_France 1
Tashkent	wikicat_Populated_places_in_Uzbekistan 7380
Rani_Mukerji	wikicat_Women 61
Jimmy_Ghaichem	wikicat_Mansfield_Town_F.C._players 19
Kloten	wordnet_town_108665504 1
Richard_Rorty	wikicat_American_political_philosophers 5182
Reykjavík	wikicat_Port_cities 125
Cat_Power	wikicat_Pianists 310
Steve_Collis	wikicat_Torquay_United_F.C._players 1
Benjamin_Fondane	wikicat_Romanian_short_story_writers 136
MO_Constantine	wikicat_Football_clubs_in_Algeria 1
Steven_Weinberg	wikicat_American_people 1
Ricardo_Montalbán	wikicat_American_television_actors 40
DeFuniak_Springs,_Florida	wikicat_County_seats_in_Florida 3
Rugby_Town_F.C.	wikicat_Football_clubs_in_England 57
Italian_Socialist_Party	wikicat_Defunct_political_parties 1
Gustavo_Napoles	wikicat_Club_América_footballers 1
Liberal_Democrats	wikicat_Liberal_parties_in_the_United_Kingdom 10674
Richard_Duffy	wikicat_Swansea_City_A.F.C._players 2
John_Kerry	wikicat_Foreign_Service_brats 7843
Order_of_the_Holy_Spirit	wikicat_Civil_awards_and_decorations_of_France 17
Carlos_Casartelli	wikicat_Indios_de_Ciudad_Juárez_footballers 909
Joshua_Jackson	wikicat_Canadian_male_child_actors 189
Boaz_Myhill	wikicat_England_youth_international_footballers 207
Marion_Zimmer_Bradley	wikicat_English-language_writers 2
University_College_Dublin	wikicat_Universities_and_colleges_in_the_Republic_of_Ireland 10995
Manitoba	wordnet_district_108552138 1
Martin_Rees,_Baron_Rees_of_Ludlow	wikicat_People_from_York 5467
Fernando_Sales	wikicat_Segunda_División_footballers 2
Dublin	wikicat_County_towns_in_the_Republic_of_Ireland 2
Nelson_Mandela	wikicat_South_African_humanitarians 7090
Oscar_Dertycia	wikicat_Talleres_footballers 78
Daniel_Dennett	wikicat_Phillips_Exeter_Academy_alumni 6112
Rachel_Weisz	wikicat_English_female_models 11353
Milan_Purović	wikicat_Expatriate_footballers_in_Hungary 18
Stuart_Green	wikicat_Carlisle_United_F.C._players 26
Wallace_Shawn	wikicat_American_voice_actors 1
Ilkeston_F.C.	wikicat_Southern_Football_League_clubs 296
Delta_Goodrem	wikicat_Australian_television_actresses 9
NK_Kamen_Ingrad	wikicat_Association_football_clubs_disestablished_in_2008 1
Lithuania_national_football_team	wikicat_European_national_association_football_teams 8
Francis_Ford_Coppola	wikicat_New_York_Military_Academy_alumni 1
Immanuel_Kant	wikicat_German_philosophers 5
Nicola_Amoruso	wikicat_A.C._Perugia_Calcio_players 117
Bristol	wikicat_Local_government_districts_of_South_West_England 64
Aarón_Ñíguez	wikicat_Recreativo_de_Huelva_footballers 236
Valencia	wikicat_World_Heritage_Sites_in_Spain 2
Daniel_Dennett	wikicat_Analytic_philosophers 61
Anderson_County,_Tennessee	wikicat_Counties_of_Appalachia 6
Charlotte_Rampling	wikicat_20th-century_actors 1
Doncaster	wikicat_Railway_towns_in_England 49
North_Carolina	wikicat_States_and_territories_established_in_1789 4371
Nick_McKoy	wikicat_Living_people 1
Ben_Wright_(footballer_born_1980)	wikicat_English_footballers 1
Africa	wordnet_continent_109254614 1
Steve_Book	wikicat_Cheltenham_Town_F.C._players 5
George_Carlin	wikicat_Actors_from_New_York 6
Lasha_Jakobia	wikicat_Expatriate_footballers_in_Romania 225
Tampa	wikicat_Cities_in_Florida 1
Montrouge	wikicat_Cities_in_France 1
Godfrey_Ingram	wikicat_Living_people 1
Jane_Wyman	wikicat_American_soap_opera_actresses 53
Havana	wikicat_Capitals_in_North_America 3
Hume_City_FC	wikicat_National_Premier_Leagues_clubs 3
Marcinho_Guerreiro	wikicat_Goiás_Esporte_Clube_players 1
Fulham_F.C.	wikicat_Football_clubs_in_London 1
Aitor_Ocio	wikicat_Spanish_people 19
Walter_Benjamin	wikicat_Political_philosophers 10
Lima	wordnet_administrative_district_108491826 19
1._FC_Köln	wordnet_club_108227214 1
Jean-Luc_Godard	wikicat_French_experimental_filmmakers 7001
Henry_Fonda	wikicat_Male_actors_from_Omaha,_Nebraska 96
Felix_Ogbuke	wikicat_Expatriate_footballers_in_Cyprus 1
The_Simpsons_Movie	wikicat_Animated_comedy_films 131
Jean-Paul_Sartre	wikicat_Contemporary_philosophers 19
Russian_Civil_War	wikicat_Civil_wars 1
Smith_College	wordnet_university_108286569 1
San_Antonio	wikicat_Cities_in_Texas 5
Steve_Croudson	wikicat_Rhyl_F.C._players 638
Mao_Zedong	wikicat_Political_philosophers 164
Bernie_Lilavois	wikicat_Continental_Indoor_Soccer_League_players 32
Elie_Aiboy	wikicat_Expatriate_footballers_in_Malaysia 1
Piermario_Morosini	wikicat_People_from_Bergamo 7195
Spirits_of_the_Dead	wikicat_French-language_films 39
South_Carolina	wikicat_States_of_the_Confederate_States_of_America 3
Edmund_Husserl	wikicat_People_condemned_by_Nazi_courts 169
ASO_Chlef	wikicat_Algerian_Ligue_Professionnelle_1_clubs 1
Newcastle_upon_Tyne	wordnet_administrative_district_108491826 1
Gosford_Park	wikicat_British_crime_films 6155
Carl_Sagan	wikicat_American_activists 1
Chien-Shiung_Wu	wikicat_Writers_from_Shanghai 4775
Kjetil_Wæhler	wikicat_Allsvenskan_players 7
Anne,_Princess_Royal	wikicat_Living_people 2
Matthew_Bellamy	wikicat_British_libertarians 15739
Altenburg	wordnet_location_100027167 1
