Andrey_Yeshchenko	wikicat_Russian_footballers 2
Arne_Friedrich	wikicat_UEFA_Euro_2008_players 125
Émile_Durkheim	wikicat_Sociologists_of_religion 15910
Eric_Clapton	wikicat_English-language_singers 6
Cosenza_Calcio	wikicat_Serie_B_clubs 3
Dick_Cheney	wikicat_American_people_of_English_descent 2
Mark_Prudhoe	wikicat_Bradford_City_A.F.C._players 51
Rome	wikicat_Holy_cities 2
Mato_Neretljak	wikicat_K_League_players 29
Timo_Ochs	wikicat_2._Bundesliga_players 1
Norm_Macdonald	wikicat_Comedians 38
Union_for_a_Popular_Movement	wikicat_Right-wing_parties 13
Jim_Kerr_(footballer_born_1959)	wikicat_Falkirk_F.C._players 4
Pennington_County,_South_Dakota	wordnet_county_108546183 7
Ludwigshafen	wikicat_Cities_in_Germany 2
FC_Zorya_Luhansk	wikicat_Association_football_clubs_established_in_1923 1794
Michael_Hughes_(footballer)	wikicat_Living_people 1
Australian_Capital_Territory	wikicat_Capital_districts_and_territories 3808
Kazakhstan_national_football_team	wikicat_Asian_national_association_football_teams 1
University_of_Sussex	wordnet_university_108286569 1
Zlatan_Ibrahimović	wikicat_Serie_A_footballers 1
Andy_Millen	wikicat_Kilmarnock_F.C._players 54
Adana	wikicat_Roman_sites_in_Turkey 1
Kraljevo	wikicat_Municipalities_and_cities_of_Šumadija_and_Western_Serbia 38
Lucky_Idahor	wikicat_Expatriate_footballers_in_Azerbaijan 18
Cole_Porter	wikicat_LGBT_composers 16802
FK_Atlantas	wikicat_Football_clubs_in_the_Soviet_Union 2
Georgios_Vakouftsis	wikicat_ACF_Fiorentina_players 198
Boz_Scaggs	wikicat_Blues_rock_musicians 10
Pierre_Trudeau	wikicat_Canadian_academics 12886
Cologne	wikicat_Municipalities_in_North_Rhine-Westphalia 1
Paul_Baker	wikicat_Hartlepool_United_F.C._players 11
Subrahmanyan_Chandrasekhar	wikicat_20th-century_mathematicians 2
Chhunly_Pagenburg	wikicat_1._FC_Nürnberg_II_players 58
Collins_John	wikicat_Expatriate_footballers_in_England 7
Ricky_Gervais	wikicat_English_film_actors 2
Gustavo_Biscayzacú	wikicat_Real_Jaén_footballers 839
Dennis_Miller	wikicat_American_people 1
Thomas_Mulcair	wikicat_Canadian_people 1
Philip_III_of_France	wikicat_Roman_Catholic_monarchs 11
Jerzy_Skolimowski	wikicat_Polish_film_directors 9916
Lille_OSC	wordnet_club_108227214 4
Missoula,_Montana	wikicat_University_towns_in_the_United_States 1173
Walter_Novellino	wikicat_21st-century_Italian_people 3
Syria	wikicat_Arabic-speaking_countries_and_territories 1
Takasaki,_Gunma	wikicat_Cities_in_Gunma_Prefecture 16014
Éder_Aleixo_de_Assis	wikicat_1982_FIFA_World_Cup_players 1255
Janet_Frame	wikicat_20th-century_New_Zealand_novelists 15768
Mato_Neretljak	wikicat_Croatia_international_footballers 2
Armand_Traoré	wikicat_AS_Monaco_FC_players 52
Joseph-Désiré_Job	wikicat_2002_FIFA_World_Cup_players 1
Alan_Dodd_(English_footballer)	wikicat_Landskrona_BoIS_players 27
Luís_Eduardo_Schmidt	wikicat_Brazilian_people_of_German_descent 16358
Andy_King_(footballer,_born_1956)	wikicat_Cobh_Ramblers_F.C._players 14446
Coral_Gables,_Florida	wikicat_Populated_places_established_in_1925 12108
Paramaribo	wordnet_site_108651247 18
Saskatoon_Blades	wikicat_Ice_hockey_teams_in_Canada 1
Julia_Kristeva	wikicat_20th-century_philosophers 1
Esporte_Clube_XV_de_Novembro_(Piracicaba)	wikicat_Football_clubs_in_Brazil 16
Dundee	wikicat_Cities_in_the_United_Kingdom 644
Montgomery_Clift	wikicat_American_people_of_Scottish_descent 50
Nicolas_Sahnoun	wikicat_UD_Almería_footballers 167
Marconi_Stallions_FC	wikicat_Association_football_clubs_established_in_1972 362
Herfølge_Boldklub	wikicat_Football_clubs_in_Denmark 13
Hannah-Beth_Jackson	wikicat_Living_people 18
Anthony_Eden	wikicat_British_politicians 64
Julius_Akosah	wikicat_Happy_Valley_AA_footballers 13018
Toshiko_Akiyoshi	wikicat_Hard_bop_pianists 111
Maccabi_Netanya_F.C.	wikicat_Association_football_clubs_established_in_1934 146
Order_of_the_Nile	wikicat_Orders_of_knighthood_awarded_to_heads_of_state,_consorts_and_sovereign_family_members 219
Bechara_Oliveira	wikicat_Odense_Boldklub_players 383
Lyndon_B._Johnson	wikicat_American_gun_control_advocates 15300
Nikita_Rukavytsya	wikicat_K.S.V._Roeselare_players 257
Teemu_Pukki	wikicat_Expatriate_footballers_in_Spain 14
Borough_of_Milton_Keynes	wordnet_county_108546183 477
Éric_Besson	wikicat_Socialist_Party_(France)_politicians 63
Richard_Feynman	wikicat_Jewish_American_scientists 2
Konrad_Adenauer	wordnet_officeholder_110371450 1
Andy_King_(footballer,_born_1956)	wikicat_Waterford_United_F.C._managers 163
Orange_County_(Florida)	wordnet_county_108546183 4
John_O'Rourke_(footballer)	wikicat_Rangers_F.C._(Johannesburg)_players 5170
Lääne_County	wordnet_country_108544813 1
ABC_Futebol_Clube	wikicat_Football_clubs_in_Brazil 559
Frank_Sinatra	wikicat_American_male_voice_actors 46
University_of_Hawaii_at_Manoa	wikicat_Land-grant_universities_and_colleges 4
Julian_Alsop	wikicat_Newport_County_A.F.C._players 3
Manchester_United_F.C.	wikicat_Football_clubs_in_England 2
Holger_Fach	wikicat_2._Bundesliga_managers 7
Alfred_North_Whitehead	wikicat_Academics_of_Imperial_College_London 245
Christian_Democracy_(Italy)	wikicat_Defunct_political_parties 11
F.C._Porto	wikicat_Superleague_Formula_clubs 1
Strasbourg	wordnet_country_108544813 29
Chuck_Norris	wikicat_20th-century_American_actors 1
David_Bohm	wikicat_Jewish_scientists 21
New_Delhi	wikicat_Capitals 25
Greece	wikicat_Member_states_of_the_Union_for_the_Mediterranean 1
New_Hampshire	wikicat_States_of_the_United_States 1
MFC_Kremin_Kremenchuk	wikicat_Association_football_clubs_established_in_1959 19
Russia_national_under-21_football_team	wordnet_football_team_108080025 1
Bloemfontein	wikicat_Populated_places_founded_by_Afrikaners 5
Meryl_Streep	wikicat_American_atheists 61
Alphonse_Tchami	wikicat_Expatriate_footballers_in_China 14
Pau,_France	wordnet_commune_108541609 1
William_Golding	wikicat_British_Nobel_laureates 33
Zé_Ramalho	wikicat_Brazilian_guitarists 13626
John_Cassavetes	wikicat_Film_directors_from_New_York_City 220
Lyndon_B._Johnson	wikicat_Vice_Presidents_of_the_United_States 8
Bănel_Nicoliță	wikicat_UEFA_Euro_2008_players 34
Laurie_R._King	wikicat_American_women_novelists 5
Vyacheslav_Sviderskyi	wikicat_FC_Alania_Vladikavkaz_players 29
Alex_Notman	wikicat_Scotland_under-21_international_footballers 12
Evgeny_Yarovenko	wikicat_FC_Taraz_players 10
Merthyr_Tydfil	wikicat_Post_towns_in_the_CF_postcode_area 16
Bakhtiyor_Ashurmatov	wikicat_FC_Bunyodkor_players 1072
Jim_Kerr_(footballer_born_1959)	wikicat_Partick_Thistle_F.C._players 2
Burgas_Province	wordnet_state_108654360 1
Frank_Sinatra	wikicat_American_voice_actors 5
Darryn_Stamp	wikicat_Gateshead_F.C._players 1
Giuliano_Tadeo_Aranda	wikicat_Botafogo_de_Futebol_e_Regatas_players 11
América_Futebol_Clube_(SP)	wikicat_Football_clubs_in_São_Paulo_(state) 5
Otago	wordnet_administrative_district_108491826 362
Amy_LePeilbet	wikicat_United_Soccer_Leagues_W-League_players 2
Gene_Kelly	wikicat_American_actors 1
Damascus	wordnet_site_108651247 1
Rotherham_United_F.C.	wikicat_Football_League_clubs 1
Gary_Sweet	wikicat_Australian_male_singers 49
Keijo_Huusko	wikicat_Tromsø_IL_players 535
Bernardo_Tengarrinha	wikicat_PFC_CSKA_Sofia_players 30
Błażej_Augustyn	wikicat_Expatriate_footballers_in_England 54
Aníbal_Cavaco_Silva	wikicat_Living_people 1
Matthew_Collins	wikicat_Swindon_Town_F.C._players 58
Gheorghe_Hagi	wikicat_Bursaspor_managers 377
S.L._Benfica	wikicat_Multi-sport_clubs_in_Portugal 1
Henri_Fuchs	wikicat_German_footballers 1
Sandra_Bullock	wikicat_American_film_producers 4
Mario_Cáceres	wikicat_Liga_MX_footballers 37
Washoe_County,_Nevada	wordnet_county_108546183 23
David_Cox_(statistician)	wordnet_scientist_110560637 1
U.S._Cremonese	wikicat_Association_football_clubs_established_in_1903 141
Sétif	wikicat_Communes_of_Algeria 1
Oleg_Veretennikov	wikicat_Living_people 1
Tisch_School_of_the_Arts	wikicat_Educational_institutions_established_in_1965 125
Osamu_Tezuka	wikicat_Science_fiction_fans 5384
Rimas_Kurtinaitis	wikicat_Expatriate_basketball_people_in_Australia 1
John_Grisham	wikicat_People_from_Oxford,_Mississippi 17
Danny_Califf	wikicat_American_soccer_players 4
The_New_School	wikicat_Educational_institutions_established_in_1919 212
Susan_Sontag	wikicat_American_historical_novelists 15503
Kashima_Antlers	wikicat_Japan_Soccer_League_clubs 1
Zhejiang	wikicat_Administrative_divisions_of_China 1
Dario_Smoje	wikicat_A.C._Milan_players 364
Santiago_Cañizares	wikicat_Footballers_at_the_1992_Summer_Olympics 525
Paul_Bastock	wikicat_Living_people 1
Aydın_Yılmaz	wikicat_Turkish_people 2
Nobles_County,_Minnesota	wordnet_county_108546183 1
Victoria_Cougars_(WHL)	wordnet_team_108208560 2
Ernst_Mach	wikicat_Philosophers_of_science 2
Ilian_Iliev	wikicat_Expatriate_footballers_in_Greece 1
Walt_Disney	wikicat_Actors_from_California 46
War_of_the_Second_Coalition	wikicat_Wars_involving_the_Ottoman_Empire 23
Talia_Shire	wikicat_People_from_Long_Island 95
Ethio-Somali_War	wikicat_Wars_involving_the_Soviet_Union 14
Dick_Van_Dyke	wikicat_Musicians_from_Illinois 14128
Hugh_Grant	wikicat_English_television_actors 1
Jade_North	wikicat_Australia_international_soccer_players 2
Bolivia_national_football_team	wordnet_football_team_108080025 1
Galatasaray_S.K.	wikicat_Association_football_clubs_established_in_1905 674
Olivia_Newton-John	wikicat_Australian_television_actors 2
Werner_Heisenberg	wikicat_Ethnic_German_people 1
Michael_Thwaite	wikicat_Australian_expatriates_in_Romania 113
Frank_Launder	wikicat_People_from_Hertfordshire 15216
Tony_Bennett	wikicat_American_jazz_musicians 1020
The_Last_Judgement_(1961_film)	wikicat_1960s_comedy_films 3
Carlos_Gamarra	wikicat_Olympic_silver_medalists_for_Paraguay 106
Gottlob_Frege	wikicat_20th-century_mathematicians 1
Fábio_José_dos_Santos	wikicat_J._League_Division_2_players 37
Angola	wikicat_Bantu_countries_and_territories 3
Jerry_Siegel	wikicat_Science_fiction_fans 137
Jean-Emmanuel_Effa_Owona	wikicat_MKE_Ankaragücü_footballers 50
Carl_Sagan	wikicat_20th-century_American_writers 4
Samir_Aliyev	wikicat_Living_people 1
Chulalongkorn	wordnet_sovereign_110628644 1
David_Arquette	wikicat_Actors 1
Iraq	wikicat_Member_states_of_the_Organisation_of_Islamic_Cooperation 1
Juan_José_Borrelli	wikicat_Argentina_international_footballers 14
Faith_Evans	wikicat_American_hip_hop_singers 18
Real_Betis	wikicat_La_Liga_clubs 1
Jacques_Derrida	wikicat_20th-century_French_writers 11
Wivenhoe_Town_F.C.	wordnet_club_108227214 1
Iván_Guerrero	wikicat_Living_people 1
Peterborough_United_F.C.	wikicat_Football_League_clubs 1
Bret_McKenzie	wikicat_New_Zealand_male_comedians 16959
Benoit_Mandelbrot	wikicat_American_economists 848
Werner_Heisenberg	wikicat_Knight_Commanders_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany 43
Sligo	wikicat_Towns_in_Ireland 1
Gmina_Żukowo	wordnet_administrative_district_108491826 1
Thomas_Mulcair	wikicat_Anglophone_Quebec_people 60
San_Pablo_Airport	wikicat_Airports_in_Europe 6
United_States	wikicat_Member_states_of_NATO 25
Radomir_Đalović	wikicat_Red_Star_Belgrade_footballers 4
Sandra_Bullock	wikicat_21st-century_actors 1
George_Best	wikicat_Fort_Lauderdale_Strikers_(1977–83)_players 12067
Laos	wikicat_Communist_states 3
Georg_Wilhelm_Friedrich_Hegel	wikicat_Philosophers_of_art 4
Fritz_Lang	wikicat_American_people_of_Austrian_descent 317
Kalloni_F.C.	wikicat_Association_football_clubs_established_in_1994 715
Ivan_Dragičević	wikicat_Living_people 1
Caroline_Seger	wikicat_Western_New_York_Flash_players 10
Dumitru_Mitu	wikicat_Expatriate_footballers_in_Greece 1
Club_Blooming	wikicat_Football_clubs_in_Bolivia 5558
Jared_Borgetti	wikicat_C.F._Pachuca_footballers 4
Nicolás_Diez	wikicat_Everton_de_Viña_del_Mar_players 32
Scarborough,_Ontario	wikicat_Former_municipalities_in_Toronto 3
Jean_Harlow	wikicat_20th-century_actors 5
Joakim_Persson	wikicat_Atalanta_B.C._players 449
Shooting_Stars_SC	wikicat_Sports_clubs_in_Nigeria 1
Raul_Águas	wikicat_C.S._Marítimo_managers 15138
Samuel_R._Delany	wikicat_Science_fiction_writers 1
John_Maynard_Keynes	wordnet_economist_110043643 4
Puerto_Cabello	wikicat_Port_cities 1
Jeffrey_Jones	wikicat_Stage_actors 35
Baraboo,_Wisconsin	wikicat_Micropolitan_areas_of_Wisconsin 11304
Worcester	wikicat_Cities_in_England 1
Geno_Carlisle	wikicat_Karşıyaka_basketball_players 23
Kittitas_County,_Washington	wikicat_Washington_(state)_counties 1
Romeo_Filipović	wikicat_FK_Željezničar_players 6
Alain_Delon	wikicat_French_people 1
Yaroslav_Svorak	wikicat_FC_Karpaty_Lviv_players 10
Brooke_Shields	wikicat_American_female_models 11
Gilbert_Bodart	wikicat_SC_Eendracht_Aalst_managers 15494
Palermo	wordnet_administrative_district_108491826 13
Sarah_Jessica_Parker	wikicat_Women 1
Liam_Lawrence	wikicat_English_footballers 1
Alexandro_da_Silva_Batista	wikicat_Pohang_Steelers_players 2
Bruno_Šundov	wikicat_CB_Lucentum_Alicante_players 309
Anambra_State	wikicat_States_and_territories_established_in_1991 42
Bob_Hope	wikicat_British_humorists 242
Alan_Ladd	wikicat_Actors_who_committed_suicide 555
Burgundy	wordnet_region_108630039 4
Ben_Davis_(basketball)	wikicat_Makedonikos_B.C._players 14732
Philosophy_of_language	wikicat_Branches_of_philosophy 224
Alain_Juppé	wikicat_French_people 1
K.S.K._Beveren	wikicat_Association_football_clubs_established_in_1934 25
Billy_Corgan	wikicat_Guitarists 2
Arne_Friedrich	wikicat_German_expatriate_footballers 31
Roger_Glover	wikicat_English_record_producers 83
Jane_Wyman	wikicat_American_women 190
Matthew_Broderick	wikicat_21st-century_American_actors 2
Junior_Agogo	wikicat_Colorado_Rapids_players 24
Weston-super-Mare_A.F.C.	wikicat_Southern_Football_League_clubs 147
Lemar	wikicat_British_male_singers 6
King's_College_London	wikicat_Universities_in_England 1
Richmondshire	wordnet_administrative_district_108491826 1
Republican_Party_(United_States)	wikicat_Political_parties_established_in_1854 13755
Kenya	wikicat_Member_states_of_the_Commonwealth_of_Nations 1
Ferrara	wikicat_World_Heritage_Sites_in_Europe 2
Alice_Cooper	wikicat_American_rock_musicians 30
Marques_Houston	wikicat_American_people_of_Mexican_descent 1274
San_Jose_Earthquakes_(1974–88)	wikicat_Defunct_indoor_soccer_clubs_in_the_United_States 1
Frédéric_Nimani	wikicat_Premier_League_players 77
Steven_Tyler	wikicat_American_heavy_metal_singers 52
Santa_Monica	wordnet_administrative_district_108491826 2
Alexandria_(Virginia)	wikicat_Populated_places_established_in_1695 12607
Courteney_Cox	wikicat_American_television_actresses 1
Singapore	wikicat_Chinese-speaking_countries_and_territories 5
Alphonse_Tchami	wikicat_1994_FIFA_World_Cup_players 5
June_Allyson	wikicat_Metro-Goldwyn-Mayer_contract_players 33
Macau	wikicat_Cities_in_China 3
Order_of_the_Nile	wikicat_Civil_awards_and_decorations 9
Nenad_Stojanović	wikicat_FK_Leotar_players 1013
Racing_de_Ferrol	wikicat_Football_clubs_in_Spain 7
Pepe_Reina	wikicat_UEFA_Euro_2012_players 131
Zoran_Milinković_(footballer)	wikicat_Serbian_football_managers 79
Stephen_Fry	wikicat_Jewish_humanists 978
Little_Rock,_Arkansas	wikicat_Cities_in_Arkansas 1
Stefan_Majewski	wikicat_Widzew_Łódź_managers 2
Sergei_Kolotovkin	wikicat_FC_Tyumen_players 6
Roberto_Trashorras	wikicat_La_Liga_footballers 1
Millonarios_Fútbol_Club	wikicat_Football_clubs_in_Colombia 1
Johnny_Torres	wikicat_Miami_Fusion_F.C._players 53
Tunisia	wikicat_French-speaking_countries_and_territories 1
Rosa_Luxemburg	wikicat_Anti-poverty_advocates 13198
Mexico_City	wikicat_Capital_districts_and_territories 20
Ronald_Reagan	wikicat_20th-century_American_male_actors 2
Gilda_Radner	wikicat_20th-century_American_actresses 1
Ethiopia	wikicat_Federal_countries 20
Isidor_Isaac_Rabi	wikicat_Columbia_University_alumni 5
Elmore_Leonard	wikicat_Writers_from_Detroit,_Michigan 834
Alan_Dodd_(English_footballer)	wikicat_Expatriate_footballers_in_Sweden 1
William_Holden	wikicat_American_male_film_actors 1
Radosław_Kałużny	wikicat_Bundesliga_players 1
Kostyantyn_Kravchenko	wikicat_FC_Shakhtar_Donetsk_players 3
Maurice_Ross	wikicat_Viking_FK_players 760
Battle_of_Leipzig	wikicat_Battles_involving_Germany 6
Wolfgang_Pauli	wikicat_American_academics 20
FC_Zürich	wikicat_Football_clubs_in_Switzerland 1
Chester_City_F.C.	wikicat_Defunct_Football_League_clubs 2
Jaipur	wikicat_Planned_cities 20
Alfred_Tarski	wikicat_Computability_theorists 17012
Meryl_Streep	wikicat_American_actresses 1
American_Revolutionary_War	wikicat_Wars_of_independence 113
George_Carlin	wikicat_American_non-fiction_writers 70
Franz_Carr	wikicat_English_expatriates_in_the_United_States 159
Damián_Manso	wikicat_Monarcas_Morelia_footballers 229
Stephan_Kling	wikicat_Germany_B_international_footballers 6
Albert_Einstein	wikicat_German_physicists 21
Émerson_Leão	wikicat_Sociedade_Esportiva_Palmeiras_players 2
Delta_Goodrem	wikicat_Australian_film_actors 7
Haruki_Murakami	wikicat_20th-century_novelists 6
Luís_Eduardo_Schmidt	wikicat_La_Liga_footballers 1
Leonid_Hurwicz	wikicat_Russian_economists 81
C.D._Universidad_de_Concepción	wordnet_club_108227214 2
Hollywood_Party_(1934_film)	wikicat_American_comedy_films 1
Martin_Luther_King,_Jr.	wikicat_Fellows_of_the_American_Academy_of_Arts_and_Sciences 3
Le_streghe	wikicat_Comedy-drama_films 33
Joseph_Stiglitz	wikicat_Jewish_American_social_scientists 12
Mircea_Eliade	wikicat_Christian_writers 413
Frank_Arnesen	wikicat_Association_football_executives 1036
Marvin_Minsky	wikicat_Harvard_University_alumni 8
Richard_Hofstadter	wikicat_Jewish_American_historians 94
Jack_Ross_(footballer_born_1976)	wikicat_St._Mirren_F.C._players 8
Dubai_International_Airport	wikicat_Airports_in_the_United_Arab_Emirates 14437
Reinaldo_da_Cruz_Oliveira	wikicat_Suwon_Samsung_Bluewings_players 42
Jordan	wikicat_Middle_Eastern_countries 1
Friedrich_Engels	wikicat_People_from_the_Rhine_Province 230
Andy_Webster	wikicat_Association_football_defenders 11
SC_Heerenveen	wordnet_club_108227214 206
Carlos_Gamarra	wikicat_2002_FIFA_World_Cup_players 2
Apocalypse_Now	wikicat_Vietnam_War_films 25
Jamie_Moralee	wikicat_Crewe_Alexandra_F.C._players 91
Shpëtim_Babaj	wikicat_People_from_Pristina 15595
Steve_Croudson	wikicat_English_footballers 1
Cédric_Roussel	wikicat_Wolverhampton_Wanderers_F.C._players 22
Rani_Mukerji	wikicat_Bengali_people 5
Will_Gregory	wikicat_British_synthpop_new_wave_musicians 54
Aleksandar_Komadina	wikicat_FC_Zimbru_Chișinău_players 16122
Worms	wikicat_Former_countries_in_Europe 1
Yago_Alonso-Fueyo_Sako	wikicat_People_from_Abidjan 24
Debbie_Reynolds	wikicat_American_musical_theatre_actresses 47
Dorchester_Town_F.C.	wikicat_Association_football_clubs_established_in_1880 68
Daigo_Kobayashi	wikicat_Norwegian_Premier_League_players 3
Club_Atlético_Vélez_Sarsfield	wordnet_club_108227214 1
Rachel_Weisz	wikicat_English_people_of_Hungarian-Jewish_descent 1032
Henderson,_Nevada	wikicat_Cities_in_Clark_County,_Nevada 94
Honolulu	wikicat_Port_cities 1
FC_Chiasso	wordnet_club_108227214 86
Christopher_Guest	wikicat_Barons_in_the_Peerage_of_the_United_Kingdom 2544
Precious_Emuejeraye	wikicat_Nigerian_emigrants_to_Singapore 10036
Clint_Eastwood	wikicat_American_male_actors 1
Chris_de_Burgh	wikicat_Irish_male_singers 10
Robert_Bunsen	wikicat_19th-century_German_people 32
Valletta	wikicat_World_Heritage_Sites_in_Malta 2071
Seïd_Khiter	wikicat_French_people_of_Algerian_descent 4
Burkina_Faso	wikicat_Least_developed_countries 1
F.C._Hansa_Rostock	wikicat_Football_clubs_in_East_Germany 5
Thomas_Paine	wikicat_English_inventors 3099
Walt_Disney	wikicat_American_cartoonists 296
Panhellenic_Socialist_Movement	wikicat_Political_parties_in_Greece 10762
Sevilla_F.C.	wikicat_La_Liga_clubs 6
George_Orwell	wikicat_English_political_writers 123
Édison_Méndez	wikicat_2014_FIFA_World_Cup_players 228
Dick_Cheney	wordnet_officeholder_110371450 1
Sunil_Dutt	wikicat_Indian_film_directors 1
UB_Conquense	wikicat_Football_clubs_in_Spain 440
Portsmouth_F.C.	wikicat_Association_football_clubs_established_in_1898 294
Oscar_Dertycia	wikicat_Argentine_footballers 1
San_Martín_de_San_Juan	wikicat_Football_clubs_in_Argentina 166
MYPA	wordnet_club_108227214 42
Julio_Cortázar	wikicat_People_from_Paris 2
Alexander_Herzen	wikicat_People_from_Moscow_Governorate 44
Matt_Dillon	wikicat_21st-century_actors 4
Daniel_McBreen	wikicat_FC_Universitatea_Craiova_players 888
Roy_Orbison	wikicat_Songwriters_from_Texas 1060
Tiro_Federal	wikicat_Association_football_clubs_established_in_1905 14
Daniele_De_Vezze	wikicat_Italy_youth_international_footballers 92
Mark_Owen	wikicat_English_singers 1
Richmond_Boakye	wikicat_Ghana_international_footballers 1
Ioan_Sabău	wikicat_Feyenoord_players 58
Jeffrey_Jones	wikicat_American_stage_actors 1
Ryan_Mack	wikicat_Xtreme_Soccer_League_players 12452
Lethbridge_Hurricanes	wordnet_team_108208560 1
Boca_Unidos	wikicat_Basketball_teams_in_Argentina 8
Jeonnam_Dragons	wikicat_K_League_clubs 890
Carlos_Navarro_Montoya	wikicat_Colombian_expatriates_in_Chile 13907
Trinidad	wordnet_island_109316454 6
Darren_Mansaram	wikicat_Worksop_Town_F.C._players 40
Lyndon_B._Johnson	wikicat_People_of_the_Vietnam_War 31
Özden_Öngün	wikicat_MKE_Ankaragücü_footballers 13
Harrogate_Town_F.C.	wordnet_club_108227214 15
Zurich_Airport	wordnet_airport_102692232 49
Charles_Scott_Sherrington	wikicat_Fellows_of_Magdalen_College,_Oxford 14
Ingolstadt	wikicat_University_towns_in_Germany 3
Sérgio_Araújo	wikicat_Fluminense_Football_Club_players 3
Montclair,_New_Jersey	wikicat_Townships_in_New_Jersey 9044
Robert_Rodriguez	wikicat_American_film_producers 2
Västerbotten_County	wikicat_Counties_of_Sweden 1
Settling_Accounts	wordnet_conflict_100958896 18
Steve_Jones_(Northern_Irish_footballer)	wikicat_Bradford_City_A.F.C._players 26
San_Diego	wikicat_Incorporated_cities_and_towns_in_California 1
Stefan_Majewski	wikicat_Polonia_Warsaw_managers 56
Luciano_Henrique	wikicat_Santos_Futebol_Clube_players 21
Trinity_University_(Texas)	wikicat_Educational_institutions_established_in_1873 2190
Brian_Clemens	wikicat_English_screenwriters 2
Gustavo_Biscayzacú	wikicat_Tiburones_Rojos_de_Veracruz_footballers 260
Rotterdam	wikicat_Port_cities_and_towns_in_the_Netherlands 12021
Mattia_Biso	wikicat_Italian_footballers 5
Forfar_Athletic_F.C.	wordnet_club_108227214 1
Université_de_Montréal	wordnet_university_108286569 1
NK_Neretva	wikicat_Football_clubs_in_Croatia 11
Rosa_Luxemburg	wikicat_German_atheists 88
Ruch_Chorzów	wikicat_Football_clubs_in_Poland 19
Roscoe_Arbuckle	wikicat_Vaudeville_performers 5
Henry_Fonda	wikicat_Kennedy_Center_honorees 89
Vicenza	wikicat_Cities_and_towns_in_Veneto 1
San_Jose_Earthquakes_(1974–88)	wikicat_Western_Soccer_Alliance_teams 11411
Leandro_Lourenço_Franco	wikicat_Sport_Boys_footballers 309
Sergey_Kostyuk	wikicat_FC_Tobol_players 1451
Ricardo_Montalbán	wordnet_person_100007846 2
Simon_Donaldson	wikicat_British_mathematicians 5
Democratic_Party_(United_States)	wikicat_Liberal_parties 1
Enrico_Fermi_Award	wikicat_Physics_awards 95
Godfrey_Ingram	wikicat_Major_Indoor_Soccer_League_(1978–92)_players 17
Sheffield	wikicat_Cities_in_England 5
Suwałki_County	wikicat_Land_counties_of_Podlaskie_Voivodeship 5
Spezia_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 2
University_of_Portland	wikicat_Universities_and_colleges_accredited_by_the_Northwest_Commission_on_Colleges_and_Universities 9
Cardiff	wikicat_British_capitals 8
Highlanders_(rugby_union)	wordnet_team_108208560 1
Maidstone	wordnet_site_108651247 1
Susan_Sontag	wikicat_American_essayists 8
George_Abbott	wikicat_Pulitzer_Prize_winners 31
Dwight_D._Eisenhower	wikicat_American_people_of_British_descent 6
Barry_Manilow	wikicat_American_film_producers 15
Brendan_Fraser	wikicat_20th-century_actors 1
Lisbon_Portela_Airport	wikicat_Airports_in_Portugal 18
Leandro_Bernardi_Silva	wikicat_Paysandu_Sport_Club_players 69
Thiago_Maciel	wikicat_Brazilian_footballers 1
Rwanda	wikicat_French-speaking_countries_and_territories 1
Toshiko_Akiyoshi	wikicat_Music_arrangers 15588
Club_Sol_de_América	wordnet_club_108227214 1
Figari_Sud-Corse_Airport	wikicat_Airports_in_France 2
Dimba	wikicat_Brasiliense_Futebol_Clube_players 59
Friedrich_Hirzebruch	wikicat_German_mathematicians 1
Hinsdale,_Illinois	wikicat_Villages_in_Cook_County,_Illinois 7
Caleb_Patterson-Sewell	wikicat_Carolina_RailHawks_players 500
Alianza_F.C.	wikicat_Football_clubs_in_El_Salvador 22
Charlie_Chaplin	wikicat_English_screenwriters 2
Ricky_Gervais	wikicat_Actors 1
Gamba_Osaka	wikicat_J._League_clubs 1
Juan_Carlos_Silva	wikicat_Mexican_footballers 8
Rudolf_Peierls	wikicat_Materials_scientists_and_engineers 880
Charles_Fourier	wikicat_French_sociologists 1
Apocalypse_Now	wikicat_Miramax_Films_films 5
Stefano_Borgonovo	wikicat_Brescia_Calcio_players 36
Lulu_(singer)	wikicat_Scottish_television_actresses 26
Cape_Town_City_F.C.	wikicat_Association_football_clubs_established_in_1960 1980
Aldo_Adorno	wikicat_UD_Almería_footballers 530
Kamil_Čontofalský	wikicat_Footballers_at_the_2000_Summer_Olympics 401
Lahore	wikicat_Cities_of_Pakistan 1
Rosa_Luxemburg	wikicat_Feminists 404
Hong_Kong	wikicat_Port_cities 447
S.P.A.L._2013	wikicat_Lega_Pro_Seconda_Divisione_clubs 1
Christopher_Hitchens	wikicat_American_people_of_Polish-Jewish_descent 295
Iván_Obolo	wikicat_Argentine_footballers 1
Bradley_Thomas_(footballer)	wikicat_King's_Lynn_F.C._players 50
David_Craig_(Scottish_footballer)	wikicat_Hamilton_Academical_F.C._players 25
Aleš_Pikl	wikicat_Czech_Republic_under-21_international_footballers 4
Tampico	wikicat_Populated_coastal_places_in_Mexico 11886
Avignon	wikicat_Prefectures_in_France 4
Germán_Herrera	wikicat_Campeonato_Brasileiro_Série_A_footballers 4
Joseph_Schumpeter	wikicat_Harvard_University_people 4189
