Andrey_Yeshchenko	wikicat_Russian_footballers 3
Galatasaray_S.K.	wikicat_Association_football_clubs_established_in_1905 192
Olivia_Newton-John	wikicat_Australian_television_actors 3
Werner_Heisenberg	wikicat_Ethnic_German_people 1
Michael_Thwaite	wikicat_Australian_expatriates_in_Romania 1454
Frank_Launder	wikicat_People_from_Hertfordshire 14908
Tony_Bennett	wikicat_American_jazz_musicians 1433
The_Last_Judgement_(1961_film)	wikicat_1960s_comedy_films 5
Carlos_Gamarra	wikicat_Olympic_silver_medalists_for_Paraguay 232
Gottlob_Frege	wikicat_20th-century_mathematicians 5
Fábio_José_dos_Santos	wikicat_J._League_Division_2_players 7
Angola	wikicat_Bantu_countries_and_territories 1
Jerry_Siegel	wikicat_Science_fiction_fans 137
Jean-Emmanuel_Effa_Owona	wikicat_MKE_Ankaragücü_footballers 24
Carl_Sagan	wikicat_20th-century_American_writers 5
Samir_Aliyev	wikicat_Living_people 1
Chulalongkorn	wordnet_sovereign_110628644 1
David_Arquette	wikicat_Actors 1
Iraq	wikicat_Member_states_of_the_Organisation_of_Islamic_Cooperation 1
Juan_José_Borrelli	wikicat_Argentina_international_footballers 1
Faith_Evans	wikicat_American_hip_hop_singers 25
Real_Betis	wikicat_La_Liga_clubs 1
Jacques_Derrida	wikicat_20th-century_French_writers 6
Wivenhoe_Town_F.C.	wordnet_club_108227214 1
Iván_Guerrero	wikicat_Living_people 1
Peterborough_United_F.C.	wikicat_Football_League_clubs 1
Bret_McKenzie	wikicat_New_Zealand_male_comedians 12068
Benoit_Mandelbrot	wikicat_American_economists 166
Werner_Heisenberg	wikicat_Knight_Commanders_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany 84
Sligo	wikicat_Towns_in_Ireland 1
Gmina_Żukowo	wordnet_administrative_district_108491826 1
Thomas_Mulcair	wikicat_Anglophone_Quebec_people 92
San_Pablo_Airport	wikicat_Airports_in_Europe 4
United_States	wikicat_Member_states_of_NATO 14
Radomir_Đalović	wikicat_Red_Star_Belgrade_footballers 4
Sandra_Bullock	wikicat_21st-century_actors 1
George_Best	wikicat_Fort_Lauderdale_Strikers_(1977–83)_players 13866
Laos	wikicat_Communist_states 1
Georg_Wilhelm_Friedrich_Hegel	wikicat_Philosophers_of_art 4
Fritz_Lang	wikicat_American_people_of_Austrian_descent 241
Kalloni_F.C.	wikicat_Association_football_clubs_established_in_1994 188
Ivan_Dragičević	wikicat_Living_people 1
Caroline_Seger	wikicat_Western_New_York_Flash_players 25
Dumitru_Mitu	wikicat_Expatriate_footballers_in_Greece 2
Club_Blooming	wikicat_Football_clubs_in_Bolivia 5564
Jared_Borgetti	wikicat_C.F._Pachuca_footballers 2
Nicolás_Diez	wikicat_Everton_de_Viña_del_Mar_players 26
Scarborough,_Ontario	wikicat_Former_municipalities_in_Toronto 1
Jean_Harlow	wikicat_20th-century_actors 7
Joakim_Persson	wikicat_Atalanta_B.C._players 581
Shooting_Stars_SC	wikicat_Sports_clubs_in_Nigeria 1
Raul_Águas	wikicat_C.S._Marítimo_managers 14994
Samuel_R._Delany	wikicat_Science_fiction_writers 1
John_Maynard_Keynes	wordnet_economist_110043643 6
Puerto_Cabello	wikicat_Port_cities 12
Jeffrey_Jones	wikicat_Stage_actors 29
Baraboo,_Wisconsin	wikicat_Micropolitan_areas_of_Wisconsin 10505
Worcester	wikicat_Cities_in_England 1
Geno_Carlisle	wikicat_Karşıyaka_basketball_players 1
Kittitas_County,_Washington	wikicat_Washington_(state)_counties 5
Romeo_Filipović	wikicat_FK_Željezničar_players 3
Alain_Delon	wikicat_French_people 1
Yaroslav_Svorak	wikicat_FC_Karpaty_Lviv_players 3
Brooke_Shields	wikicat_American_female_models 6
Gilbert_Bodart	wikicat_SC_Eendracht_Aalst_managers 12518
Palermo	wordnet_administrative_district_108491826 1
Sarah_Jessica_Parker	wikicat_Women 1
Liam_Lawrence	wikicat_English_footballers 1
Alexandro_da_Silva_Batista	wikicat_Pohang_Steelers_players 1
Bruno_Šundov	wikicat_CB_Lucentum_Alicante_players 161
Anambra_State	wikicat_States_and_territories_established_in_1991 35
Bob_Hope	wikicat_British_humorists 172
Alan_Ladd	wikicat_Actors_who_committed_suicide 2639
Burgundy	wordnet_region_108630039 1
Ben_Davis_(basketball)	wikicat_Makedonikos_B.C._players 15845
Philosophy_of_language	wikicat_Branches_of_philosophy 67
Alain_Juppé	wikicat_French_people 1
K.S.K._Beveren	wikicat_Association_football_clubs_established_in_1934 123
Billy_Corgan	wikicat_Guitarists 1
Arne_Friedrich	wikicat_German_expatriate_footballers 58
Roger_Glover	wikicat_English_record_producers 250
Jane_Wyman	wikicat_American_women 177
Matthew_Broderick	wikicat_21st-century_American_actors 2
Junior_Agogo	wikicat_Colorado_Rapids_players 33
Weston-super-Mare_A.F.C.	wikicat_Southern_Football_League_clubs 12
Lemar	wikicat_British_male_singers 7
King's_College_London	wikicat_Universities_in_England 1
Richmondshire	wordnet_administrative_district_108491826 19
Republican_Party_(United_States)	wikicat_Political_parties_established_in_1854 13469
Kenya	wikicat_Member_states_of_the_Commonwealth_of_Nations 1
Ferrara	wikicat_World_Heritage_Sites_in_Europe 3
Alice_Cooper	wikicat_American_rock_musicians 39
Marques_Houston	wikicat_American_people_of_Mexican_descent 4140
San_Jose_Earthquakes_(1974–88)	wikicat_Defunct_indoor_soccer_clubs_in_the_United_States 1
Frédéric_Nimani	wikicat_Premier_League_players 38
Steven_Tyler	wikicat_American_heavy_metal_singers 21
Santa_Monica	wordnet_administrative_district_108491826 2
Alexandria_(Virginia)	wikicat_Populated_places_established_in_1695 12306
Courteney_Cox	wikicat_American_television_actresses 1
Singapore	wikicat_Chinese-speaking_countries_and_territories 7
Alphonse_Tchami	wikicat_1994_FIFA_World_Cup_players 76
June_Allyson	wikicat_Metro-Goldwyn-Mayer_contract_players 23
Macau	wikicat_Cities_in_China 5
Order_of_the_Nile	wikicat_Civil_awards_and_decorations 205
Nenad_Stojanović	wikicat_FK_Leotar_players 223
Racing_de_Ferrol	wikicat_Football_clubs_in_Spain 192
Pepe_Reina	wikicat_UEFA_Euro_2012_players 66
Zoran_Milinković_(footballer)	wikicat_Serbian_football_managers 15
Stephen_Fry	wikicat_Jewish_humanists 3661
Little_Rock,_Arkansas	wikicat_Cities_in_Arkansas 5
Stefan_Majewski	wikicat_Widzew_Łódź_managers 1
Sergei_Kolotovkin	wikicat_FC_Tyumen_players 2
Roberto_Trashorras	wikicat_La_Liga_footballers 1
Millonarios_Fútbol_Club	wikicat_Football_clubs_in_Colombia 33
Johnny_Torres	wikicat_Miami_Fusion_F.C._players 127
Tunisia	wikicat_French-speaking_countries_and_territories 1
Rosa_Luxemburg	wikicat_Anti-poverty_advocates 9309
Mexico_City	wikicat_Capital_districts_and_territories 45
Ronald_Reagan	wikicat_20th-century_American_male_actors 2
Gilda_Radner	wikicat_20th-century_American_actresses 1
Ethiopia	wikicat_Federal_countries 30
Isidor_Isaac_Rabi	wikicat_Columbia_University_alumni 4
Elmore_Leonard	wikicat_Writers_from_Detroit,_Michigan 1639
Alan_Dodd_(English_footballer)	wikicat_Expatriate_footballers_in_Sweden 1
William_Holden	wikicat_American_male_film_actors 1
Radosław_Kałużny	wikicat_Bundesliga_players 1
Kostyantyn_Kravchenko	wikicat_FC_Shakhtar_Donetsk_players 1
Maurice_Ross	wikicat_Viking_FK_players 490
Battle_of_Leipzig	wikicat_Battles_involving_Germany 2
Wolfgang_Pauli	wikicat_American_academics 21
FC_Zürich	wikicat_Football_clubs_in_Switzerland 1
Chester_City_F.C.	wikicat_Defunct_Football_League_clubs 3
Jaipur	wikicat_Planned_cities 27
Alfred_Tarski	wikicat_Computability_theorists 17202
Meryl_Streep	wikicat_American_actresses 1
American_Revolutionary_War	wikicat_Wars_of_independence 56
George_Carlin	wikicat_American_non-fiction_writers 66
Franz_Carr	wikicat_English_expatriates_in_the_United_States 313
Damián_Manso	wikicat_Monarcas_Morelia_footballers 406
Stephan_Kling	wikicat_Germany_B_international_footballers 5
Albert_Einstein	wikicat_German_physicists 57
Émerson_Leão	wikicat_Sociedade_Esportiva_Palmeiras_players 2
Delta_Goodrem	wikicat_Australian_film_actors 8
Haruki_Murakami	wikicat_20th-century_novelists 50
Luís_Eduardo_Schmidt	wikicat_La_Liga_footballers 1
Leonid_Hurwicz	wikicat_Russian_economists 41
C.D._Universidad_de_Concepción	wordnet_club_108227214 2
Hollywood_Party_(1934_film)	wikicat_American_comedy_films 1
Martin_Luther_King,_Jr.	wikicat_Fellows_of_the_American_Academy_of_Arts_and_Sciences 1
Le_streghe	wikicat_Comedy-drama_films 169
Joseph_Stiglitz	wikicat_Jewish_American_social_scientists 3
Mircea_Eliade	wikicat_Christian_writers 219
Frank_Arnesen	wikicat_Association_football_executives 3190
Marvin_Minsky	wikicat_Harvard_University_alumni 9
Richard_Hofstadter	wikicat_Jewish_American_historians 287
Jack_Ross_(footballer_born_1976)	wikicat_St._Mirren_F.C._players 32
Dubai_International_Airport	wikicat_Airports_in_the_United_Arab_Emirates 12529
Reinaldo_da_Cruz_Oliveira	wikicat_Suwon_Samsung_Bluewings_players 6
Jordan	wikicat_Middle_Eastern_countries 1
Friedrich_Engels	wikicat_People_from_the_Rhine_Province 172
Andy_Webster	wikicat_Association_football_defenders 3
SC_Heerenveen	wordnet_club_108227214 331
Carlos_Gamarra	wikicat_2002_FIFA_World_Cup_players 2
Apocalypse_Now	wikicat_Vietnam_War_films 56
Jamie_Moralee	wikicat_Crewe_Alexandra_F.C._players 255
Shpëtim_Babaj	wikicat_People_from_Pristina 15250
Steve_Croudson	wikicat_English_footballers 2
Cédric_Roussel	wikicat_Wolverhampton_Wanderers_F.C._players 29
Rani_Mukerji	wikicat_Bengali_people 2
Will_Gregory	wikicat_British_synthpop_new_wave_musicians 24
Aleksandar_Komadina	wikicat_FC_Zimbru_Chișinău_players 11785
Worms	wikicat_Former_countries_in_Europe 1
Yago_Alonso-Fueyo_Sako	wikicat_People_from_Abidjan 175
Debbie_Reynolds	wikicat_American_musical_theatre_actresses 34
Dorchester_Town_F.C.	wikicat_Association_football_clubs_established_in_1880 51
Daigo_Kobayashi	wikicat_Norwegian_Premier_League_players 18
Club_Atlético_Vélez_Sarsfield	wordnet_club_108227214 4
Rachel_Weisz	wikicat_English_people_of_Hungarian-Jewish_descent 1190
Henderson,_Nevada	wikicat_Cities_in_Clark_County,_Nevada 4
Honolulu	wikicat_Port_cities 7
FC_Chiasso	wordnet_club_108227214 6223
Christopher_Guest	wikicat_Barons_in_the_Peerage_of_the_United_Kingdom 5522
Precious_Emuejeraye	wikicat_Nigerian_emigrants_to_Singapore 12840
Clint_Eastwood	wikicat_American_male_actors 1
Chris_de_Burgh	wikicat_Irish_male_singers 3
Robert_Bunsen	wikicat_19th-century_German_people 21
Valletta	wikicat_World_Heritage_Sites_in_Malta 8421
Seïd_Khiter	wikicat_French_people_of_Algerian_descent 4
Burkina_Faso	wikicat_Least_developed_countries 1
F.C._Hansa_Rostock	wikicat_Football_clubs_in_East_Germany 16
Thomas_Paine	wikicat_English_inventors 3251
Walt_Disney	wikicat_American_cartoonists 327
Panhellenic_Socialist_Movement	wikicat_Political_parties_in_Greece 13663
Sevilla_F.C.	wikicat_La_Liga_clubs 1
George_Orwell	wikicat_English_political_writers 334
Édison_Méndez	wikicat_2014_FIFA_World_Cup_players 56
Dick_Cheney	wordnet_officeholder_110371450 1
Sunil_Dutt	wikicat_Indian_film_directors 1
UB_Conquense	wikicat_Football_clubs_in_Spain 380
Portsmouth_F.C.	wikicat_Association_football_clubs_established_in_1898 437
Oscar_Dertycia	wikicat_Argentine_footballers 1
San_Martín_de_San_Juan	wikicat_Football_clubs_in_Argentina 179
MYPA	wordnet_club_108227214 8
Julio_Cortázar	wikicat_People_from_Paris 2
Alexander_Herzen	wikicat_People_from_Moscow_Governorate 19
Matt_Dillon	wikicat_21st-century_actors 3
Daniel_McBreen	wikicat_FC_Universitatea_Craiova_players 779
Roy_Orbison	wikicat_Songwriters_from_Texas 1282
Tiro_Federal	wikicat_Association_football_clubs_established_in_1905 59
Daniele_De_Vezze	wikicat_Italy_youth_international_footballers 121
Mark_Owen	wikicat_English_singers 1
Richmond_Boakye	wikicat_Ghana_international_footballers 1
Ioan_Sabău	wikicat_Feyenoord_players 157
Jeffrey_Jones	wikicat_American_stage_actors 1
Ryan_Mack	wikicat_Xtreme_Soccer_League_players 14762
Lethbridge_Hurricanes	wordnet_team_108208560 2
Boca_Unidos	wikicat_Basketball_teams_in_Argentina 5
Jeonnam_Dragons	wikicat_K_League_clubs 1186
Carlos_Navarro_Montoya	wikicat_Colombian_expatriates_in_Chile 13832
Trinidad	wordnet_island_109316454 1
Darren_Mansaram	wikicat_Worksop_Town_F.C._players 309
Lyndon_B._Johnson	wikicat_People_of_the_Vietnam_War 11
Özden_Öngün	wikicat_MKE_Ankaragücü_footballers 9
Harrogate_Town_F.C.	wordnet_club_108227214 6
Zurich_Airport	wordnet_airport_102692232 27
Charles_Scott_Sherrington	wikicat_Fellows_of_Magdalen_College,_Oxford 24
Ingolstadt	wikicat_University_towns_in_Germany 3
Sérgio_Araújo	wikicat_Fluminense_Football_Club_players 3
Montclair,_New_Jersey	wikicat_Townships_in_New_Jersey 9182
Robert_Rodriguez	wikicat_American_film_producers 4
Västerbotten_County	wikicat_Counties_of_Sweden 1
Settling_Accounts	wordnet_conflict_100958896 133
Steve_Jones_(Northern_Irish_footballer)	wikicat_Bradford_City_A.F.C._players 17
San_Diego	wikicat_Incorporated_cities_and_towns_in_California 1
Stefan_Majewski	wikicat_Polonia_Warsaw_managers 43
Luciano_Henrique	wikicat_Santos_Futebol_Clube_players 12
Trinity_University_(Texas)	wikicat_Educational_institutions_established_in_1873 4681
Brian_Clemens	wikicat_English_screenwriters 2
Gustavo_Biscayzacú	wikicat_Tiburones_Rojos_de_Veracruz_footballers 282
Rotterdam	wikicat_Port_cities_and_towns_in_the_Netherlands 15492
Mattia_Biso	wikicat_Italian_footballers 7
Forfar_Athletic_F.C.	wordnet_club_108227214 1
Université_de_Montréal	wordnet_university_108286569 1
NK_Neretva	wikicat_Football_clubs_in_Croatia 132
Rosa_Luxemburg	wikicat_German_atheists 76
Ruch_Chorzów	wikicat_Football_clubs_in_Poland 6
Roscoe_Arbuckle	wikicat_Vaudeville_performers 3
Henry_Fonda	wikicat_Kennedy_Center_honorees 76
Vicenza	wikicat_Cities_and_towns_in_Veneto 1
San_Jose_Earthquakes_(1974–88)	wikicat_Western_Soccer_Alliance_teams 13602
Leandro_Lourenço_Franco	wikicat_Sport_Boys_footballers 669
Sergey_Kostyuk	wikicat_FC_Tobol_players 1025
Ricardo_Montalbán	wordnet_person_100007846 2
Simon_Donaldson	wikicat_British_mathematicians 9
Democratic_Party_(United_States)	wikicat_Liberal_parties 1
Enrico_Fermi_Award	wikicat_Physics_awards 79
Godfrey_Ingram	wikicat_Major_Indoor_Soccer_League_(1978–92)_players 57
Sheffield	wikicat_Cities_in_England 5
Suwałki_County	wikicat_Land_counties_of_Podlaskie_Voivodeship 2
Spezia_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 2
University_of_Portland	wikicat_Universities_and_colleges_accredited_by_the_Northwest_Commission_on_Colleges_and_Universities 20
Cardiff	wikicat_British_capitals 31
Highlanders_(rugby_union)	wordnet_team_108208560 1
Maidstone	wordnet_site_108651247 1
Susan_Sontag	wikicat_American_essayists 19
George_Abbott	wikicat_Pulitzer_Prize_winners 20
Dwight_D._Eisenhower	wikicat_American_people_of_British_descent 2
Barry_Manilow	wikicat_American_film_producers 20
Brendan_Fraser	wikicat_20th-century_actors 1
Lisbon_Portela_Airport	wikicat_Airports_in_Portugal 6
Leandro_Bernardi_Silva	wikicat_Paysandu_Sport_Club_players 114
Thiago_Maciel	wikicat_Brazilian_footballers 1
Rwanda	wikicat_French-speaking_countries_and_territories 1
Toshiko_Akiyoshi	wikicat_Music_arrangers 16436
Club_Sol_de_América	wordnet_club_108227214 1
Figari_Sud-Corse_Airport	wikicat_Airports_in_France 3
Dimba	wikicat_Brasiliense_Futebol_Clube_players 59
Friedrich_Hirzebruch	wikicat_German_mathematicians 4
Hinsdale,_Illinois	wikicat_Villages_in_Cook_County,_Illinois 3
Caleb_Patterson-Sewell	wikicat_Carolina_RailHawks_players 80
Alianza_F.C.	wikicat_Football_clubs_in_El_Salvador 889
Charlie_Chaplin	wikicat_English_screenwriters 2
Ricky_Gervais	wikicat_Actors 2
Gamba_Osaka	wikicat_J._League_clubs 1
Juan_Carlos_Silva	wikicat_Mexican_footballers 7
Rudolf_Peierls	wikicat_Materials_scientists_and_engineers 1781
Charles_Fourier	wikicat_French_sociologists 1
Apocalypse_Now	wikicat_Miramax_Films_films 2
Stefano_Borgonovo	wikicat_Brescia_Calcio_players 9
Lulu_(singer)	wikicat_Scottish_television_actresses 38
Cape_Town_City_F.C.	wikicat_Association_football_clubs_established_in_1960 3361
Aldo_Adorno	wikicat_UD_Almería_footballers 136
Kamil_Čontofalský	wikicat_Footballers_at_the_2000_Summer_Olympics 993
Lahore	wikicat_Cities_of_Pakistan 1
Rosa_Luxemburg	wikicat_Feminists 539
Hong_Kong	wikicat_Port_cities 84
S.P.A.L._2013	wikicat_Lega_Pro_Seconda_Divisione_clubs 1
Christopher_Hitchens	wikicat_American_people_of_Polish-Jewish_descent 153
Iván_Obolo	wikicat_Argentine_footballers 1
Bradley_Thomas_(footballer)	wikicat_King's_Lynn_F.C._players 7
David_Craig_(Scottish_footballer)	wikicat_Hamilton_Academical_F.C._players 15
Aleš_Pikl	wikicat_Czech_Republic_under-21_international_footballers 8
Tampico	wikicat_Populated_coastal_places_in_Mexico 7575
Avignon	wikicat_Prefectures_in_France 7
Germán_Herrera	wikicat_Campeonato_Brasileiro_Série_A_footballers 58
Joseph_Schumpeter	wikicat_Harvard_University_people 2161
Andrea_Cocco	wikicat_A.C._Pistoiese_players 329
Joe_(singer)	wikicat_African-American_songwriters 2
Gerard_Butler	wikicat_British_people 2
Mercedes_Lackey	wikicat_Fantasy_writers 7
CFR_Cluj	wordnet_club_108227214 1
Allan_Nielsen	wikicat_Danish_footballers 1
Luxembourg	wikicat_States_and_territories_established_in_1815 797
Kamel_Larbi	wikicat_US_Sénart-Moissy_players 16041
East_Midlands	wikicat_Regions_of_England 1
Amintore_Fanfani	wikicat_Presidents_of_the_Italian_Senate 94
Werder_Bremen	wikicat_Multi-sport_clubs_in_Germany 1
Bănel_Nicoliță	wikicat_Romania_international_footballers 2
Jade_North	wikicat_Olympic_soccer_players_of_Australia 9
Hopkinsville,_Kentucky	wikicat_County_seats_in_Kentucky 1
Manuel_Márquez_de_León_International_Airport	wikicat_Airports_in_Baja_California_Sur 137
Stephen_Bywater	wikicat_Premier_League_players 1
Mario_Cáceres	wikicat_Living_people 1
Peter_Debye	wikicat_20th-century_physicists 1
Kalusha_Bwalya	wikicat_People_from_Mufulira 16160
Stevenage_F.C.	wikicat_Football_clubs_in_Hertfordshire 51
FK_Vojvodina	wikicat_Football_clubs_in_Serbia 24
Nicolas_Anelka	wikicat_Shanghai_Shenhua_F.C._players 3
Sri_Lanka	wikicat_Member_states_of_the_South_Asian_Association_for_Regional_Cooperation 10
Mark_Williams_(South_African_footballer)	wikicat_Jomo_Cosmos_F.C._players 15579
Ben_Sahar	wikicat_RCD_Espanyol_footballers 247
Madeleine_Carroll	wikicat_English_actresses 7
FC_Barcelona_C	wikicat_Association_football_clubs_disestablished_in_2007 428
San_Luis_F.C.	wikicat_Defunct_football_clubs_in_Mexico 4
Uzbekistan	wikicat_Countries 1
Lucas_County,_Ohio	wordnet_county_108546183 5
James_Wong_(lyricist)	wikicat_Hong_Kong_writers 14254
Socialist_Federal_Republic_of_Yugoslavia	wikicat_States_and_territories_established_in_1945 9370
Peter_Fonda	wikicat_American_actors 1
Nikola_Karčev	wikicat_Expatriate_footballers_in_Russia 1
Pierre_Teilhard_de_Chardin	wikicat_Cosmologists 757
St_Asaph	wikicat_Towns_in_Denbighshire 6
Eduardo_Carvalho	wikicat_Portuguese_expatriates_in_Turkey 22
Jesús_Franco	wikicat_People_from_Madrid 3
Stuart_Fleetwood	wikicat_Cardiff_City_F.C._players 53
Felix_Halfon	wikicat_Israel_under-21_international_footballers 10
Geoffrey_Castillion	wikicat_Living_people 1
Steven_Spielberg	wikicat_American_film_producers 1
Virginia_Beach,_Virginia	wikicat_Populated_coastal_places_in_Virginia 13134
Alexandre_Lopes	wikicat_Criciúma_Esporte_Clube_players 155
Terrel_Castle	wikicat_Makedonikos_B.C._players 14796
Bogdan_Vrăjitoarea	wikicat_CS_Mioveni_players 15
Gustavo_Victoria	wikicat_Deportivo_Pereira_footballers 11
Bono	wikicat_Irish_rock_singers 16
Pepe_Reina	wikicat_UEFA_Euro_2008_players 52
Frosinone_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 1
Enyimba_International_F.C.	wikicat_Sports_clubs_in_Nigeria 1
McAlester,_Oklahoma	wikicat_Cities_in_Oklahoma 1
University_of_San_Francisco	wikicat_Roman_Catholic_schools_in_the_United_States 11863
Jared_Borgetti	wikicat_Mexican_people_of_Italian_descent 12630
Dnipropetrovsk	wikicat_Populated_places_established_in_1776 2041
Djibouti	wordnet_country_108544813 1
Clinton_County,_Indiana	wikicat_Populated_places_established_in_1830 1
Cordillera_Administrative_Region	wikicat_Regions_of_the_Philippines 2
Friedrich_Hayek	wikicat_20th-century_philosophers 9
Columbia_Law_School	wikicat_Educational_institutions_established_in_1858 1930
Melissa_Tancredi	wikicat_Footballers_at_the_2007_Pan_American_Games 138
Klaus_Toppmöller	wikicat_FC_Erzgebirge_Aue_managers 12300
Accra	wikicat_Port_cities 1
Kurt_Hamrin	wikicat_A.C._Milan_players 12
Rot_Weiss_Ahlen	wikicat_Association_football_clubs_established_in_1996 300
Pierre_Trudeau	wikicat_Alumni_of_the_London_School_of_Economics 1
Craig_Beattie	wikicat_Barnet_F.C._players 256
Fausto_Lourenço	wikicat_PFC_Lokomotiv_Mezdra_players 13611
Robin_Cook_(American_novelist)	wikicat_20th-century_physicians 3648
Filmfare_Awards	wikicat_Awards_established_in_1954 1
Kano	wordnet_administrative_district_108491826 12
Kenneth_G._Wilson	wikicat_Living_people 55
Vital_Lyadzyanyow	wikicat_Expatriate_footballers_in_Moldova 79
Amy_Irving	wikicat_Actresses_from_New_York_City 5
Carrie_Fisher	wikicat_American_actresses 1
Wassily_Leontief	wikicat_Nobel_laureates_in_Economics 1
Lemar	wikicat_Soul_musicians 38
Martin_Luther_King,_Jr.	wikicat_American_anti–Vietnam_War_activists 7
Wolfgang_Frank	wikicat_VfB_Stuttgart_players 52
Barnet	wordnet_site_108651247 2
F.C._Zenit_St._Petersburg	wikicat_Football_clubs_in_Russia 1
Roger_Ebert	wikicat_American_agnostics 6
Karl_Bermingham	wikicat_Monaghan_United_F.C._players 159
Michal_Kubala	wikicat_Expatriate_footballers_in_Romania 1
Eugène_Ionesco	wikicat_French_people_of_Greek_descent 7493
Emerson_College	wordnet_university_108286569 1
Avaí_Futebol_Clube	wordnet_club_108227214 2
Mamadou_Bagayoko	wikicat_French_people_of_Malian_descent 10
Winston_Churchill	wikicat_British_journalists 10
Grigori_Perelman	wikicat_Living_people 55
Anders_Jacobsen_(footballer)	wikicat_Living_people 1
F.C._Dynamo_Kyiv	wordnet_club_108227214 43
Matteo_Momentè	wikicat_Teramo_Calcio_players 14312
Ville_Väisänen	wikicat_Bryne_FK_players 14253
Danny_Graham_(footballer)	wikicat_Premier_League_players 1
Ronald_Arana	wikicat_Club_Bolívar_players 5268
Dennis_Rodman	wikicat_Small_forwards 83
Liam_Neeson	wikicat_People_from_Ballymena 16055
Saša_Ćurčić	wikicat_Yugoslavia_international_footballers 22
Świecie_County	wikicat_Counties_of_Poland 1
50_Cent	wikicat_American_actors 1
Kazakhstan	wikicat_Member_states_of_the_United_Nations 1
Thomas_Bernhard	wikicat_People_from_Heerlen 15619
Rabiola	wikicat_Piast_Gliwice_players 1189
Raoul_Bott	wikicat_Algebraic_geometers 10
Georges_Simenon	wikicat_People_from_Liège_(city) 15759
Jair_Baylón	wikicat_Living_people 1
Immanuel_Kant	wikicat_Political_philosophers 4
Sivaji_Ganesan	wikicat_Actors 2
C.S._Marítimo	wikicat_Multi-sport_clubs_in_Portugal 1
Stuart_Nicholson	wikicat_Tamworth_F.C._players 6
Veghel	wikicat_Cities_in_the_Netherlands 2
Levan_Maghradze	wikicat_Ermis_Aradippou_players 2132
Hermann_Hreiðarsson	wikicat_Brentford_F.C._players 30
Michigan_City,_Indiana	wordnet_administrative_district_108491826 2
Cape_Town	wikicat_Cities_in_South_Africa 1
Aidan_Davison	wikicat_Hull_City_A.F.C._players 4
Barry_Manilow	wikicat_American_actors 1
Charles_Akonnor	wikicat_Ghanaian_footballers 1
Leon_Best	wikicat_Association_football_forwards 2
Edward_Burns	wikicat_American_people_of_Irish_descent 15
Graham_Arnold	wikicat_Expatriate_footballers_in_Japan 3
Murray_Gell-Mann	wikicat_American_agnostics 2
NK_Varaždin	wikicat_Football_clubs_in_Croatia 2
Vancouver_Island	wikicat_Islands_of_Canada 1
Dessau	wikicat_Cities_in_Saxony-Anhalt 1
Jonathan_Téhoué	wikicat_UJA_Alfortville_players 14321
Aaran_Lines	wikicat_SV_Werder_Bremen_players 240
Jean-Emmanuel_Effa_Owona	wikicat_Ligue_1_players 1
Stephen_Hawking	wikicat_Commanders_of_the_Order_of_the_British_Empire 38
Curly_Howard	wikicat_American_stage_actors 2
Fernando_Varela_Ramos	wikicat_Spanish_footballers 2
Samuel_R._Delany	wikicat_Writers_from_Philadelphia,_Pennsylvania 13710
Oleksiy_Horodov	wikicat_FC_CSKA_Kyiv_players 3
Karl_Popper	wikicat_20th-century_philosophers 2
Ivor_Novello_Awards	wordnet_award_106696483 186
Prithviraj_Sukumaran	wikicat_Male_actors_in_Hindi_cinema 3
Narbonne	wikicat_Communes_of_Aude 15369
Province_of_Teruel	wikicat_Provinces_of_Spain 2
University_of_Victoria	wikicat_Educational_institutions_established_in_1903 9431
Tamil_Nadu	wordnet_administrative_district_108491826 648
The_Dirty_Dozen	wikicat_American_films 1
Alicia_Silverstone	wordnet_person_100007846 1
Aaran_Lines	wikicat_2003_FIFA_Confederations_Cup_players 472
Sérgio_Araújo	wikicat_Clube_de_Regatas_do_Flamengo_players 10
Peter_Fonda	wikicat_American_film_producers 6
Amanda_Lear	wikicat_Living_people 1
Arne_Friedrich	wikicat_Germany_international_footballers 32
Greg_Strong	wikicat_Bury_F.C._players 120
Junior_Agogo	wikicat_People_from_Accra 4
Nobel_Prize_in_Physics	wikicat_Physics_awards 3
Inverell	wikicat_Towns_in_New_South_Wales 1
Roy_Ashburn	wordnet_state_senator_110650076 77
Christopher_Hitchens	wikicat_English_non-fiction_writers 15285
Georgios_Vakouftsis	wikicat_Serie_A_footballers 2
Bath,_Maine	wordnet_administrative_district_108491826 1
Anders_Jacobsen_(footballer)	wikicat_Skeid_Fotball_players 5
Alfred_Tarski	wikicat_American_philosophers 41
Wellington_Saints	wordnet_club_108227214 897
Claudette_Colbert	wikicat_American_actors 1
Cat_Power	wikicat_American_pianists 1531
Leeds	wordnet_site_108651247 1
Burundi	wikicat_Least_developed_countries 1
Kansas	wikicat_States_and_territories_established_in_1861 1691
Hawaii	wikicat_Western_United_States 13
Mark_Williams_(South_African_footballer)	wikicat_Xian_Chanba_players 5704
Przasnysz_County	wikicat_Land_counties_of_Masovian_Voivodeship 8
Valentino_Lai	wikicat_Malmö_FF_players 83
Harold_Urey	wikicat_20th-century_chemists 109
Viborg_FF	wordnet_club_108227214 13
Jair_Baylón	wikicat_Expatriate_footballers_in_Uruguay 298
