Andrey_Yeshchenko	wikicat_Russian_footballers 2
Ben_Sahar	wikicat_RCD_Espanyol_footballers 175
Madeleine_Carroll	wikicat_English_actresses 3
FC_Barcelona_C	wikicat_Association_football_clubs_disestablished_in_2007 1172
San_Luis_F.C.	wikicat_Defunct_football_clubs_in_Mexico 19
Uzbekistan	wikicat_Countries 1
Lucas_County,_Ohio	wordnet_county_108546183 5
James_Wong_(lyricist)	wikicat_Hong_Kong_writers 14523
Socialist_Federal_Republic_of_Yugoslavia	wikicat_States_and_territories_established_in_1945 12345
Peter_Fonda	wikicat_American_actors 1
Nikola_Karčev	wikicat_Expatriate_footballers_in_Russia 1
Pierre_Teilhard_de_Chardin	wikicat_Cosmologists 1029
St_Asaph	wikicat_Towns_in_Denbighshire 2
Eduardo_Carvalho	wikicat_Portuguese_expatriates_in_Turkey 11
Jesús_Franco	wikicat_People_from_Madrid 96
Stuart_Fleetwood	wikicat_Cardiff_City_F.C._players 11
Felix_Halfon	wikicat_Israel_under-21_international_footballers 11
Geoffrey_Castillion	wikicat_Living_people 1
Steven_Spielberg	wikicat_American_film_producers 4
Virginia_Beach,_Virginia	wikicat_Populated_coastal_places_in_Virginia 12126
Alexandre_Lopes	wikicat_Criciúma_Esporte_Clube_players 204
Terrel_Castle	wikicat_Makedonikos_B.C._players 16480
Bogdan_Vrăjitoarea	wikicat_CS_Mioveni_players 7
Gustavo_Victoria	wikicat_Deportivo_Pereira_footballers 14
Bono	wikicat_Irish_rock_singers 223
Pepe_Reina	wikicat_UEFA_Euro_2008_players 36
Frosinone_Calcio	wikicat_Lega_Pro_Prima_Divisione_clubs 1
Enyimba_International_F.C.	wikicat_Sports_clubs_in_Nigeria 1
McAlester,_Oklahoma	wikicat_Cities_in_Oklahoma 1
University_of_San_Francisco	wikicat_Roman_Catholic_schools_in_the_United_States 14702
Jared_Borgetti	wikicat_Mexican_people_of_Italian_descent 15843
Dnipropetrovsk	wikicat_Populated_places_established_in_1776 1926
Djibouti	wordnet_country_108544813 1
Clinton_County,_Indiana	wikicat_Populated_places_established_in_1830 1
Cordillera_Administrative_Region	wikicat_Regions_of_the_Philippines 9
Friedrich_Hayek	wikicat_20th-century_philosophers 26
Columbia_Law_School	wikicat_Educational_institutions_established_in_1858 593
Melissa_Tancredi	wikicat_Footballers_at_the_2007_Pan_American_Games 48
Klaus_Toppmöller	wikicat_FC_Erzgebirge_Aue_managers 15272
Accra	wikicat_Port_cities 2
Kurt_Hamrin	wikicat_A.C._Milan_players 100
Rot_Weiss_Ahlen	wikicat_Association_football_clubs_established_in_1996 5827
Pierre_Trudeau	wikicat_Alumni_of_the_London_School_of_Economics 2
Craig_Beattie	wikicat_Barnet_F.C._players 240
Fausto_Lourenço	wikicat_PFC_Lokomotiv_Mezdra_players 11857
Robin_Cook_(American_novelist)	wikicat_20th-century_physicians 2614
Filmfare_Awards	wikicat_Awards_established_in_1954 1
Kano	wordnet_administrative_district_108491826 20
Kenneth_G._Wilson	wikicat_Living_people 30
Vital_Lyadzyanyow	wikicat_Expatriate_footballers_in_Moldova 39
Amy_Irving	wikicat_Actresses_from_New_York_City 12
Carrie_Fisher	wikicat_American_actresses 1
Wassily_Leontief	wikicat_Nobel_laureates_in_Economics 1
Lemar	wikicat_Soul_musicians 59
Martin_Luther_King,_Jr.	wikicat_American_anti–Vietnam_War_activists 74
Wolfgang_Frank	wikicat_VfB_Stuttgart_players 413
Barnet	wordnet_site_108651247 3
F.C._Zenit_St._Petersburg	wikicat_Football_clubs_in_Russia 1
Roger_Ebert	wikicat_American_agnostics 11
Karl_Bermingham	wikicat_Monaghan_United_F.C._players 103
Michal_Kubala	wikicat_Expatriate_footballers_in_Romania 1
Eugène_Ionesco	wikicat_French_people_of_Greek_descent 7772
Emerson_College	wordnet_university_108286569 1
Avaí_Futebol_Clube	wordnet_club_108227214 8
Mamadou_Bagayoko	wikicat_French_people_of_Malian_descent 773
Winston_Churchill	wikicat_British_journalists 20
Grigori_Perelman	wikicat_Living_people 108
Anders_Jacobsen_(footballer)	wikicat_Living_people 1
F.C._Dynamo_Kyiv	wordnet_club_108227214 5
Matteo_Momentè	wikicat_Teramo_Calcio_players 15960
Ville_Väisänen	wikicat_Bryne_FK_players 12988
Danny_Graham_(footballer)	wikicat_Premier_League_players 1
Ronald_Arana	wikicat_Club_Bolívar_players 55
Dennis_Rodman	wikicat_Small_forwards 98
Liam_Neeson	wikicat_People_from_Ballymena 12929
Saša_Ćurčić	wikicat_Yugoslavia_international_footballers 33
Świecie_County	wikicat_Counties_of_Poland 1
50_Cent	wikicat_American_actors 1
Kazakhstan	wikicat_Member_states_of_the_United_Nations 1
Thomas_Bernhard	wikicat_People_from_Heerlen 15162
Rabiola	wikicat_Piast_Gliwice_players 1458
Raoul_Bott	wikicat_Algebraic_geometers 4
Georges_Simenon	wikicat_People_from_Liège_(city) 9395
Jair_Baylón	wikicat_Living_people 1
Immanuel_Kant	wikicat_Political_philosophers 3
Sivaji_Ganesan	wikicat_Actors 1
C.S._Marítimo	wikicat_Multi-sport_clubs_in_Portugal 1
Stuart_Nicholson	wikicat_Tamworth_F.C._players 1
Veghel	wikicat_Cities_in_the_Netherlands 1
Levan_Maghradze	wikicat_Ermis_Aradippou_players 151
Hermann_Hreiðarsson	wikicat_Brentford_F.C._players 243
Michigan_City,_Indiana	wordnet_administrative_district_108491826 2
Cape_Town	wikicat_Cities_in_South_Africa 1
Aidan_Davison	wikicat_Hull_City_A.F.C._players 3
Barry_Manilow	wikicat_American_actors 1
Charles_Akonnor	wikicat_Ghanaian_footballers 1
Leon_Best	wikicat_Association_football_forwards 25
Edward_Burns	wikicat_American_people_of_Irish_descent 10
Graham_Arnold	wikicat_Expatriate_footballers_in_Japan 4
Murray_Gell-Mann	wikicat_American_agnostics 2
NK_Varaždin	wikicat_Football_clubs_in_Croatia 2
Vancouver_Island	wikicat_Islands_of_Canada 2
Dessau	wikicat_Cities_in_Saxony-Anhalt 3
Jonathan_Téhoué	wikicat_UJA_Alfortville_players 13219
Aaran_Lines	wikicat_SV_Werder_Bremen_players 450
Jean-Emmanuel_Effa_Owona	wikicat_Ligue_1_players 1
Stephen_Hawking	wikicat_Commanders_of_the_Order_of_the_British_Empire 50
Curly_Howard	wikicat_American_stage_actors 6
Fernando_Varela_Ramos	wikicat_Spanish_footballers 1
Samuel_R._Delany	wikicat_Writers_from_Philadelphia,_Pennsylvania 15140
Oleksiy_Horodov	wikicat_FC_CSKA_Kyiv_players 13
Karl_Popper	wikicat_20th-century_philosophers 4
Ivor_Novello_Awards	wordnet_award_106696483 22
Prithviraj_Sukumaran	wikicat_Male_actors_in_Hindi_cinema 2
Narbonne	wikicat_Communes_of_Aude 14001
Province_of_Teruel	wikicat_Provinces_of_Spain 2
University_of_Victoria	wikicat_Educational_institutions_established_in_1903 13387
Tamil_Nadu	wordnet_administrative_district_108491826 1077
The_Dirty_Dozen	wikicat_American_films 1
Alicia_Silverstone	wordnet_person_100007846 1
Aaran_Lines	wikicat_2003_FIFA_Confederations_Cup_players 2268
Sérgio_Araújo	wikicat_Clube_de_Regatas_do_Flamengo_players 21
Peter_Fonda	wikicat_American_film_producers 5
Amanda_Lear	wikicat_Living_people 1
Arne_Friedrich	wikicat_Germany_international_footballers 36
Greg_Strong	wikicat_Bury_F.C._players 105
Junior_Agogo	wikicat_People_from_Accra 5
Nobel_Prize_in_Physics	wikicat_Physics_awards 1
Inverell	wikicat_Towns_in_New_South_Wales 1
Roy_Ashburn	wordnet_state_senator_110650076 58
Christopher_Hitchens	wikicat_English_non-fiction_writers 8228
Georgios_Vakouftsis	wikicat_Serie_A_footballers 2
Bath,_Maine	wordnet_administrative_district_108491826 1
Anders_Jacobsen_(footballer)	wikicat_Skeid_Fotball_players 6
Alfred_Tarski	wikicat_American_philosophers 28
Wellington_Saints	wordnet_club_108227214 288
Claudette_Colbert	wikicat_American_actors 1
Cat_Power	wikicat_American_pianists 696
Leeds	wordnet_site_108651247 1
Burundi	wikicat_Least_developed_countries 1
Kansas	wikicat_States_and_territories_established_in_1861 4656
Hawaii	wikicat_Western_United_States 31
Mark_Williams_(South_African_footballer)	wikicat_Xian_Chanba_players 3111
Przasnysz_County	wikicat_Land_counties_of_Masovian_Voivodeship 16
Valentino_Lai	wikicat_Malmö_FF_players 24
Harold_Urey	wikicat_20th-century_chemists 67
Viborg_FF	wordnet_club_108227214 40
Jair_Baylón	wikicat_Expatriate_footballers_in_Uruguay 10
Lyndon_B._Johnson	wikicat_American_people_of_British_descent 1
CS_Bourgoin-Jallieu	wikicat_Sports_clubs_established_in_1906 1754
Kung_Fu_Panda	wikicat_2000s_comedy_films 50
Jerry_Pournelle	wikicat_Living_people 2
Mark_Williams_(Northern_Ireland_footballer)	wikicat_Stoke_City_F.C._players 68
Nick_Wright_(footballer_born_1987)	wikicat_Lincoln_City_F.C._players 1
David_Seaman	wikicat_Arsenal_F.C._players 2
Gerald_Ford	wikicat_American_lawyers 35
FC_Chiasso	wikicat_Football_clubs_in_Switzerland 5
Ian_McLagan	wikicat_English_rock_keyboardists 38
Emmanuel_Levinas	wikicat_Existentialists 11
Qingdao_Jonoon_F.C.	wikicat_Football_clubs_in_China 405
Buckethead	wikicat_Progressive_metal_guitarists 29
Senthil_(actor)	wikicat_All_India_Anna_Dravida_Munnetra_Kazhagam_politicians 13849
Gustavo_Victoria	wikicat_Süper_Lig_players 1
Western_New_York_Flash	wordnet_club_108227214 1
Sheffield	wikicat_Post_towns_in_the_S_postcode_area 34
Gustavo_Biscayzacú	wikicat_Expatriate_footballers_in_Mexico 3
John_Badham	wikicat_Yale_University_alumni 1520
Denis_Leary	wikicat_American_television_actors 3
Free_City_of_Lübeck	wikicat_States_of_the_Weimar_Republic 56
Épinal	wikicat_Prefectures_in_France 65
Bradley_Thomas_(footballer)	wikicat_Concord_Rangers_F.C._players 14312
Billy_Boyd_(footballer)	wikicat_Southampton_F.C._players 92
Maksym_Levytskyi	wikicat_Ukrainian_expatriate_footballers 28
José_Ferrer	wikicat_Princeton_University_alumni 2409
Matthew_Bellamy	wikicat_English_rock_guitarists 4
Harry_B._Gray	wikicat_20th-century_chemists 70
Srgjan_Zaharievski	wikicat_Macedonian_expatriate_footballers 1
Comoé_Province	wikicat_Subdivisions_of_Burkina_Faso 1
Dário_Monteiro	wikicat_Expatriate_footballers_in_Brazil 142
Leonid_Hurwicz	wordnet_person_100007846 12
Zagłębie_Lubin	wikicat_Football_clubs_in_Poland 865
Matt_Carmichael_(footballer)	wikicat_Association_football_forwards 11
Valparaíso	wordnet_administrative_district_108491826 134
Ibón_Gutiérrez	wikicat_CD_Basconia_footballers 6
Bechara_Oliveira	wikicat_Fortaleza_Esporte_Clube_players 65
Castries	wordnet_administrative_district_108491826 1
Reus_Airport	wikicat_Airports_in_Spain 1
Jade_North	wikicat_Brisbane_Roar_FC_players 33
Lisbon_Region	wikicat_NUTS_2_statistical_regions_of_the_European_Union 2
Partick_Thistle_F.C.	wikicat_Football_clubs_in_Scotland 1
Devon	wikicat_Non-metropolitan_counties 77
Augsburg	wordnet_country_108544813 4
Mumtaz_(actress)	wikicat_Actresses_in_Hindi_cinema 4
Jennifer_Lopez	wikicat_Actresses_from_New_York_City 94
Nick_McKoy	wikicat_Grays_Athletic_F.C._players 27
Las_Palmas	wikicat_Canary_Islands 15921
Boz_Scaggs	wikicat_Guitarists 10
North_Holland	wikicat_Peninsulas_of_Europe 108
Jonathan_Walters	wikicat_English_footballers 1
Nawaz_Sharif	wikicat_Pakistani_people 2
Mircea_Rednic	wikicat_Romanian_footballers 2
NK_GOŠK_Gabela	wordnet_club_108227214 1
Thiago_Ramos_Fernandes	wikicat_Liga_I_players 1
Eduardo_Marques	wikicat_APOP_Kinyras_FC_players 266
Jim_Kerr_(footballer_born_1959)	wikicat_Hamilton_Academical_F.C._players 2
Maurice_Blanchot	wordnet_writer_110794014 3
Dan_Aykroyd	wikicat_Canadian_television_comedians 14
Podlaskie_Voivodeship	wordnet_administrative_district_108491826 2
Rangers_F.C.	wikicat_Association_football_clubs_established_in_1872 25
Iván_Obolo	wikicat_Argentine_people_of_Italian_descent 168
Wallace_Shawn	wikicat_Jewish_actors 11
Corey_Feldman	wikicat_People_from_the_San_Fernando_Valley 17157
Bronisław_Komorowski	wikicat_Grand_Officers_of_the_Order_of_Merit_of_the_Italian_Republic 2
Nelson_Benítez	wikicat_Expatriate_footballers_in_Portugal 3
Alekos_Alekou	wikicat_Expatriate_footballers_in_Hungary 9
Héverton_Durães_Coutinho_Alves	wikicat_Brazilian_expatriates_in_South_Korea 5
Liam_Neeson	wikicat_Irish_television_actors 14635
Fredrik_Björck	wikicat_Swedish_footballers 1
South_East_England	wikicat_Regions_of_England 1
Marius_Niculae	wikicat_Expatriate_footballers_in_Ukraine 9
Taranto	wikicat_Port_cities_and_towns_in_Italy 47
Kingdom_of_Bavaria	wikicat_States_of_the_German_Confederation 1
Four_Rooms	wordnet_album_106591815 16
Sociedade_Esportiva_Matonense	wikicat_Football_clubs_in_São_Paulo_(state) 145
Mos_Def	wikicat_People_from_Bedford–Stuyvesant,_Brooklyn 17179
Agustín_Castillo	wikicat_Expatriate_footballers_in_Costa_Rica 9
Adolf_Hitler	wikicat_Stateless_people 404
Andy_Webster	wikicat_Living_people 1
Germán_Pietrobon	wikicat_Bulgarian_A_Professional_Football_Group_players 1
FC_Chernomorets_Novorossiysk	wordnet_club_108227214 1
Michael_Lamey	wikicat_Dutch_footballers 7
Kemi	wikicat_Populated_coastal_places_in_Finland 3
Davide_Marchini	wikicat_Italian_footballers 2
Josiesley_Ferreira_Rosa	wikicat_Clube_Atlético_Mineiro_players 226
Uganda	wikicat_Landlocked_countries 2
Bob_Hope	wikicat_American_comedians 1
CFR_Cluj	wikicat_Association_football_clubs_established_in_1907 60
Carl_Pentney	wikicat_English_footballers 1
Mario_Bolatti	wikicat_Primera_División_Argentina_players 1
Julio_César_Uribe	wikicat_Peruvian_expatriate_footballers 1
Belarus_national_football_team	wikicat_European_national_association_football_teams 7
June_Allyson	wikicat_People_from_New_York_City 1
Stephenie_Meyer	wikicat_Women_film_producers 12819
David_Martin_(footballer_born_1986)	wikicat_England_youth_international_footballers 86
Order_of_Liberty	wikicat_Civil_awards_and_decorations 1
Kevin_Bacon	wikicat_20th-century_American_male_actors 1
Nick_McKoy	wikicat_Scottish_Football_League_players 6
Charles_K._Kao	wikicat_Alumni_of_the_University_of_Greenwich 11438
Dominique_de_Villepin	wordnet_minister_110320863 31
Aldous_Huxley	wikicat_English_humanists 4
Shergo_Biran	wikicat_2._Bundesliga_players 1
Kingdom_of_Prussia	wikicat_Former_countries_in_Europe 1
Ronald_Reagan	wikicat_Actors_from_California 113
Charlie_Chaplin	wikicat_British_film_actors 2
Pierce_Brosnan	wikicat_Irish_male_film_actors 3
Keith_Jarrett	wikicat_Hard_bop_pianists 163
Maceió	wikicat_State_capitals_in_Brazil 5
Peter_Sarsgaard	wikicat_People_from_St._Clair_County,_Illinois 181
Kurt_Vonnegut	wikicat_American_people_of_German_descent 49
Lev_Landau	wikicat_Russian_people 1
Bobby_Weale	wikicat_Cardiff_City_F.C._players 88
Gdynia	wikicat_Port_cities_and_towns_in_Poland 4
Uvalde,_Texas	wikicat_County_seats_in_Texas 1
David_Cassidy	wikicat_American_singers 4
Dominic_Foley	wikicat_Queens_Park_Rangers_F.C._players 7
Brampton	wikicat_Populated_places_in_Ontario 54
Bert_Gosnell	wikicat_Gillingham_F.C._players 35
Rijeka	wikicat_Capitals_of_former_nations 179
Bruno_Alves	wikicat_Portuguese_expatriates_in_Greece 120
Chakhir_Belghazouani	wikicat_Expatriate_footballers_in_Ukraine 419
Sander_Westerveld	wikicat_Real_Sociedad_footballers 414
Ramón_Núñez	wikicat_Liga_MX_footballers 2
Santiago_Cañizares	wikicat_People_from_Madrid 238
George_Santayana	wikicat_Alumni_of_the_University_of_Cambridge 7
Abraham_Lincoln	wikicat_American_lawyers 1
Abraham_Wald	wordnet_scientist_110560637 1
Wallonia	wikicat_Regions_of_Belgium 2
John_Maynard_Keynes	wikicat_LGBT_people_from_England 1138
University_of_Birmingham	wordnet_university_108286569 1
Federal_District_(Brazil)	wordnet_administrative_district_108491826 7
Daniel_McBreen	wikicat_Expatriate_footballers_in_China 238
Subrahmanyan_Chandrasekhar	wikicat_20th-century_astronomers 402
Santiago_Salcedo	wikicat_Expatriate_footballers_in_Japan 2
Socialist_Federal_Republic_of_Yugoslavia	wikicat_Former_countries_in_Europe 6
Liberal_Party_(UK)	wikicat_Political_parties_disestablished_in_1988 15182
Burhan_Eşer	wikicat_Sivasspor_footballers 5
Eric_Idle	wikicat_21st-century_composers 1164
James_Wesolowski	wikicat_Leicester_City_F.C._players 62
François_Hollande	wikicat_French_politicians 2
Yaroslav_Svorak	wikicat_Living_people 219
Red_Sea	wikicat_Biblical_places 207
Frances_Goodrich	wikicat_American_screenwriters 7
Vijay_(actor)	wikicat_Loyola_College,_Chennai_alumni 73
Wolfgang_Frank	wikicat_Rot-Weiss_Essen_managers 25
Lindsay_Lohan	wikicat_Actresses_from_New_York 9
Simon_Donaldson	wordnet_scientist_110560637 1
Chile	wikicat_Member_states_of_the_Union_of_South_American_Nations 1
Qingdao	wikicat_Sub-provincial_cities_in_the_People's_Republic_of_China 1
Jean-Paul_Sartre	wikicat_Psychedelic_drug_advocates 213
Pittsburgh	wikicat_Pennsylvania_populated_places_on_the_Ohio_River 13526
Prince_Philip,_Duke_of_Edinburgh	wikicat_Fellows_of_the_Royal_Society 1
UE_Lleida	wordnet_club_108227214 2
Fernando_Varela_Ramos	wikicat_Spanish_people 9
Heilbronn	wikicat_Cities_in_Baden-Württemberg 2
Barack_Obama	wikicat_American_people_of_Swiss_descent 743
John_Adams	wikicat_Vice_Presidents_of_the_United_States 8
Obadiah_Tarumbwa	wikicat_Living_people 1
CA_Bordj_Bou_Arréridj	wikicat_Algerian_Ligue_Professionnelle_1_clubs 1
Bruno_Šundov	wikicat_Maccabi_Tel_Aviv_B.C._players 262
Ely_Thadeu	wikicat_Brazilian_footballers 1
Daniel_Pendín	wikicat_People_from_Rosario,_Santa_Fe 285
Mel_Tormé	wikicat_Atlantic_Records_artists 28
Robert_Robinson_(organic_chemist)	wikicat_Faraday_Lecturers 28
Julio_Cortázar	wikicat_Argentine_expatriates_in_France 15758
Mali_national_football_team	wordnet_football_team_108080025 13
Amha_Selassie	wikicat_Knights_of_the_Royal_Order_of_the_Seraphim 105
Keanu_Reeves	wikicat_Canadian_film_producers 45
Liberty_University	wikicat_Universities_and_colleges_affiliated_with_the_Southern_Baptist_Convention 9289
Manchester_United_F.C.	wikicat_Association_football_clubs_established_in_1878 4
Paul_Wright_(footballer)	wikicat_Scottish_Football_League_players 1
Malaysia	wikicat_Member_states_of_the_Organisation_of_Islamic_Cooperation 1
Eau_Claire,_Wisconsin	wordnet_administrative_district_108491826 6
Amy_Adams	wikicat_Actors 1
Jesús_Franco	wikicat_Spanish_male_film_actors 16705
Media_General	wikicat_Media_companies_of_the_United_States 14
University_of_Münster	wikicat_Universities_in_Germany 1
Montgomery_Clift	wikicat_Bisexual_actors 13104
S.S._Felice_Scandone	wikicat_Sports_clubs_established_in_1948 13325
Windhoek	wikicat_Populated_places_established_in_1890 13369
SC_Kriens	wordnet_club_108227214 3
Herby_Fortunat	wikicat_France_youth_international_footballers 19
Associação_Atlética_Internacional_(Limeira)	wikicat_Association_football_clubs_established_in_1913 1
Aurelio_Vidmar	wikicat_2001_FIFA_Confederations_Cup_players 22
Brisbane_Roar_FC	wordnet_club_108227214 1
Dario_Smoje	wikicat_Croatian_expatriate_footballers 1
Subrahmanyan_Chandrasekhar	wikicat_American_people 4
Mauro_Sérgio_Viriato_Mendes	wikicat_Grêmio_Barueri_Futebol_players 123
Jean-Luc_Godard	wikicat_Swiss_film_directors 15407
Richard_Barthelmess	wikicat_People_from_Long_Island 180
U.S._Città_di_Palermo	wikicat_Italian_football_First_Division_clubs 1
Atlético_Celaya	wikicat_Football_clubs_in_Celaya 12258
Ville-Marie,_Montreal	wikicat_Boroughs_of_Montreal 15399
Vitória_S.C.	wikicat_Football_clubs_in_Portugal 6
Robert_Fogel	wikicat_20th-century_economists 1
FC_Chiasso	wikicat_Italian_football_First_Division_clubs 2326
Robin_Cook_(American_novelist)	wikicat_20th-century_writers 158
Matthew_Broderick	wikicat_American_musical_theatre_actors 52
Manuel_Preciado_Rebolledo	wikicat_Sporting_de_Gijón_managers 12819
John_Kerry	wikicat_Anti–death_penalty_activists 480
Liza_Minnelli	wikicat_Actresses_from_Los_Angeles,_California 26
Clube_Atlético_Mineiro	wikicat_Football_clubs_in_Minas_Gerais 1
Rwanda	wordnet_country_108544813 1
Walt_Disney	wikicat_English-language_film_directors 19
Robert_Enke	wikicat_FC_Barcelona_footballers 5
Jeremy_Bentham	wikicat_British_activists 723
Valentino_Lai	wikicat_Danish_Superliga_players 2
ND_Gorica	wikicat_Football_clubs_in_Slovenia 2
Intel	wikicat_Computer_companies_of_the_United_States 3
Bernie_Mac	wikicat_American_people 1
Thom_Yorke	wikicat_English_rock_singers 9
Gene_Kelly	wikicat_American_choreographers 235
Alhassane_Issoufou	wikicat_Niger_international_footballers 71
George_Gebro	wikicat_Ethnikos_Achna_FC_players 6
Miloš_Kolaković	wikicat_Expatriate_footballers_in_Hungary 13
Dario_Dabac	wikicat_Expatriate_footballers_in_China 1
Pat_Morita	wikicat_American_people 1
J._R._Bremer	wikicat_Liga_ACB_players 1
Alain_Delon	wikicat_21st-century_Swiss_people 12120
Tom_Stoppard	wikicat_British_dramatists_and_playwrights 2
Alex_Mathie	wikicat_West_Auckland_Town_F.C._players 13459
Ljungskile_SK	wikicat_Allsvenskan_clubs 16097
Lucille_Ball	wikicat_American_people_of_French_descent 40
Kalusha_Bwalya	wikicat_Club_Necaxa_footballers 6
Second_Boer_War	wikicat_Wars_involving_the_states_and_peoples_of_Africa 30
Kamil_Grosicki	wikicat_FC_Sion_players 16
Émile_Mpenza	wikicat_Expatriate_footballers_in_Switzerland 2
Jerry_Pournelle	wikicat_American_bloggers 148
Anne_Baxter	wordnet_person_100007846 1
John_Grisham	wikicat_American_thriller_writers 11539
Paul_Bastock	wikicat_English_expatriate_footballers 262
Bangalore	wordnet_administrative_district_108491826 1
Daisuke_Matsui	wikicat_Ligue_2_players 45
Martin_Luther_King,_Jr.	wikicat_Nonviolence_advocates 371
Jerusalem	wikicat_Amarna_letters_locations 178
Tennessee	wordnet_administrative_district_108491826 1
Leoben_District	wikicat_Districts_of_Austria 3
Zarand_County	wordnet_administrative_district_108491826 8
Debbie_Reynolds	wikicat_American_actresses 1
Cat_Power	wikicat_Musicians_from_Georgia_(U.S._state) 620
Insurgency_in_Northeast_India	wikicat_Conflicts_in_2013 26
Mateus_Galiano_da_Costa	wikicat_Angolan_expatriates_in_Portugal 14453
English_language	wikicat_Languages_of_the_United_States 10
José_Augusto_Freitas_Sousa	wikicat_Brazilian_expatriate_footballers 1
FK_Hajduk_Kula	wikicat_Association_football_clubs_disestablished_in_2013 1385
Nice	wikicat_Ancient_Greek_cities 3859
Pierre_Teilhard_de_Chardin	wikicat_Villanova_University_alumni 7134
Deportivo_Pereira	wikicat_Association_football_clubs_established_in_1944 503
Trabzon	wikicat_Capitals_of_former_nations 26
Liza_Minnelli	wikicat_American_people_of_Italian_descent 12
Tony_Bennett	wikicat_20th-century_American_singers 6
Mohéli	wikicat_Island_countries 2
Gene_Kelly	wikicat_American_people_of_Irish_descent 11
Gene_Wilder	wikicat_Diarists 656
Reno	wikicat_County_seats_in_Nevada 14974
Mobile,_Alabama	wordnet_administrative_district_108491826 1
Kapurthala_district	wikicat_Districts_of_Punjab,_India 13146
Nicolas_Anelka	wikicat_French_expatriate_footballers 7
Kingstonian_F.C.	wikicat_Football_clubs_in_England 9
Jane_Wyman	wikicat_American_television_actresses 1
Kid_Rock	wikicat_American_hip_hop_singers 22
Gabon	wikicat_States_and_territories_established_in_1960 6
Henry_Jaglom	wikicat_American_dramatists_and_playwrights 193
Santiago_Raymonda	wikicat_Quilmes_footballers 164
Boston_Breakers	wikicat_Massachusetts_soccer_clubs 1
Wiener_Sport-Club	wordnet_club_108227214 1
Bahrain	wordnet_country_108544813 1
Džoni_Novak	wikicat_Expatriate_footballers_in_France 2
Gregory_Peck	wikicat_21st-century_actors 5
Holy_Roman_Empire	wordnet_country_108544813 1
Chien-Shiung_Wu	wikicat_Chinese_emigrants_to_the_United_States 562
Gary_Forrester	wikicat_American_bluegrass_musicians 4
Club_Deportivo_Olimpia	wordnet_club_108227214 10
Odense_Boldklub	wikicat_Badminton_clubs 339
Giuseppe_Sannino	wikicat_Watford_F.C._managers 15641
Kalusha_Bwalya	wikicat_Zambian_footballers 15633
Moss_Airport,_Rygge	wikicat_Airports_in_Norway 14
Toronto	wikicat_Populated_coastal_places 330
Russian_Civil_War	wikicat_Conflicts_in_1919 11022
Preston_North_End_F.C.	wikicat_Publicly_traded_sports_companies 20
Laurent_Schwartz	wordnet_scientist_110560637 1
PBC_Lokomotiv-Kuban	wikicat_Sports_clubs_established_in_1946 123
Indonesia	wikicat_States_and_territories_established_in_1949 123
Watford_F.C.	wikicat_Association_football_clubs_established_in_1881 55
Bridgend	wikicat_Post_towns_in_the_CF_postcode_area 20
Zhuhai_Jinwan_Airport	wordnet_airport_102692232 1
Julia_Kristeva	wikicat_Fellows_of_the_British_Academy 41
Charles_Darwin	wikicat_Science_writers 117
Gustavo_Biscayzacú	wikicat_National_Soccer_League_(Australia)_players 42
Sylvia_Plath	wikicat_American_poets 5
Pablo_Aimar	wikicat_La_Liga_footballers 1
Craig_Nelson_(footballer)	wikicat_Brechin_City_F.C._players 2
Matthew_Bellamy	wikicat_Lead_guitarists 8
Leonid_Hurwicz	wikicat_American_people 1
Barack_Obama	wikicat_Living_people 4
The_Hague	wikicat_Cities_in_Europe 15
Ikechi_Anya	wikicat_Watford_F.C._players 49
Thelma_Schoonmaker	wordnet_person_100007846 2
Sanjay_Dutt	wikicat_Actors 1
Tarragona	wikicat_Archaeological_sites_in_Spain 2
Bernardo_Tengarrinha	wikicat_Vitória_F.C._players 26
Västra_Götaland_County	wikicat_Counties_of_Sweden 7
Nigeria	wikicat_Member_states_of_OPEC 4
University_of_Pennsylvania	wikicat_Universities_and_colleges_in_Philadelphia,_Pennsylvania 13070
South_Africa	wikicat_English-speaking_countries_and_territories 1
Ludwig_Wittgenstein	wikicat_Prisoners_of_war 4371
Chiba	wikicat_Populated_coastal_places_in_Japan 1
Chuck_Norris	wikicat_American_martial_artists 14213
Portuguese_Empire	wikicat_Former_empires 1
Raša,_Istria_County	wikicat_Municipalities_of_Croatia 1
Ioan_Sabău	wikicat_CFM_U_Cluj_managers 83
Goole_A.F.C.	wordnet_club_108227214 26
Johnny_Carson	wikicat_United_States_Navy_officers 368
Jack_Cork	wikicat_Living_people 1
Milton_Friedman	wikicat_People_from_Brooklyn 42
Xavier_Gravelaine	wikicat_Paris_Saint-Germain_F.C._players 40
John_Cassavetes	wikicat_American_film_editors 37
Chris_Coyne	wikicat_Colchester_United_F.C._players 347
Ernst_Dospel	wikicat_Austrian_footballers 1
Eleftheria_Arvanitaki	wikicat_Singers 19
Bernardo_Romeo	wikicat_La_Liga_footballers 1
Romeo_Filipović	wikicat_MSV_Duisburg_players 37
Dennis_Rodman	wikicat_Dallas_Mavericks_players 17
Jokerit	wordnet_hockey_team_108080386 2
Jerry_Pournelle	wikicat_American_journalists 68
Santa_Cruz_County,_Arizona	wikicat_Arizona_counties 13959
Buckethead	wikicat_Musicians_from_California 12
Cagliari	wikicat_Port_cities 1
Tyra_Banks	wikicat_Artists_from_California 1219
